Code,Location,District,Registered,Envelopes,Valid,Občanská demokratická strana,Řád národa - Vlastenecká unie,CESTA ODPOVĚDNÉ SPOLEČNOSTI,Česká str.sociálně demokrat.,Radostné Česko,STAROSTOVÉ A NEZÁVISLÍ,Komunistická str.Čech a Moravy,Strana zelených,"ROZUMNÍ-stop migraci,diktát.EU",Strana svobodných občanů,Blok proti islam.-Obran.domova,Občanská demokratická aliance,Česká pirátská strana,Referendum o Evropské unii,TOP 09,ANO 2011,SPR-Republ.str.Čsl. M.Sládka,Křesť.demokr.unie-Čs.str.lid.,Česká strana národně sociální,REALISTÉ,SPORTOVCI,Dělnic.str.sociální spravedl.,Svob.a př.dem.-T.Okamura (SPD),Strana Práv Občanů
545180, Třebíč, Obec: Slavíkovice,109,"58,29",108,7,0,0,5,1,15,21,1,2,1,0,1,8,0,3,22,1,4,0,0,0,0,16,0
591726, Třebíč, Obec: Smrk,132,"60,55",132,19,0,0,19,0,3,24,2,0,2,1,0,3,0,4,27,0,9,0,0,0,1,18,0
591742, Třebíč, Obec: Stařeč,880,"67,43",875,105,0,0,47,1,50,69,3,11,8,0,0,82,1,48,258,5,66,0,5,2,1,110,3
587460, Třebíč, Obec: Stropešín,64,"59,26",64,3,0,0,5,0,0,11,0,0,1,0,0,5,0,2,24,0,2,0,0,0,0,10,1
554871, Třebíč, Obec: Střítež,279,"67,23",278,27,1,0,21,3,9,21,4,0,13,0,0,27,0,5,96,1,20,0,1,0,0,29,0
591769, Třebíč, Obec: Studenec,281,"61,09",280,11,0,0,25,0,6,62,1,3,4,1,0,21,0,3,70,3,32,0,1,0,0,35,2
591777, Třebíč, Obec: Studnice,68,"55,74",68,1,0,0,12,0,4,11,1,1,0,0,0,10,0,2,9,0,7,0,0,0,1,9,0
591785, Třebíč, Obec: Sudice,182,"61,69",182,17,0,0,20,1,2,37,0,5,3,0,1,4,1,7,27,2,21,0,3,3,3,25,0
591793, Třebíč, Obec: Svatoslav,124,"60,49",123,14,0,0,4,0,9,9,0,0,2,1,0,14,0,3,48,0,12,0,1,2,0,3,1
591807, Třebíč, Obec: Šebkovice,228,"60,64",227,10,0,0,17,0,9,28,2,2,4,0,0,28,1,4,87,0,12,0,2,0,1,18,2
591815, Třebíč, Obec: Štěměchy,167,"68,44",167,16,0,0,25,0,6,28,2,0,1,1,0,13,0,5,27,0,20,0,0,0,1,22,0
591823, Třebíč, Obec: Štěpkov,61,"71,76",61,2,0,0,6,0,1,6,2,0,0,0,0,3,0,0,22,1,13,0,0,0,0,5,0
591840, Třebíč, Obec: Trnava,369,"66,37",367,29,0,0,31,1,17,24,3,0,7,2,2,27,0,18,109,1,56,0,0,0,1,37,2
591858, Třebíč, Obec: Třebelovice,240,"69,57",240,11,1,0,24,0,12,16,4,1,0,0,1,17,0,2,76,1,49,0,1,2,1,21,0
591866, Třebíč, Obec: Třebenice,220,"59,46",220,18,0,0,17,0,8,27,1,1,0,1,0,23,0,4,78,1,18,0,0,0,0,22,1
590266, Třebíč, Obec: Třebíč,861,567,567,47,0,0,46,0,27,53,6,8,12,0,1,76,0,21,151,1,31,1,8,1,1,68,1
590266, Třebíč, Obec: Třebíč,736,495,495,48,1,0,49,1,28,52,13,3,6,2,0,42,0,28,142,1,28,0,1,2,0,46,0
590266, Třebíč, Obec: Třebíč,764,486,486,66,0,0,25,0,25,39,9,1,4,0,0,73,0,28,113,1,41,0,2,0,0,58,1
590266, Třebíč, Obec: Třebíč,1 059,680,680,57,0,1,52,0,28,48,17,4,19,0,0,94,0,36,192,1,26,0,4,0,1,96,2
590266, Třebíč, Obec: Třebíč,836,479,479,28,0,0,60,0,24,45,3,2,7,0,0,40,0,12,164,2,23,0,0,0,0,65,0
590266, Třebíč, Obec: Třebíč,850,504,504,38,0,0,54,1,15,56,12,6,5,0,0,50,0,6,163,1,18,0,4,0,1,74,0
590266, Třebíč, Obec: Třebíč,1 405,914,914,87,0,0,78,0,40,87,13,9,23,0,1,80,0,35,287,3,47,0,3,2,0,113,2
590266, Třebíč, Obec: Třebíč,926,605,605,49,2,0,35,1,24,46,10,6,9,0,1,71,1,15,208,0,36,0,4,1,1,82,1
590266, Třebíč, Obec: Třebíč,864,577,577,61,2,0,33,0,24,43,3,4,7,0,0,95,1,29,163,2,24,0,6,0,2,73,3
590266, Třebíč, Obec: Třebíč,1 019,635,635,51,0,1,44,1,23,35,5,5,24,0,0,97,0,13,191,2,28,0,5,1,0,106,2
590266, Třebíč, Obec: Třebíč,840,505,505,50,0,0,51,0,17,39,5,5,12,0,1,68,0,14,148,2,18,1,12,3,1,57,0
590266, Třebíč, Obec: Třebíč,817,487,487,44,1,0,53,0,25,45,9,3,11,0,2,51,1,14,134,0,29,1,4,0,0,54,1
590266, Třebíč, Obec: Třebíč,1 178,810,810,91,0,0,57,0,35,72,6,4,22,1,1,73,0,29,256,1,34,1,10,2,0,108,1
590266, Třebíč, Obec: Třebíč,1 667,466,466,66,2,0,35,0,14,28,4,1,11,0,1,74,1,29,75,0,33,0,3,1,0,81,1
590266, Třebíč, Obec: Třebíč,565,410,410,48,2,0,21,1,16,25,7,3,9,0,0,61,0,30,89,0,44,0,3,0,1,47,1
590266, Třebíč, Obec: Třebíč,721,463,463,66,0,0,35,0,21,52,6,1,6,0,1,46,1,24,116,1,34,0,1,0,0,49,2
590266, Třebíč, Obec: Třebíč,991,746,746,101,0,0,60,0,32,46,5,3,6,1,0,86,0,52,206,4,66,0,10,1,1,64,1
590266, Třebíč, Obec: Třebíč,487,308,307,20,1,0,37,0,7,28,3,6,3,0,0,24,0,8,103,0,27,0,0,1,0,39,0
590266, Třebíč, Obec: Třebíč,767,488,488,40,0,0,56,1,15,68,6,4,5,0,0,43,0,6,178,1,24,0,1,1,0,38,1
590266, Třebíč, Obec: Třebíč,823,533,533,31,0,0,55,1,14,52,7,4,7,1,1,44,0,18,205,1,26,0,1,1,0,63,0
590266, Třebíč, Obec: Třebíč,711,468,468,46,0,0,26,0,19,61,6,1,9,0,0,43,1,19,135,3,24,0,0,2,0,70,1
590266, Třebíč, Obec: Třebíč,683,492,492,44,0,0,35,1,22,45,9,0,7,1,1,51,1,20,132,3,46,0,8,0,1,63,2
590266, Třebíč, Obec: Třebíč,575,343,343,42,0,1,17,0,11,42,6,3,6,0,0,59,0,26,68,1,19,0,1,0,0,40,1
590266, Třebíč, Obec: Třebíč,908,661,659,60,1,1,47,0,31,62,5,4,7,0,0,68,0,33,203,0,66,0,5,0,0,64,0
590266, Třebíč, Obec: Třebíč,1 033,761,761,118,0,0,44,0,33,49,11,4,15,1,0,89,0,55,198,0,55,2,1,0,0,82,1
590266, Třebíč, Obec: Třebíč,790,529,529,65,0,1,47,1,17,42,2,2,9,1,0,65,0,15,158,1,47,0,2,1,0,49,0
590266, Třebíč, Obec: Třebíč,1 231,852,852,131,0,1,56,0,36,57,3,10,10,1,1,76,1,47,237,2,54,0,9,5,0,108,4
590266, Třebíč, Obec: Třebíč,665,434,434,55,0,0,39,0,19,46,10,3,8,0,0,57,0,23,101,0,27,0,5,1,0,37,3
590266, Třebíč, Obec: Třebíč,582,381,381,29,0,0,46,0,7,59,6,5,3,0,0,32,0,11,122,0,25,1,2,0,0,31,1
590266, Třebíč, Obec: Třebíč,1 067,609,609,54,0,0,57,0,22,74,6,4,9,0,0,63,0,17,189,2,15,0,0,2,1,90,2
590266, Třebíč, Obec: Třebíč,972,650,650,74,1,0,40,1,25,51,8,11,7,0,0,56,1,32,197,2,27,0,8,1,1,96,3
590266, Třebíč, Obec: Třebíč,911,517,517,31,1,0,53,1,27,34,3,5,6,0,0,51,0,20,154,2,37,0,2,1,0,87,0
590266, Třebíč, Obec: Třebíč,59,39,39,7,0,0,3,0,1,0,2,0,0,0,0,3,2,1,8,0,3,0,0,0,0,7,0
590266, Třebíč, Obec: Třebíč,198,143,143,12,0,0,15,0,10,14,0,2,3,0,0,10,0,4,30,1,27,0,0,0,0,15,0
590266, Třebíč, Obec: Třebíč,90,67,67,14,0,0,10,0,0,2,0,0,3,0,0,6,0,8,9,0,4,0,0,0,0,9,1
590266, Třebíč, Obec: Třebíč,141,93,93,7,0,0,7,2,5,8,1,0,0,0,0,13,0,4,23,0,6,0,2,0,0,15,0
590266, Třebíč, Obec: Třebíč,154,98,98,6,0,0,5,0,1,5,4,1,1,0,0,25,0,2,31,0,3,0,0,0,0,14,0
590266, Třebíč, Obec: Třebíč,182,129,129,16,0,0,1,0,6,13,2,1,4,0,0,18,0,8,33,0,17,0,0,0,2,5,2
590266, Třebíč, Obec: Třebíč,219,140,140,10,0,0,7,0,8,6,2,1,0,0,0,8,0,6,59,0,10,0,2,1,0,18,1
590266, Třebíč, Obec: Třebíč,721,463,463,66,0,0,35,0,21,52,6,1,6,0,1,46,1,24,116,1,34,0,1,0,0,49,2
590266, Třebíč, Obec: Třebíč,991,746,746,101,0,0,60,0,32,46,5,3,6,1,0,86,0,52,206,4,66,0,10,1,1,64,1
590266, Třebíč, Obec: Třebíč,487,308,307,20,1,0,37,0,7,28,3,6,3,0,0,24,0,8,103,0,27,0,0,1,0,39,0
590266, Třebíč, Obec: Třebíč,767,488,488,40,0,0,56,1,15,68,6,4,5,0,0,43,0,6,178,1,24,0,1,1,0,38,1
590266, Třebíč, Obec: Třebíč,823,533,533,31,0,0,55,1,14,52,7,4,7,1,1,44,0,18,205,1,26,0,1,1,0,63,0
590266, Třebíč, Obec: Třebíč,711,468,468,46,0,0,26,0,19,61,6,1,9,0,0,43,1,19,135,3,24,0,0,2,0,70,1
590266, Třebíč, Obec: Třebíč,683,492,492,44,0,0,35,1,22,45,9,0,7,1,1,51,1,20,132,3,46,0,8,0,1,63,2
590266, Třebíč, Obec: Třebíč,575,343,343,42,0,1,17,0,11,42,6,3,6,0,0,59,0,26,68,1,19,0,1,0,0,40,1
590266, Třebíč, Obec: Třebíč,908,661,659,60,1,1,47,0,31,62,5,4,7,0,0,68,0,33,203,0,66,0,5,0,0,64,0
590266, Třebíč, Obec: Třebíč,1 033,761,761,118,0,0,44,0,33,49,11,4,15,1,0,89,0,55,198,0,55,2,1,0,0,82,1
590266, Třebíč, Obec: Třebíč,790,529,529,65,0,1,47,1,17,42,2,2,9,1,0,65,0,15,158,1,47,0,2,1,0,49,0
590266, Třebíč, Obec: Třebíč,1 231,852,852,131,0,1,56,0,36,57,3,10,10,1,1,76,1,47,237,2,54,0,9,5,0,108,4
590266, Třebíč, Obec: Třebíč,665,434,434,55,0,0,39,0,19,46,10,3,8,0,0,57,0,23,101,0,27,0,5,1,0,37,3
590266, Třebíč, Obec: Třebíč,582,381,381,29,0,0,46,0,7,59,6,5,3,0,0,32,0,11,122,0,25,1,2,0,0,31,1
590266, Třebíč, Obec: Třebíč,1 067,609,609,54,0,0,57,0,22,74,6,4,9,0,0,63,0,17,189,2,15,0,0,2,1,90,2
590266, Třebíč, Obec: Třebíč,972,650,650,74,1,0,40,1,25,51,8,11,7,0,0,56,1,32,197,2,27,0,8,1,1,96,3
590266, Třebíč, Obec: Třebíč,911,517,517,31,1,0,53,1,27,34,3,5,6,0,0,51,0,20,154,2,37,0,2,1,0,87,0
590266, Třebíč, Obec: Třebíč,59,39,39,7,0,0,3,0,1,0,2,0,0,0,0,3,2,1,8,0,3,0,0,0,0,7,0
590266, Třebíč, Obec: Třebíč,198,143,143,12,0,0,15,0,10,14,0,2,3,0,0,10,0,4,30,1,27,0,0,0,0,15,0
590266, Třebíč, Obec: Třebíč,90,67,67,14,0,0,10,0,0,2,0,0,3,0,0,6,0,8,9,0,4,0,0,0,0,9,1
590266, Třebíč, Obec: Třebíč,141,93,93,7,0,0,7,2,5,8,1,0,0,0,0,13,0,4,23,0,6,0,2,0,0,15,0
590266, Třebíč, Obec: Třebíč,154,98,98,6,0,0,5,0,1,5,4,1,1,0,0,25,0,2,31,0,3,0,0,0,0,14,0
590266, Třebíč, Obec: Třebíč,182,129,129,16,0,0,1,0,6,13,2,1,4,0,0,18,0,8,33,0,17,0,0,0,2,5,2
590266, Třebíč, Obec: Třebíč,219,140,140,10,0,0,7,0,8,6,2,1,0,0,0,8,0,6,59,0,10,0,2,1,0,18,1
590266, Třebíč, Obec: Třebíč,972,650,650,74,1,0,40,1,25,51,8,11,7,0,0,56,1,32,197,2,27,0,8,1,1,96,3
590266, Třebíč, Obec: Třebíč,911,517,517,31,1,0,53,1,27,34,3,5,6,0,0,51,0,20,154,2,37,0,2,1,0,87,0
590266, Třebíč, Obec: Třebíč,59,39,39,7,0,0,3,0,1,0,2,0,0,0,0,3,2,1,8,0,3,0,0,0,0,7,0
590266, Třebíč, Obec: Třebíč,198,143,143,12,0,0,15,0,10,14,0,2,3,0,0,10,0,4,30,1,27,0,0,0,0,15,0
590266, Třebíč, Obec: Třebíč,90,67,67,14,0,0,10,0,0,2,0,0,3,0,0,6,0,8,9,0,4,0,0,0,0,9,1
590266, Třebíč, Obec: Třebíč,141,93,93,7,0,0,7,2,5,8,1,0,0,0,0,13,0,4,23,0,6,0,2,0,0,15,0
590266, Třebíč, Obec: Třebíč,154,98,98,6,0,0,5,0,1,5,4,1,1,0,0,25,0,2,31,0,3,0,0,0,0,14,0
590266, Třebíč, Obec: Třebíč,182,129,129,16,0,0,1,0,6,13,2,1,4,0,0,18,0,8,33,0,17,0,0,0,2,5,2
590266, Třebíč, Obec: Třebíč,219,140,140,10,0,0,7,0,8,6,2,1,0,0,0,8,0,6,59,0,10,0,2,1,0,18,1
550311, Třebíč, Obec: Třesov,51,"71,83",51,0,0,0,4,0,4,1,0,0,0,1,0,2,0,0,26,0,9,0,0,0,0,4,0
587699, Třebíč, Obec: Valdíkov,54,"61,36",53,2,0,0,9,0,7,3,0,0,2,0,1,3,0,1,13,0,6,0,0,0,0,6,0
591874, Třebíč, Obec: Valeč,410,"69,02",409,34,0,0,33,1,7,39,6,8,4,0,0,30,0,4,131,1,60,0,1,2,0,46,2
588342, Třebíč, Obec: Vícenice,92,"63,01",91,8,0,0,10,0,6,13,0,1,0,0,0,8,0,0,35,0,5,0,0,0,1,4,0
511242, Třebíč, Obec: Vícenice u Náměště nad Oslavou,216,"69,01",211,10,0,2,11,0,6,26,1,0,1,0,0,13,0,3,93,0,14,0,5,0,3,23,0
591904, Třebíč, Obec: Vladislav,754,494,494,28,0,0,37,0,37,82,2,5,15,2,0,41,2,9,148,2,19,0,2,4,1,56,1
591904, Třebíč, Obec: Vladislav,157,113,113,4,0,0,14,1,6,19,2,2,0,0,0,6,0,0,28,2,12,0,0,0,2,15,0
591904, Třebíč, Obec: Vladislav,61,43,43,0,0,0,0,0,3,5,1,0,0,0,0,3,0,0,19,1,3,0,0,0,0,8,0
591912, Třebíč, Obec: Vlčatín,81,"73,64",81,8,0,0,10,0,2,6,0,2,0,0,0,10,0,2,16,0,17,0,0,0,1,7,0
591939, Třebíč, Obec: Výčapy,580,379,379,26,1,0,24,0,20,16,3,3,2,0,0,42,0,10,131,1,59,2,0,2,0,34,3
591939, Třebíč, Obec: Výčapy,85,52,52,4,0,0,3,0,4,2,0,0,0,0,0,10,0,2,21,0,2,0,2,1,0,1,0
591947, Třebíč, Obec: Zahrádka,72,"67,29",71,2,0,0,4,0,0,9,2,1,0,0,0,4,0,1,29,0,9,0,0,0,0,10,0
591955, Třebíč, Obec: Zárubice,76,"78,35",75,7,0,0,8,0,5,8,1,0,0,0,0,3,0,3,28,2,6,0,0,1,0,3,0
591963, Třebíč, Obec: Zašovice,77,"75,49",77,3,0,0,5,1,1,9,1,2,0,0,0,7,0,7,24,0,6,0,4,0,0,7,0
591980, Třebíč, Obec: Zvěrkovice,137,"69,54",136,8,0,0,9,0,5,21,3,2,1,0,0,10,0,2,39,0,20,1,0,1,1,12,1
591998, Třebíč, Obec: Želetava,483,260,260,23,1,0,15,0,18,40,5,5,3,0,0,36,0,9,53,0,27,0,0,0,0,21,2
591998, Třebíč, Obec: Želetava,327,198,198,3,0,0,26,0,6,24,6,0,0,0,0,33,0,8,41,0,19,0,1,0,0,26,2
591998, Třebíč, Obec: Želetava,153,94,94,4,0,0,3,1,3,15,1,1,1,0,0,8,0,1,22,0,27,0,0,0,0,6,0
591998, Třebíč, Obec: Želetava,139,90,90,9,0,0,8,0,4,14,0,0,0,0,0,6,0,4,20,0,13,0,0,0,0,11,0
591998, Třebíč, Obec: Želetava,139,96,96,5,0,0,12,0,6,8,0,2,2,0,0,10,0,2,20,0,26,0,0,0,0,2,0
595217, Žďár nad Sázavou, Obec: Baliny,71,"69,61",71,8,0,0,6,0,3,8,2,1,0,0,0,8,0,6,12,0,8,0,0,0,1,5,3
595241, Žďár nad Sázavou, Obec: Blažkov,151,111,111,5,0,0,8,0,8,18,2,1,4,1,1,5,0,0,28,0,11,0,0,0,0,19,0
595241, Žďár nad Sázavou, Obec: Blažkov,78,51,51,2,0,0,7,0,1,8,0,2,0,0,0,8,0,3,8,0,5,0,0,0,0,6,0
595250, Žďár nad Sázavou, Obec: Blízkov,191,"70,22",191,5,0,0,14,0,4,19,3,1,3,0,0,21,0,11,42,0,50,0,1,0,0,14,3
595268, Žďár nad Sázavou, Obec: Bobrová,430,"60,91",425,53,1,0,66,0,12,36,4,5,4,0,0,28,0,20,112,1,46,0,4,0,0,31,2
595276, Žďár nad Sázavou, Obec: Bobrůvka,151,"72,25",151,16,0,0,8,0,12,10,0,0,1,0,0,6,0,6,39,0,39,0,2,0,0,11,1
595284, Žďár nad Sázavou, Obec: Bohdalec,148,"60,66",147,7,0,0,15,0,8,18,0,0,2,0,0,8,0,4,32,1,36,0,2,0,1,13,0
595292, Žďár nad Sázavou, Obec: Bohdalov,740,464,464,51,0,0,43,1,10,37,6,6,10,0,1,34,0,8,144,1,42,0,3,3,0,57,6
595292, Žďár nad Sázavou, Obec: Bohdalov,173,112,112,4,0,0,10,0,7,9,2,1,6,0,0,10,0,5,33,0,9,0,0,0,0,13,0
595306, Žďár nad Sázavou, Obec: Bohuňov,134,"65,37",134,8,0,0,15,0,3,16,0,0,2,0,0,4,0,2,45,0,28,0,1,0,0,8,2
595322, Žďár nad Sázavou, Obec: Borovnice,83,"53,90",83,6,0,0,8,0,6,2,0,1,1,0,0,5,0,1,37,0,6,0,1,0,2,7,0
595641, Žďár nad Sázavou, Obec: Bory,375,"59,15",374,5,1,0,34,0,16,24,4,6,0,0,0,38,0,17,118,1,65,0,3,1,0,30,11
595349, Žďár nad Sázavou, Obec: Březejc,68,"60,18",68,4,0,0,7,0,0,10,1,0,0,0,0,9,0,1,21,0,12,0,0,0,0,3,0
595357, Žďár nad Sázavou, Obec: Březí,108,"70,13",106,8,0,0,9,0,2,9,1,1,3,0,0,9,0,2,30,0,20,0,0,0,0,8,4
595365, Žďár nad Sázavou, Obec: Březí nad Oslavou,145,"71,08",143,8,0,0,15,0,9,5,4,0,1,0,0,19,0,11,45,0,15,0,0,1,0,8,2
595381, Žďár nad Sázavou, Obec: Březské,89,"56,69",89,8,0,0,11,0,0,14,0,3,2,0,0,8,0,2,13,0,15,0,0,1,0,10,2
595390, Žďár nad Sázavou, Obec: Budeč,115,"73,72",114,11,0,0,7,0,6,6,1,2,0,0,0,10,0,10,31,0,25,0,0,0,0,3,2
595403, Žďár nad Sázavou, Obec: Bukov,101,"64,33",100,7,0,0,7,0,5,11,1,0,0,0,0,12,0,1,38,0,13,0,0,0,0,5,0
595411, Žďár nad Sázavou, Obec: Bystřice nad Pernštejnem,799,493,493,31,0,0,75,2,12,49,8,4,6,0,0,44,1,11,147,1,22,0,4,0,0,68,6
595411, Žďár nad Sázavou, Obec: Bystřice nad Pernštejnem,589,299,299,5,0,0,50,0,7,40,3,5,1,1,0,23,0,4,107,0,8,0,1,0,2,40,2
595411, Žďár nad Sázavou, Obec: Bystřice nad Pernštejnem,865,559,559,54,0,2,85,0,13,56,4,4,9,0,1,48,0,20,130,1,70,0,8,0,1,43,4
595411, Žďár nad Sázavou, Obec: Bystřice nad Pernštejnem,910,490,490,28,1,1,78,2,12,53,7,3,3,0,0,34,0,8,163,1,23,0,2,1,0,67,1
595411, Žďár nad Sázavou, Obec: Bystřice nad Pernštejnem,804,414,414,16,0,1,67,1,8,44,1,3,7,1,1,34,0,7,133,2,20,0,1,0,0,55,7
595411, Žďár nad Sázavou, Obec: Bystřice nad Pernštejnem,1 097,569,567,40,0,2,61,0,22,47,4,4,14,1,1,50,0,25,159,1,55,0,3,1,1,70,4
595411, Žďár nad Sázavou, Obec: Bystřice nad Pernštejnem,723,499,498,52,0,0,77,1,16,37,0,7,5,0,0,37,0,20,149,2,39,0,1,0,0,43,10
595411, Žďár nad Sázavou, Obec: Bystřice nad Pernštejnem,68,57,57,7,0,0,8,0,3,1,0,0,0,0,0,7,0,0,18,0,5,0,3,0,0,5,0
595411, Žďár nad Sázavou, Obec: Bystřice nad Pernštejnem,59,37,37,1,0,0,1,0,1,4,0,0,0,2,1,5,0,2,7,0,10,0,1,0,0,2,0
595411, Žďár nad Sázavou, Obec: Bystřice nad Pernštejnem,102,68,68,7,0,0,2,0,0,11,1,0,0,0,0,11,0,2,11,0,16,0,0,0,0,5,0
595411, Žďár nad Sázavou, Obec: Bystřice nad Pernštejnem,68,54,54,2,0,0,8,0,6,8,0,0,3,0,0,6,0,0,12,0,6,0,0,0,0,3,0
595411, Žďár nad Sázavou, Obec: Bystřice nad Pernštejnem,85,69,69,7,0,0,12,0,7,4,0,0,0,0,0,6,0,1,12,0,8,0,1,0,0,8,3
595411, Žďár nad Sázavou, Obec: Bystřice nad Pernštejnem,92,58,58,1,0,0,5,0,4,1,0,1,1,0,0,2,0,1,21,0,15,0,0,0,0,2,2
595411, Žďár nad Sázavou, Obec: Bystřice nad Pernštejnem,256,169,169,30,0,0,20,1,1,12,0,0,0,0,2,9,0,6,48,1,27,0,3,1,0,7,0
595411, Žďár nad Sázavou, Obec: Bystřice nad Pernštejnem,229,159,159,8,0,0,23,1,8,5,0,0,0,1,0,13,0,6,40,1,39,0,0,0,1,12,1
595420, Žďár nad Sázavou, Obec: Býšovec,97,"74,05",97,7,0,0,6,0,1,9,0,2,0,1,0,9,0,2,35,0,11,0,0,0,1,13,0
588016, Žďár nad Sázavou, Obec: Cikháj,51,"59,30",51,1,0,0,5,0,4,16,0,0,2,0,0,5,0,0,10,0,2,0,0,0,0,6,0
595438, Žďár nad Sázavou, Obec: Černá,140,"59,32",140,10,0,0,7,0,7,15,0,2,0,0,0,8,0,4,49,0,18,0,0,0,0,16,4
595454, Žďár nad Sázavou, Obec: Dalečín,341,"61,22",340,17,1,0,32,1,20,29,1,2,0,0,0,31,0,25,112,0,41,0,2,0,0,24,2
595462, Žďár nad Sázavou, Obec: Daňkovice,113,"75,84",113,15,0,0,8,0,17,10,2,4,0,0,0,12,1,5,26,0,7,0,0,0,0,5,1
595471, Žďár nad Sázavou, Obec: Dlouhé,138,"73,02",138,9,0,0,8,0,4,7,1,1,0,0,0,15,0,7,36,0,42,0,0,0,0,8,0
595489, Žďár nad Sázavou, Obec: Dobrá Voda,178,"64,03",178,10,0,0,18,3,0,23,0,3,0,1,0,26,0,9,41,2,35,1,0,0,0,4,2
595501, Žďár nad Sázavou, Obec: Dolní Heřmanice,236,"57,99",234,24,0,0,21,1,7,30,5,3,2,0,0,15,1,22,56,1,18,0,2,0,1,16,9
595519, Žďár nad Sázavou, Obec: Dolní Libochová,86,"69,35",86,4,0,0,17,0,1,11,1,1,0,0,0,1,1,4,23,0,18,0,2,1,0,0,1
595535, Žďár nad Sázavou, Obec: Dolní Rožínka,302,"58,53",299,16,0,1,51,0,3,31,3,3,4,0,0,20,1,3,93,2,29,0,0,0,0,32,7
595578, Žďár nad Sázavou, Obec: Fryšava pod Žákovou horou,211,"71,28",210,35,0,1,12,1,4,24,4,0,2,0,0,11,1,4,60,0,17,0,1,0,1,32,0
595586, Žďár nad Sázavou, Obec: Hamry nad Sázavou,850,"69,84",846,135,0,0,98,0,57,77,6,5,11,0,0,83,0,23,222,1,43,0,11,3,1,64,6
595594, Žďár nad Sázavou, Obec: Herálec,745,"68,98",736,58,1,0,84,4,17,80,4,7,8,1,1,57,3,10,229,0,79,1,2,1,2,82,5
595608, Žďár nad Sázavou, Obec: Heřmanov,130,"75,14",128,11,0,0,24,0,5,7,0,0,1,0,0,10,0,6,30,0,24,0,0,0,0,8,2
595624, Žďár nad Sázavou, Obec: Hodíškov,78,"66,67",78,8,0,0,7,0,3,5,2,0,1,1,0,8,0,2,20,0,12,0,0,0,0,8,1
595659, Žďár nad Sázavou, Obec: Horní Libochová,90,"55,21",89,3,0,0,4,0,1,13,2,3,1,2,0,2,0,4,35,0,7,0,0,0,0,11,1
595675, Žďár nad Sázavou, Obec: Horní Radslavice,53,"68,83",53,5,0,0,4,0,1,2,2,0,1,0,1,5,0,2,24,0,1,1,0,0,0,4,0
595683, Žďár nad Sázavou, Obec: Horní Rožínka,61,"84,72",61,3,0,0,5,1,0,10,0,1,8,0,0,3,0,3,11,0,12,0,0,0,1,3,0
595713, Žďár nad Sázavou, Obec: Chlumek,90,"65,22",89,7,1,0,10,0,3,19,2,1,1,0,0,5,0,1,17,0,12,0,2,0,1,4,3
595721, Žďár nad Sázavou, Obec: Chlumětín,111,"64,91",111,5,0,0,12,0,5,18,2,2,0,1,0,15,0,6,32,0,5,0,0,0,0,8,0
595705, Žďár nad Sázavou, Obec: Chlum-Korouhvice,20,"55,56",20,2,0,0,1,0,4,0,0,0,0,0,0,3,0,2,7,0,0,0,0,0,0,1,0
595730, Žďár nad Sázavou, Obec: Jabloňov,159,"57,61",158,15,0,0,18,0,8,14,1,2,1,0,0,12,0,11,28,4,30,0,0,0,2,9,3
595756, Žďár nad Sázavou, Obec: Jámy,328,"72,89",325,11,0,0,30,0,19,40,3,2,1,0,0,37,0,5,69,0,82,0,1,0,0,23,2
595748, Žďár nad Sázavou, Obec: Javorek,61,"69,32",61,9,0,3,2,0,0,6,2,0,2,0,0,8,0,3,20,0,4,0,0,0,0,2,0
595772, Žďár nad Sázavou, Obec: Jimramov,739,482,482,42,0,0,61,1,16,48,3,5,9,0,0,56,1,15,122,0,65,1,2,0,2,28,3
595772, Žďár nad Sázavou, Obec: Jimramov,233,149,149,11,0,0,16,3,17,25,2,0,2,1,0,6,2,6,39,1,7,0,0,0,0,7,0
595802, Žďár nad Sázavou, Obec: Jívoví,167,"74,22",167,8,1,0,19,1,2,20,0,3,0,0,0,11,2,8,32,0,42,0,3,0,0,11,4
595811, Žďár nad Sázavou, Obec: Kadolec,76,"53,15",76,3,0,0,9,0,2,13,3,1,0,0,0,4,0,1,19,0,9,0,0,1,1,4,6
595829, Žďár nad Sázavou, Obec: Kadov,104,"72,73",104,13,0,0,13,0,7,5,2,0,0,0,0,17,0,4,28,0,7,0,0,0,1,6,1
595845, Žďár nad Sázavou, Obec: Karlov,62,"81,58",62,6,0,0,10,0,2,5,0,0,0,0,0,10,0,1,19,0,4,0,0,1,0,4,0
595853, Žďár nad Sázavou, Obec: Kněževes,90,"70,87",90,9,0,0,0,0,2,11,1,0,2,2,0,3,0,1,16,0,33,0,0,0,0,10,0
595861, Žďár nad Sázavou, Obec: Koroužné,129,"63,24",128,11,0,0,11,0,3,15,2,2,0,1,0,12,0,4,27,0,22,0,1,0,0,17,0
595870, Žďár nad Sázavou, Obec: Kotlasy,62,"63,27",62,0,0,1,6,0,3,5,4,0,3,0,0,7,0,0,15,0,9,0,1,0,0,7,1
595888, Žďár nad Sázavou, Obec: Kozlov,87,"53,37",87,0,0,0,15,0,1,9,0,2,3,0,0,7,1,7,24,0,11,1,0,0,0,2,4
595896, Žďár nad Sázavou, Obec: Krásné,55,"67,90",55,0,0,0,9,0,5,1,1,2,0,1,0,7,0,4,17,0,5,0,1,0,0,2,0
