Code,Location,District,Registered,Envelopes,Valid,Občanská demokratická strana,Řád národa - Vlastenecká unie,CESTA ODPOVĚDNÉ SPOLEČNOSTI,Česká str.sociálně demokrat.,Radostné Česko,STAROSTOVÉ A NEZÁVISLÍ,Komunistická str.Čech a Moravy,Strana zelených,"ROZUMNÍ-stop migraci,diktát.EU",Strana svobodných občanů,Blok proti islam.-Obran.domova,Občanská demokratická aliance,Česká pirátská strana,Referendum o Evropské unii,TOP 09,ANO 2011,Dobrá volba 2016,SPR-Republ.str.Čsl. M.Sládka,Křesť.demokr.unie-Čs.str.lid.,Česká strana národně sociální,REALISTÉ,SPORTOVCI,Dělnic.str.sociální spravedl.,Svob.a př.dem.-T.Okamura (SPD),Strana Práv Občanů
545341, České Budějovice, Obec: Zliv,859,553,553,42,0,0,35,0,33,56,4,4,10,0,1,42,0,32,193,0,0,12,0,12,0,1,69,1
535591, České Budějovice, Obec: Zvíkov,168,"78,14",168,19,0,0,11,0,12,20,1,5,3,0,0,15,0,6,31,1,0,11,0,3,0,0,30,0
545368, České Budějovice, Obec: Žabovřesky,208,"61,90",206,20,0,1,13,0,16,16,0,1,0,0,1,33,0,2,70,0,0,9,0,1,1,0,22,0
545376, České Budějovice, Obec: Žár,139,"48,94",139,9,1,0,4,0,2,27,1,3,1,1,0,17,0,4,50,0,0,3,0,4,0,0,11,1
545384, České Budějovice, Obec: Žimutice,32,30,30,2,0,0,3,1,2,7,0,1,0,0,0,0,0,0,7,0,0,2,0,1,1,0,3,0
545384, České Budějovice, Obec: Žimutice,99,65,65,5,3,0,6,0,0,1,0,1,0,0,0,8,0,1,29,0,0,4,0,0,0,1,4,0
545384, České Budějovice, Obec: Žimutice,77,57,57,3,0,0,8,0,3,1,2,0,0,0,0,4,0,1,21,0,0,2,0,3,0,0,9,0
545384, České Budějovice, Obec: Žimutice,30,15,15,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,5,0,0,4,0,1,0,0,0,0
545384, České Budějovice, Obec: Žimutice,26,17,17,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,1,0,2,0,0,4,0
545384, České Budějovice, Obec: Žimutice,30,18,18,3,0,0,1,0,1,6,0,0,0,0,0,3,0,0,1,0,0,2,0,0,0,0,1,0
545384, České Budějovice, Obec: Žimutice,224,124,124,16,0,0,19,0,2,9,0,0,0,0,0,12,0,4,36,0,1,7,0,2,1,2,9,3
545406, Český Krumlov, Obec: Benešov nad Černou,547,"54,70",538,43,3,0,24,2,12,64,15,5,7,1,2,28,0,10,214,0,0,45,2,5,1,1,54,0
545414, Český Krumlov, Obec: Besednice,420,"63,06",417,58,1,0,30,1,9,56,3,4,4,0,0,26,0,20,144,0,1,35,0,2,0,0,23,0
536253, Český Krumlov, Obec: Bohdalovice,106,"45,30",105,13,0,0,9,0,1,13,0,4,0,0,0,7,0,0,37,0,0,0,0,0,0,1,20,0
545431, Český Krumlov, Obec: Brloh,515,"61,38",510,69,0,0,25,1,26,47,6,4,12,0,1,46,1,19,143,0,4,45,0,4,0,1,54,2
545449, Český Krumlov, Obec: Bujanov,196,"46,89",195,9,0,3,11,1,4,34,1,3,1,0,0,17,0,7,73,0,0,2,0,0,0,0,29,0
545457, Český Krumlov, Obec: Černá v Pošumaví,388,"55,91",386,37,3,0,32,1,18,45,6,2,4,0,1,30,0,19,120,0,2,6,0,5,0,3,50,2
545392, Český Krumlov, Obec: Český Krumlov,726,497,496,88,0,0,37,2,16,51,10,4,11,0,0,60,0,35,123,2,0,14,0,6,0,3,32,0
545392, Český Krumlov, Obec: Český Krumlov,463,312,312,51,0,0,22,2,7,33,9,3,12,0,1,26,0,17,92,0,0,10,0,2,0,0,25,0
545392, Český Krumlov, Obec: Český Krumlov,804,469,469,43,0,0,48,1,13,52,7,4,9,1,1,37,0,15,155,0,0,18,3,5,0,3,50,2
545392, Český Krumlov, Obec: Český Krumlov,639,346,346,54,1,0,22,0,1,49,4,1,3,0,0,33,1,22,98,0,1,18,0,4,1,0,30,2
545392, Český Krumlov, Obec: Český Krumlov,982,599,599,71,4,0,38,1,20,51,18,7,12,3,3,66,0,28,173,0,2,22,1,13,1,3,58,1
545392, Český Krumlov, Obec: Český Krumlov,798,414,414,37,0,0,36,1,14,32,4,13,7,2,1,68,0,25,93,0,0,20,0,10,1,7,42,1
545392, Český Krumlov, Obec: Český Krumlov,535,349,349,64,0,0,26,0,14,29,7,1,2,0,2,43,0,18,87,1,0,22,0,5,1,0,25,1
545392, Český Krumlov, Obec: Český Krumlov,748,340,340,74,0,0,13,0,12,20,6,0,8,0,2,51,1,49,44,0,1,19,2,7,0,0,28,1
545392, Český Krumlov, Obec: Český Krumlov,579,392,392,86,0,0,16,1,11,26,10,1,11,0,3,42,0,50,81,1,1,16,1,4,2,2,24,2
545392, Český Krumlov, Obec: Český Krumlov,709,484,484,75,0,0,26,0,18,46,4,1,6,0,2,53,0,38,121,0,1,42,0,8,0,1,38,0
545392, Český Krumlov, Obec: Český Krumlov,338,197,197,45,0,0,10,0,5,10,6,0,2,0,0,33,0,21,36,0,0,7,0,7,0,2,12,0
545392, Český Krumlov, Obec: Český Krumlov,529,307,307,41,1,1,19,1,11,28,6,1,10,0,0,30,4,11,93,0,0,9,0,6,0,1,32,0
545392, Český Krumlov, Obec: Český Krumlov,703,364,364,42,0,0,33,0,7,46,3,8,10,0,1,39,0,17,104,0,0,16,0,3,0,1,31,2
545392, Český Krumlov, Obec: Český Krumlov,864,501,501,52,0,0,33,0,11,66,17,8,7,0,1,43,1,19,157,1,0,27,0,8,1,1,46,0
545392, Český Krumlov, Obec: Český Krumlov,526,301,301,42,0,0,14,1,6,46,4,4,7,0,0,23,0,20,80,0,0,12,1,3,1,3,33,0
545392, Český Krumlov, Obec: Český Krumlov,513,366,366,99,1,0,7,0,14,14,4,1,9,0,0,39,0,22,87,0,0,24,2,6,0,1,34,0
545392, Český Krumlov, Obec: Český Krumlov,513,366,366,99,1,0,7,0,14,14,4,1,9,0,0,39,0,22,87,0,0,24,2,6,0,1,34,0
545465, Český Krumlov, Obec: Dolní Dvořiště,458,"46,31",452,55,0,0,23,0,27,67,10,6,2,1,2,25,2,18,119,0,1,17,0,4,0,1,70,2
545473, Český Krumlov, Obec: Dolní Třebonín,919,575,575,94,0,0,39,3,32,37,8,1,2,0,0,62,0,33,145,0,1,26,0,7,2,0,77,2
545473, Český Krumlov, Obec: Dolní Třebonín,102,58,58,9,0,0,3,0,0,8,0,0,0,0,2,2,1,0,24,1,0,2,0,0,0,0,5,0
545481, Český Krumlov, Obec: Frymburk,623,"59,05",614,99,1,1,44,1,17,60,9,4,8,1,4,63,0,39,171,0,0,18,0,1,2,0,70,1
545490, Český Krumlov, Obec: Holubov,624,"72,90",622,78,2,1,46,3,33,58,5,2,14,0,0,74,3,32,155,0,1,37,3,9,1,2,59,4
545503, Český Krumlov, Obec: Horní Dvořiště,171,"43,73",170,16,1,0,15,0,8,29,0,2,6,0,0,7,0,3,50,0,2,6,0,2,0,1,21,1
545511, Český Krumlov, Obec: Horní Planá,913,510,510,81,0,1,25,2,20,67,6,4,4,0,0,47,0,27,148,0,3,9,1,5,2,1,45,5
545511, Český Krumlov, Obec: Horní Planá,891,503,503,60,0,0,32,0,15,102,4,5,3,0,0,29,2,11,156,0,1,21,0,0,0,1,56,4
545520, Český Krumlov, Obec: Hořice na Šumavě,321,"48,13",317,23,1,2,15,0,10,36,5,8,6,0,1,29,0,24,120,0,0,6,0,1,0,0,30,0
536229, Český Krumlov, Obec: Chlumec,68,"87,18",68,16,0,0,1,0,1,3,2,0,0,0,0,8,0,3,11,0,0,12,1,0,0,0,10,0
545546, Český Krumlov, Obec: Chvalšiny,598,"58,68",595,63,3,0,37,1,23,56,6,7,6,0,2,61,1,23,206,0,2,17,0,4,1,2,74,0
545554, Český Krumlov, Obec: Kájov,853,"61,37",847,104,0,0,51,0,29,79,13,5,14,0,2,76,0,59,256,0,1,46,2,9,3,2,94,2
545562, Český Krumlov, Obec: Kaplice,592,346,346,22,0,0,28,2,20,29,4,4,1,1,0,27,0,14,124,0,1,24,0,3,0,0,39,0
545562, Český Krumlov, Obec: Kaplice,650,352,352,30,0,0,21,0,18,47,4,0,2,0,1,36,0,8,126,0,0,17,2,1,1,1,34,1
545562, Český Krumlov, Obec: Kaplice,483,258,258,17,2,0,27,0,12,28,5,0,3,0,0,19,0,2,85,1,0,11,0,0,1,0,42,1
545562, Český Krumlov, Obec: Kaplice,523,313,313,30,1,0,27,0,5,35,8,2,2,2,1,21,0,4,106,0,0,11,0,4,0,0,50,1
545562, Český Krumlov, Obec: Kaplice,264,158,158,14,0,0,8,0,3,12,2,1,0,0,0,16,0,0,63,0,0,11,0,4,0,0,23,0
545562, Český Krumlov, Obec: Kaplice,832,525,525,53,2,1,38,3,30,56,3,4,4,0,0,47,0,17,173,0,0,29,1,6,0,0,56,0
545562, Český Krumlov, Obec: Kaplice,890,359,359,48,1,1,14,1,4,39,5,7,4,0,4,27,0,7,107,1,0,19,0,6,0,1,63,0
545562, Český Krumlov, Obec: Kaplice,658,385,385,51,0,0,30,1,11,39,3,6,5,0,0,23,1,15,131,1,0,12,1,2,1,0,48,1
545562, Český Krumlov, Obec: Kaplice,250,147,147,13,1,0,4,1,3,7,0,2,3,0,0,10,0,4,51,0,1,24,0,2,0,0,20,0
545571, Český Krumlov, Obec: Křemže,1 335,862,861,128,2,0,59,3,32,61,11,9,15,1,0,129,2,42,236,0,2,39,1,8,2,1,72,1
545571, Český Krumlov, Obec: Křemže,664,451,451,55,0,1,29,2,20,33,2,5,10,0,2,58,0,34,98,3,2,43,1,6,1,0,43,0
545571, Český Krumlov, Obec: Křemže,258,156,156,15,1,1,5,0,8,17,1,0,3,0,1,15,0,4,45,0,0,12,2,2,4,2,15,1
545597, Český Krumlov, Obec: Lipno nad Vltavou,312,"61,42",311,61,0,0,26,0,17,7,1,3,9,1,1,44,0,17,71,1,0,9,0,11,0,1,31,0
545601, Český Krumlov, Obec: Loučovice,660,344,344,13,0,0,20,1,8,44,5,4,5,0,0,29,1,3,142,0,1,8,0,2,2,0,51,3
545601, Český Krumlov, Obec: Loučovice,670,281,281,16,0,0,11,0,6,34,4,5,4,0,0,36,0,3,111,0,0,8,0,1,1,0,38,2
545619, Český Krumlov, Obec: Malonty,577,"54,54",576,30,3,0,42,5,27,96,9,9,7,0,0,28,1,9,208,1,0,20,0,3,2,0,73,3
536296, Český Krumlov, Obec: Malšín,82,"57,75",80,10,0,0,2,0,2,10,0,1,3,0,0,10,0,4,27,0,0,3,0,0,0,1,7,0
545627, Český Krumlov, Obec: Mirkovice,219,"60,33",218,31,0,0,15,2,6,15,2,0,7,0,0,18,0,16,61,1,1,23,3,5,1,0,11,0
598623, Český Krumlov, Obec: Mojné,129,"70,49",129,19,0,1,8,0,5,6,0,2,3,0,1,7,0,3,34,0,0,17,0,5,0,1,17,0
545643, Český Krumlov, Obec: Netřebice,232,"59,34",232,22,0,2,17,1,10,29,2,4,9,0,0,18,1,3,65,0,0,13,1,5,0,0,29,1
513661, Český Krumlov, Obec: Nová Ves,203,"62,46",200,21,0,0,15,0,9,15,14,1,2,0,2,18,0,3,62,0,0,19,0,2,0,0,15,2
545660, Český Krumlov, Obec: Omlenice,237,"55,37",237,7,2,0,14,1,7,21,4,2,3,0,0,16,0,7,111,0,1,9,0,1,0,1,28,2
545694, Český Krumlov, Obec: Pohorská Ves,109,"52,91",108,26,1,0,5,0,2,4,0,4,0,0,0,5,0,10,33,0,0,2,1,0,0,2,13,0
500194, Český Krumlov, Obec: Polná na Šumavě,324,"78,45",318,23,3,2,18,0,9,18,1,2,14,1,1,21,0,6,114,0,1,15,0,4,0,1,62,2
545716, Český Krumlov, Obec: Přední Výtoň,143,"65,60",141,24,0,1,10,0,3,19,3,0,0,0,0,16,0,8,46,0,0,2,0,0,1,0,8,0
545724, Český Krumlov, Obec: Přídolí,255,"49,23",254,15,0,0,16,1,6,21,0,3,5,0,0,19,0,10,81,6,0,24,0,6,0,1,40,0
545732, Český Krumlov, Obec: Přísečná,120,"72,29",120,26,0,0,6,0,6,4,0,0,2,0,1,12,0,4,38,0,0,3,0,2,0,0,16,0
545767, Český Krumlov, Obec: Rožmberk nad Vltavou,179,"63,93",178,36,0,0,12,0,6,15,1,3,3,0,0,15,0,7,47,0,1,6,0,0,0,0,25,1
545775, Český Krumlov, Obec: Rožmitál na Šumavě,198,"57,06",195,12,0,0,11,0,8,27,2,6,3,0,0,14,0,6,66,0,0,1,1,1,0,0,37,0
545805, Český Krumlov, Obec: Soběnov,208,"71,48",208,11,0,2,20,3,8,8,2,0,1,0,0,9,0,13,72,0,0,41,0,0,0,1,16,1
536245, Český Krumlov, Obec: Srnín,196,"77,47",196,40,1,0,4,0,8,9,3,9,3,0,0,19,1,16,47,0,2,7,0,0,0,1,24,2
551538, Český Krumlov, Obec: Střítež,183,"61,00",182,27,2,0,10,0,2,16,2,2,0,2,1,15,1,4,66,0,0,14,0,4,0,0,13,1
545813, Český Krumlov, Obec: Světlík,105,"54,97",102,5,1,0,8,0,1,14,1,5,3,0,0,2,0,4,18,0,0,14,0,0,0,8,18,0
545821, Český Krumlov, Obec: Velešín,1 172,739,739,88,0,4,45,2,33,49,7,8,11,3,2,72,0,33,228,4,0,59,0,3,1,1,81,1
545821, Český Krumlov, Obec: Velešín,984,635,635,76,1,1,42,0,23,50,1,1,11,2,1,61,1,44,191,2,0,50,1,9,0,0,59,3
545821, Český Krumlov, Obec: Velešín,986,501,501,41,0,1,32,0,11,47,4,6,9,1,2,47,0,26,176,0,0,34,0,6,0,0,57,0
545830, Český Krumlov, Obec: Větřní,1 000,343,343,36,2,0,17,1,7,39,1,0,1,0,2,33,0,13,113,0,0,5,0,3,1,14,54,1
545830, Český Krumlov, Obec: Větřní,1 023,535,535,49,0,2,48,1,13,64,11,0,13,1,0,42,0,16,143,1,0,22,1,3,0,26,73,2
545830, Český Krumlov, Obec: Větřní,1 074,586,586,43,0,0,42,1,15,77,9,5,8,1,1,40,1,15,178,1,2,12,0,5,0,29,98,1
536300, Český Krumlov, Obec: Věžovatá Pláně,89,"77,39",88,6,0,0,4,1,6,5,0,0,0,0,0,11,0,8,27,0,0,15,0,0,0,0,5,0
545848, Český Krumlov, Obec: Vyšší Brod,983,480,478,61,2,1,34,1,29,37,8,7,7,0,1,31,0,27,156,0,1,10,0,7,1,0,52,3
545848, Český Krumlov, Obec: Vyšší Brod,823,471,471,58,0,0,24,1,46,49,21,3,3,0,0,43,0,40,107,1,0,19,1,2,1,2,49,1
545864, Český Krumlov, Obec: Zlatá Koruna,407,"65,96",405,49,0,0,18,1,25,43,6,3,3,0,2,36,0,44,97,2,0,20,0,7,1,12,35,1
545872, Český Krumlov, Obec: Zubčice,209,"63,14",206,19,0,0,11,0,17,5,3,1,2,0,0,24,0,14,60,1,0,33,0,1,0,0,15,0
536237, Český Krumlov, Obec: Zvíkov,45,"60,81",45,2,0,0,1,1,3,0,0,2,0,0,0,0,0,1,17,0,0,12,0,0,0,0,6,0
562726, Jindřichův Hradec, Obec: Báňovice,71,"78,89",71,9,0,0,2,0,1,0,0,1,0,0,0,4,0,5,11,0,0,33,0,0,0,0,5,0
562548, Jindřichův Hradec, Obec: Bednárec,47,"54,02",47,8,0,0,8,0,3,0,1,0,0,0,0,9,0,0,14,0,0,3,0,0,0,1,0,0
561053, Jindřichův Hradec, Obec: Bednáreček,101,"64,74",99,9,0,0,8,0,1,13,2,3,2,0,0,4,0,5,34,0,0,4,0,0,1,1,12,0
561711, Jindřichův Hradec, Obec: Blažejov,277,175,175,20,0,0,13,0,7,26,2,3,6,2,0,14,1,5,52,0,0,4,0,2,0,0,16,2
561711, Jindřichův Hradec, Obec: Blažejov,90,58,58,1,1,0,8,0,2,7,0,1,0,0,0,4,0,0,24,0,0,1,0,0,0,0,8,1
562742, Jindřichův Hradec, Obec: Bořetín,54,"70,13",53,3,0,0,6,0,1,1,0,2,2,0,0,4,0,2,22,0,0,4,0,0,1,0,5,0
507733, Jindřichův Hradec, Obec: Březina,71,"66,36",71,8,0,0,6,0,1,7,0,0,0,1,0,5,0,1,16,0,1,16,0,0,0,1,8,0
546020, Jindřichův Hradec, Obec: Budeč,91,"54,17",91,11,0,0,1,0,5,11,0,2,4,0,1,6,0,5,19,0,1,17,0,0,0,0,7,1
546038, Jindřichův Hradec, Obec: Budíškovice,473,289,289,25,3,1,23,1,10,19,1,2,4,1,0,31,0,2,69,0,1,62,0,1,0,3,27,2
546038, Jindřichův Hradec, Obec: Budíškovice,123,73,73,2,0,0,12,0,0,3,0,2,1,0,0,7,0,2,13,0,1,19,0,2,1,0,7,0
509191, Jindřichův Hradec, Obec: Cep,89,"55,63",88,15,0,0,4,0,4,14,0,1,2,2,1,12,0,1,18,0,0,5,0,0,0,0,8,1
546054, Jindřichův Hradec, Obec: Cizkrajov,233,"52,01",233,21,0,4,8,0,9,25,0,4,1,0,0,25,0,2,87,0,1,21,0,0,0,0,25,0
509116, Jindřichův Hradec, Obec: Červený Hrádek,112,"66,27",111,3,0,0,10,0,6,12,1,1,2,1,0,18,0,2,21,0,0,18,0,0,0,1,14,1
546089, Jindřichův Hradec, Obec: České Velenice,1 019,444,444,30,2,0,54,1,19,50,6,2,4,0,0,43,1,15,143,0,0,9,0,2,0,3,56,1
546089, Jindřichův Hradec, Obec: České Velenice,997,526,526,56,0,3,61,2,23,45,11,10,7,0,1,55,0,30,131,0,0,17,1,3,0,1,65,2
546089, Jindřichův Hradec, Obec: České Velenice,457,178,178,24,0,0,28,0,4,29,1,2,0,0,0,11,1,3,36,0,0,6,1,0,1,1,27,0
546097, Jindřichův Hradec, Obec: Český Rudolec,642,393,392,35,0,0,18,1,15,40,3,4,0,0,1,41,0,16,122,1,2,47,2,0,1,0,37,3
546097, Jindřichův Hradec, Obec: Český Rudolec,139,105,105,8,0,0,8,0,5,13,1,0,0,0,0,1,0,0,46,0,0,3,0,2,0,0,17,1
546101, Jindřichův Hradec, Obec: Číměř,406,217,217,11,0,0,14,0,7,31,3,1,5,0,0,29,1,4,81,0,1,5,0,2,0,0,20,1
546101, Jindřichův Hradec, Obec: Číměř,176,96,96,11,0,0,3,0,3,14,0,0,2,0,0,15,0,8,27,0,0,2,0,0,0,0,11,0
561703, Jindřichův Hradec, Obec: Člunek,222,148,148,6,0,0,16,0,3,19,0,4,2,0,0,8,0,7,59,0,0,5,0,1,0,0,18,0
561703, Jindřichův Hradec, Obec: Člunek,124,80,80,5,0,0,2,0,3,12,0,0,1,0,0,2,0,2,32,0,0,2,0,0,0,0,19,0
561703, Jindřichův Hradec, Obec: Člunek,51,41,41,4,0,0,2,0,2,11,0,0,0,0,0,6,0,1,13,0,0,0,0,0,0,0,2,0
546127, Jindřichův Hradec, Obec: Dačice,431,307,307,49,0,0,24,0,4,32,3,0,5,0,1,34,0,17,59,0,1,39,0,0,0,0,33,2
546127, Jindřichův Hradec, Obec: Dačice,513,341,341,46,0,0,23,0,6,45,4,1,2,0,0,27,1,12,77,0,0,72,0,1,1,0,23,0
546127, Jindřichův Hradec, Obec: Dačice,525,363,363,40,1,1,12,1,4,25,0,2,5,1,0,45,1,5,86,0,1,101,0,1,2,1,28,0
546127, Jindřichův Hradec, Obec: Dačice,666,338,337,38,1,0,17,1,3,29,3,1,8,0,0,29,0,8,84,0,3,63,0,3,0,2,40,0
546127, Jindřichův Hradec, Obec: Dačice,530,352,352,31,3,0,29,0,5,39,3,3,3,0,0,49,0,14,81,0,1,56,1,4,2,0,25,1
546127, Jindřichův Hradec, Obec: Dačice,371,231,231,19,0,0,11,1,2,32,1,1,3,1,0,25,0,4,60,0,0,39,0,1,0,1,28,1
546127, Jindřichův Hradec, Obec: Dačice,575,359,359,36,0,0,27,0,7,45,2,0,4,1,4,30,0,11,75,0,2,67,1,3,1,0,43,0
546127, Jindřichův Hradec, Obec: Dačice,522,346,346,32,0,0,22,0,4,40,3,2,5,1,1,22,0,10,107,0,1,60,0,1,0,0,34,0
546127, Jindřichův Hradec, Obec: Dačice,448,275,275,33,2,1,29,0,9,28,5,3,4,0,0,26,0,7,62,0,1,28,0,2,0,0,32,0
546127, Jindřichův Hradec, Obec: Dačice,437,293,293,23,0,0,25,1,3,36,0,1,5,0,0,34,0,11,85,0,0,37,0,0,0,0,30,0
546127, Jindřichův Hradec, Obec: Dačice,231,153,153,6,0,0,14,1,5,11,0,0,0,0,0,7,0,2,54,0,0,37,0,0,1,0,13,0
546127, Jindřichův Hradec, Obec: Dačice,239,107,107,12,0,0,1,0,1,10,0,1,3,0,0,12,0,0,33,0,0,23,0,0,0,0,11,0
546127, Jindřichův Hradec, Obec: Dačice,304,187,187,7,0,1,12,0,3,25,0,0,3,0,1,12,0,6,69,0,0,26,0,3,0,0,19,0
546127, Jindřichův Hradec, Obec: Dačice,323,178,178,31,0,0,7,0,4,28,3,0,2,0,1,8,0,2,37,0,0,35,0,0,0,0,20,0
546143, Jindřichův Hradec, Obec: Dešná,223,"44,25",223,9,1,1,30,0,3,33,2,2,1,0,1,21,0,6,79,0,0,10,0,0,1,0,23,0
546151, Jindřichův Hradec, Obec: Deštná,368,"60,53",367,60,0,1,26,1,12,30,3,2,5,2,3,33,1,14,104,0,4,24,0,0,0,1,41,0
529753, Jindřichův Hradec, Obec: Dívčí Kopy,45,"73,77",45,2,0,0,2,0,1,4,1,0,2,0,0,4,0,0,19,0,0,1,0,0,0,1,8,0
562416, Jindřichův Hradec, Obec: Dobrohošť,30,"81,08",30,2,0,0,1,0,0,4,0,0,0,0,0,3,0,0,6,0,0,14,0,0,0,0,0,0
562467, Jindřichův Hradec, Obec: Dolní Pěna,198,"73,88",198,40,0,0,8,0,6,15,2,1,8,0,1,26,0,14,51,0,0,4,0,4,0,0,16,2
562602, Jindřichův Hradec, Obec: Dolní Žďár,84,"71,19",84,9,0,1,6,0,2,13,0,0,2,0,0,9,0,5,18,0,0,2,0,1,0,0,16,0
562840, Jindřichův Hradec, Obec: Domanín,205,"68,56",204,32,0,0,18,0,15,17,4,2,0,0,0,25,0,8,36,0,2,12,1,0,0,0,30,2
507610, Jindřichův Hradec, Obec: Doňov,48,"78,69",47,11,0,0,2,0,1,2,0,0,0,1,0,1,0,2,17,0,0,2,0,0,0,0,8,0
560987, Jindřichův Hradec, Obec: Drunče,33,"78,57",33,1,0,0,1,0,3,3,4,0,0,0,0,2,0,0,14,0,1,1,0,0,0,0,3,0
562815, Jindřichův Hradec, Obec: Dunajovice,99,"56,90",96,11,0,0,5,1,3,8,1,0,0,0,0,4,0,4,19,0,0,5,0,4,2,1,26,2
509141, Jindřichův Hradec, Obec: Dvory nad Lužnicí,205,"72,95",204,16,0,0,11,1,6,18,4,1,5,1,2,18,0,4,54,0,1,11,0,4,1,0,46,0
562637, Jindřichův Hradec, Obec: Frahelž,79,"63,20",78,5,0,0,4,0,3,13,3,2,0,0,0,0,0,1,45,0,1,1,0,0,0,0,0,0
562696, Jindřichův Hradec, Obec: Hadravova Rosička,38,"84,44",38,3,0,0,5,0,0,1,0,0,1,0,0,3,0,0,21,0,0,0,1,0,0,0,3,0
562807, Jindřichův Hradec, Obec: Halámky,117,"76,97",116,16,0,0,9,0,2,4,0,2,4,0,1,2,0,6,41,0,0,11,0,0,0,0,17,1
562386, Jindřichův Hradec, Obec: Hamr,175,"61,40",174,17,1,0,9,0,4,20,0,0,0,0,0,27,0,7,69,0,0,2,0,1,0,1,16,0
546291, Jindřichův Hradec, Obec: Hatín,123,92,92,10,1,0,10,0,4,15,0,0,2,0,0,4,0,5,36,0,0,1,0,1,0,0,3,0
546291, Jindřichův Hradec, Obec: Hatín,48,32,32,0,0,0,6,0,3,3,0,2,1,0,0,2,0,1,9,0,0,1,0,0,0,0,4,0
546305, Jindřichův Hradec, Obec: Heřmaneč,56,"78,87",55,3,1,0,5,0,0,2,1,0,1,1,0,6,0,1,11,0,0,17,0,0,0,0,6,0
598658, Jindřichův Hradec, Obec: Horní Meziříčko,50,"57,47",50,1,0,0,6,0,4,7,0,0,0,0,0,4,0,3,9,0,0,4,0,1,0,0,11,0
562785, Jindřichův Hradec, Obec: Horní Němčice,41,"61,19",41,3,0,0,1,0,0,11,0,0,0,0,0,5,0,0,15,0,0,2,1,0,0,0,3,0
546364, Jindřichův Hradec, Obec: Horní Pěna,403,265,265,20,1,0,33,0,10,43,3,3,8,0,0,31,0,1,66,0,0,4,0,2,0,0,36,0
546364, Jindřichův Hradec, Obec: Horní Pěna,83,45,45,4,0,0,7,0,4,3,0,1,0,0,0,6,0,3,12,0,0,1,0,0,0,0,4,0
546381, Jindřichův Hradec, Obec: Horní Radouň,140,"68,63",139,5,0,0,28,0,4,18,3,0,0,0,0,13,0,7,39,0,0,1,0,2,0,0,19,0
561061, Jindřichův Hradec, Obec: Horní Skrýchov,98,"73,68",97,25,0,0,3,0,8,4,0,0,5,0,0,13,0,6,24,0,0,1,0,1,0,0,7,0
562319, Jindřichův Hradec, Obec: Horní Slatina,80,"68,97",80,6,0,0,5,0,0,7,0,0,0,0,0,6,0,3,28,0,0,23,0,0,0,0,2,0
546402, Jindřichův Hradec, Obec: Hospříz,186,"56,19",185,8,0,0,7,0,12,27,3,4,0,0,1,8,0,6,59,0,1,6,1,1,0,1,39,1
562831, Jindřichův Hradec, Obec: Hrachoviště,39,"60,00",39,4,0,0,6,0,0,9,0,0,0,0,0,2,0,1,12,0,0,4,0,0,0,0,1,0
546445, Jindřichův Hradec, Obec: Hříšice,186,"71,54",185,17,1,0,4,0,6,7,4,2,2,0,0,15,0,6,52,0,0,54,0,0,0,0,15,0
546461, Jindřichův Hradec, Obec: Chlum u Třeboně,505,296,296,34,0,0,20,0,9,47,1,6,2,0,1,27,0,7,93,0,0,12,0,2,0,2,32,0
546461, Jindřichův Hradec, Obec: Chlum u Třeboně,906,568,568,34,0,0,37,1,52,75,13,4,1,0,0,51,1,9,175,0,0,25,0,2,1,3,79,0
546461, Jindřichův Hradec, Obec: Chlum u Třeboně,83,50,50,7,0,0,1,0,5,5,2,0,0,0,0,1,0,2,17,0,0,3,0,0,0,0,5,0
546461, Jindřichův Hradec, Obec: Chlum u Třeboně,141,101,101,9,0,0,13,1,6,18,0,0,0,0,0,4,0,3,33,0,0,1,0,0,0,1,8,0
546461, Jindřichův Hradec, Obec: Chlum u Třeboně,81,58,58,1,0,0,7,0,0,10,2,3,0,0,0,6,0,2,17,0,0,4,0,1,0,0,5,0
546500, Jindřichův Hradec, Obec: Jarošov nad Nežárkou,648,455,455,43,2,4,39,0,15,31,4,1,13,0,0,65,0,16,140,0,1,18,0,4,0,0,57,0
546500, Jindřichův Hradec, Obec: Jarošov nad Nežárkou,73,54,53,8,0,0,5,0,1,3,0,0,1,0,0,7,0,1,17,0,0,5,0,0,0,0,5,0
546500, Jindřichův Hradec, Obec: Jarošov nad Nežárkou,66,45,45,5,0,0,4,0,5,2,0,0,0,0,0,1,0,3,14,0,0,1,0,0,0,0,10,0
546500, Jindřichův Hradec, Obec: Jarošov nad Nežárkou,128,94,94,4,0,0,12,0,7,10,2,3,3,0,0,5,0,2,19,0,2,8,0,0,0,0,16,0
562769, Jindřichův Hradec, Obec: Jilem,83,"78,30",81,10,2,0,4,0,4,10,1,2,0,0,0,5,0,2,29,0,0,2,0,0,0,0,10,0
545881, Jindřichův Hradec, Obec: Jindřichův Hradec,484,292,292,54,0,0,22,0,7,19,11,2,17,1,2,23,0,26,55,0,0,17,0,2,0,0,31,1
545881, Jindřichův Hradec, Obec: Jindřichův Hradec,1 526,606,606,108,3,0,38,1,21,46,9,5,18,0,2,64,0,43,158,0,3,24,1,4,1,4,52,1
