Code,Location,District,Registered,Envelopes,Valid,Občanská demokratická strana,Řád národa - Vlastenecká unie,CESTA ODPOVĚDNÉ SPOLEČNOSTI,Česká str.sociálně demokrat.,Radostné Česko,STAROSTOVÉ A NEZÁVISLÍ,Komunistická str.Čech a Moravy,Strana zelených,"ROZUMNÍ-stop migraci,diktát.EU",Strana svobodných občanů,Blok proti islam.-Obran.domova,Občanská demokratická aliance,Česká pirátská strana,OBČANÉ 2011-SPRAVEDL. PRO LIDI,Referendum o Evropské unii,TOP 09,ANO 2011,SPR-Republ.str.Čsl. M.Sládka,Křesť.demokr.unie-Čs.str.lid.,Česká strana národně sociální,REALISTÉ,SPORTOVCI,Dělnic.str.sociální spravedl.,Svob.a př.dem.-T.Okamura (SPD),Strana Práv Občanů
542083, Klatovy, Obec: Hnačov,60,"68,18",60,7,0,0,8,0,3,3,0,0,0,0,0,3,0,0,0,24,0,1,0,0,0,0,11,0
556254, Klatovy, Obec: Horažďovice,1 132,638,638,81,6,0,60,0,56,30,8,8,4,1,1,87,0,0,21,183,1,41,0,1,0,1,40,0
556254, Klatovy, Obec: Horažďovice,855,487,487,45,0,1,30,0,30,32,3,11,2,0,0,61,1,0,15,170,1,30,0,1,1,0,51,1
556254, Klatovy, Obec: Horažďovice,923,613,613,66,1,0,56,0,47,44,6,8,9,0,1,58,0,0,23,193,1,37,1,1,2,1,54,1
556254, Klatovy, Obec: Horažďovice,793,528,527,39,1,0,73,0,37,43,3,12,5,1,0,46,0,0,12,193,0,17,0,4,0,0,33,0
556254, Klatovy, Obec: Horažďovice,142,101,101,3,0,0,3,0,8,8,1,0,6,0,1,14,0,0,5,29,0,7,1,0,1,1,13,0
556254, Klatovy, Obec: Horažďovice,47,26,26,6,0,0,1,0,4,2,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,1,6,1
556254, Klatovy, Obec: Horažďovice,78,45,45,2,0,0,3,0,1,11,0,0,1,0,0,2,0,0,0,15,0,1,0,0,0,0,9,0
556254, Klatovy, Obec: Horažďovice,67,51,51,4,0,0,5,0,4,1,0,1,0,0,0,5,0,0,6,17,1,5,0,1,0,0,1,0
556254, Klatovy, Obec: Horažďovice,68,48,48,4,0,0,2,0,2,3,0,0,0,0,0,6,0,0,1,27,0,2,0,0,0,0,1,0
556254, Klatovy, Obec: Horažďovice,142,92,92,4,1,0,5,0,5,1,3,3,0,0,0,13,0,0,2,33,0,17,0,1,0,0,4,0
556254, Klatovy, Obec: Horažďovice,100,61,61,7,0,0,3,0,3,0,0,0,1,0,0,8,0,0,0,31,0,6,0,0,0,0,2,0
542091, Klatovy, Obec: Horská Kvilda,68,"76,40",68,23,0,0,0,0,3,0,1,0,0,0,0,11,0,0,10,18,0,0,0,0,0,0,2,0
556301, Klatovy, Obec: Hrádek,626,379,379,49,0,0,20,3,20,22,10,5,3,0,0,39,0,0,19,96,0,41,1,1,2,0,42,0
556301, Klatovy, Obec: Hrádek,131,89,89,12,0,0,2,0,5,3,1,0,6,0,0,11,1,0,7,21,0,7,0,0,0,0,13,0
556301, Klatovy, Obec: Hrádek,142,82,82,4,0,0,3,0,2,3,5,2,0,0,0,6,0,0,0,40,0,5,0,0,0,0,12,0
556301, Klatovy, Obec: Hrádek,62,43,43,4,0,0,3,0,3,5,0,0,0,0,1,2,0,0,0,17,0,1,0,0,0,0,7,0
556301, Klatovy, Obec: Hrádek,151,91,91,16,0,0,10,2,2,5,0,3,1,0,0,8,0,0,0,33,0,3,0,1,0,0,7,0
556319, Klatovy, Obec: Hradešice,199,115,115,14,1,0,12,0,4,4,3,2,4,0,0,16,0,0,5,35,0,6,0,2,1,0,5,1
556319, Klatovy, Obec: Hradešice,71,47,47,5,0,1,5,1,6,2,0,1,0,0,0,4,0,0,4,10,0,5,0,0,0,0,2,0
556319, Klatovy, Obec: Hradešice,70,44,44,3,0,0,4,0,5,8,0,0,0,0,0,3,0,0,3,7,0,6,0,1,0,0,3,0
556335, Klatovy, Obec: Chanovice,307,194,194,23,1,0,18,0,24,7,1,0,3,0,0,16,0,0,10,58,0,12,0,1,1,0,17,1
556335, Klatovy, Obec: Chanovice,53,43,43,2,0,0,5,0,6,0,0,0,3,0,0,0,0,0,0,24,0,3,0,0,0,0,0,0
556335, Klatovy, Obec: Chanovice,78,50,50,3,0,0,3,0,9,7,0,0,0,0,0,2,0,0,1,16,0,3,0,0,0,1,5,0
556335, Klatovy, Obec: Chanovice,59,40,40,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,3,10,0,6,0,0,0,0,12,0
556335, Klatovy, Obec: Chanovice,72,55,55,5,0,0,11,0,10,7,0,0,0,0,1,3,0,0,1,14,0,1,0,0,0,0,2,0
556343, Klatovy, Obec: Chlistov,85,"70,25",83,10,0,0,7,0,1,8,0,2,0,0,0,5,0,0,1,34,0,5,0,1,0,0,9,0
556378, Klatovy, Obec: Chudenice,364,"60,07",361,22,2,0,25,0,17,36,2,2,8,0,0,38,0,0,16,128,8,12,0,3,1,0,40,1
556386, Klatovy, Obec: Chudenín,293,159,159,11,0,0,12,0,9,11,4,0,8,0,0,11,0,0,6,58,2,2,1,0,0,1,19,0
556386, Klatovy, Obec: Chudenín,184,101,101,14,0,0,6,0,8,15,0,2,1,0,0,1,0,0,3,34,0,5,0,0,0,0,11,1
556394, Klatovy, Obec: Janovice nad Úhlavou,1 253,689,687,69,4,2,51,0,26,55,3,4,9,2,0,83,0,1,15,258,0,17,1,1,1,2,73,4
556394, Klatovy, Obec: Janovice nad Úhlavou,484,314,314,33,2,0,43,0,13,31,2,0,3,1,1,27,0,0,3,104,0,17,0,0,2,0,30,0
541869, Klatovy, Obec: Javor,41,"73,21",41,5,6,0,1,0,3,3,0,0,0,0,0,2,0,0,2,13,0,2,0,0,0,0,4,0
541753, Klatovy, Obec: Ježovy,105,"56,45",104,12,0,0,14,0,4,8,1,0,3,0,0,13,0,0,1,23,0,6,0,0,0,0,17,2
556432, Klatovy, Obec: Kašperské Hory,773,"61,59",767,105,2,1,64,1,23,47,5,9,9,1,0,74,1,2,41,258,3,35,0,3,1,1,79,2
541826, Klatovy, Obec: Kejnice,58,"65,17",57,1,0,0,0,0,7,19,0,2,0,0,0,4,0,0,2,10,0,7,0,0,0,0,5,0
555771, Klatovy, Obec: Klatovy,1 018,657,657,95,2,0,52,1,19,53,8,7,14,1,3,82,0,2,39,187,3,14,1,3,1,0,61,1
555771, Klatovy, Obec: Klatovy,1 084,612,612,86,1,1,64,0,23,77,8,9,2,1,2,56,0,0,25,155,0,21,0,3,1,2,71,1
555771, Klatovy, Obec: Klatovy,997,643,643,61,2,0,60,0,16,73,4,4,15,0,0,57,0,0,28,223,1,25,0,3,3,0,62,3
555771, Klatovy, Obec: Klatovy,1 384,833,831,83,0,1,78,0,26,61,9,13,21,1,0,91,0,0,32,256,3,30,0,5,2,3,110,3
555771, Klatovy, Obec: Klatovy,1 046,652,652,85,2,0,54,0,31,45,5,4,13,1,4,74,1,1,37,193,0,22,0,2,2,0,73,2
555771, Klatovy, Obec: Klatovy,1 701,1 080,1 080,137,1,0,86,1,33,98,13,12,9,3,0,129,0,1,61,346,1,36,0,2,3,3,99,2
555771, Klatovy, Obec: Klatovy,1 355,932,932,203,2,0,81,2,37,36,4,5,13,0,1,91,0,2,57,266,0,38,0,3,1,2,84,1
555771, Klatovy, Obec: Klatovy,424,253,253,37,0,0,29,1,4,21,1,0,6,1,0,29,0,0,10,72,0,11,0,0,0,3,25,0
555771, Klatovy, Obec: Klatovy,517,314,314,43,0,0,20,0,15,30,3,2,4,1,0,34,0,0,12,99,2,11,1,2,5,0,27,2
555771, Klatovy, Obec: Klatovy,852,500,498,89,1,0,42,1,33,26,5,5,9,0,1,51,0,0,30,133,0,22,0,4,2,1,41,0
555771, Klatovy, Obec: Klatovy,1 157,767,767,108,2,1,59,3,24,59,5,2,7,0,2,80,0,1,53,262,1,19,0,9,6,1,58,3
555771, Klatovy, Obec: Klatovy,1 526,542,542,58,2,0,36,0,15,44,8,9,9,0,0,57,0,0,29,165,0,21,0,7,0,0,76,1
555771, Klatovy, Obec: Klatovy,1 080,623,623,62,1,1,64,4,25,84,7,4,6,0,0,59,0,1,17,197,1,24,1,4,1,0,56,3
555771, Klatovy, Obec: Klatovy,997,636,636,59,1,1,70,1,12,79,6,5,7,1,0,43,0,0,13,249,1,28,0,2,3,2,49,2
555771, Klatovy, Obec: Klatovy,904,615,615,99,4,2,41,1,31,37,9,11,6,1,1,63,0,0,35,177,1,23,0,0,0,2,68,3
555771, Klatovy, Obec: Klatovy,231,136,136,7,2,0,9,1,8,13,4,3,1,0,2,17,0,0,7,33,0,8,0,0,2,0,16,3
555771, Klatovy, Obec: Klatovy,104,65,65,5,0,0,2,0,1,8,1,2,4,0,0,12,1,0,4,12,0,2,0,0,0,1,10,0
555771, Klatovy, Obec: Klatovy,75,47,47,1,0,0,3,0,0,7,1,2,0,0,0,3,0,0,3,20,0,0,0,0,0,0,6,0
555771, Klatovy, Obec: Klatovy,78,47,47,0,0,0,2,1,3,9,0,0,0,0,0,2,0,0,4,16,0,2,1,0,0,0,5,0
555771, Klatovy, Obec: Klatovy,233,170,170,9,0,0,9,1,7,7,2,0,3,0,0,14,0,0,4,86,1,3,0,3,0,4,16,0
555771, Klatovy, Obec: Klatovy,243,186,186,18,1,0,10,0,9,35,1,1,2,0,0,22,0,0,6,41,1,17,0,1,2,0,18,0
555771, Klatovy, Obec: Klatovy,49,39,39,2,0,0,3,0,2,5,3,0,0,0,0,0,0,0,1,14,0,3,0,0,0,0,5,0
555771, Klatovy, Obec: Klatovy,78,59,59,3,0,0,11,0,1,2,0,3,4,0,0,2,0,0,2,19,0,0,0,0,0,0,12,0
555771, Klatovy, Obec: Klatovy,106,64,64,8,0,0,3,0,4,2,1,0,0,0,0,11,0,0,2,19,1,2,0,0,0,0,11,0
555771, Klatovy, Obec: Klatovy,233,173,173,28,0,0,10,0,8,8,2,0,4,0,1,28,0,0,15,41,0,5,0,1,6,0,15,0
555771, Klatovy, Obec: Klatovy,140,92,92,11,0,0,10,0,1,17,0,0,1,0,0,12,0,0,2,24,0,1,1,0,0,0,11,0
555771, Klatovy, Obec: Klatovy,112,64,64,9,0,0,1,0,1,9,1,3,0,0,0,12,0,0,1,17,0,3,0,0,0,0,6,1
555771, Klatovy, Obec: Klatovy,92,48,48,1,0,0,2,2,1,13,1,1,0,1,0,6,0,0,1,8,0,6,0,0,0,1,4,0
555771, Klatovy, Obec: Klatovy,231,136,136,7,2,0,9,1,8,13,4,3,1,0,2,17,0,0,7,33,0,8,0,0,2,0,16,3
555771, Klatovy, Obec: Klatovy,104,65,65,5,0,0,2,0,1,8,1,2,4,0,0,12,1,0,4,12,0,2,0,0,0,1,10,0
555771, Klatovy, Obec: Klatovy,75,47,47,1,0,0,3,0,0,7,1,2,0,0,0,3,0,0,3,20,0,0,0,0,0,0,6,0
555771, Klatovy, Obec: Klatovy,78,47,47,0,0,0,2,1,3,9,0,0,0,0,0,2,0,0,4,16,0,2,1,0,0,0,5,0
555771, Klatovy, Obec: Klatovy,233,170,170,9,0,0,9,1,7,7,2,0,3,0,0,14,0,0,4,86,1,3,0,3,0,4,16,0
555771, Klatovy, Obec: Klatovy,243,186,186,18,1,0,10,0,9,35,1,1,2,0,0,22,0,0,6,41,1,17,0,1,2,0,18,0
555771, Klatovy, Obec: Klatovy,49,39,39,2,0,0,3,0,2,5,3,0,0,0,0,0,0,0,1,14,0,3,0,0,0,0,5,0
555771, Klatovy, Obec: Klatovy,78,59,59,3,0,0,11,0,1,2,0,3,4,0,0,2,0,0,2,19,0,0,0,0,0,0,12,0
555771, Klatovy, Obec: Klatovy,106,64,64,8,0,0,3,0,4,2,1,0,0,0,0,11,0,0,2,19,1,2,0,0,0,0,11,0
555771, Klatovy, Obec: Klatovy,233,173,173,28,0,0,10,0,8,8,2,0,4,0,1,28,0,0,15,41,0,5,0,1,6,0,15,0
555771, Klatovy, Obec: Klatovy,140,92,92,11,0,0,10,0,1,17,0,0,1,0,0,12,0,0,2,24,0,1,1,0,0,0,11,0
555771, Klatovy, Obec: Klatovy,112,64,64,9,0,0,1,0,1,9,1,3,0,0,0,12,0,0,1,17,0,3,0,0,0,0,6,1
555771, Klatovy, Obec: Klatovy,92,48,48,1,0,0,2,2,1,13,1,1,0,1,0,6,0,0,1,8,0,6,0,0,0,1,4,0
541851, Klatovy, Obec: Klenová,56,"58,95",56,1,1,0,5,1,3,9,1,0,1,0,0,6,0,0,2,18,1,2,0,0,0,0,5,0
556467, Klatovy, Obec: Kolinec,668,394,394,24,0,1,21,2,60,43,3,1,2,0,0,37,0,0,3,124,2,20,0,3,1,1,43,0
556467, Klatovy, Obec: Kolinec,135,81,81,1,0,0,4,2,9,13,1,1,0,0,0,6,0,0,2,33,0,4,0,0,0,0,5,0
556467, Klatovy, Obec: Kolinec,84,55,55,2,0,0,4,0,6,9,0,1,0,0,0,5,0,0,3,17,0,0,0,0,0,0,8,0
556467, Klatovy, Obec: Kolinec,105,51,51,2,0,0,5,0,4,3,2,0,0,0,1,5,0,0,2,13,2,2,0,2,0,1,4,0
556467, Klatovy, Obec: Kolinec,70,41,41,1,1,0,3,0,5,12,0,0,0,0,1,3,0,0,1,7,0,2,0,0,0,0,5,0
556467, Klatovy, Obec: Kolinec,38,32,32,0,0,0,4,0,2,0,0,0,0,0,1,2,0,0,5,8,0,3,0,0,0,0,7,0
556467, Klatovy, Obec: Kolinec,22,15,15,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,6,0
556467, Klatovy, Obec: Kolinec,33,16,16,2,0,0,1,0,2,5,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0
578177, Klatovy, Obec: Kovčín,38,"52,78",38,2,0,0,1,0,6,0,0,0,1,0,0,2,1,0,1,20,0,0,0,0,0,0,4,0
556505, Klatovy, Obec: Křenice,101,"58,72",101,15,0,0,5,0,5,10,0,2,0,0,0,11,0,0,6,28,0,2,0,0,0,2,15,0
541931, Klatovy, Obec: Kvášňovice,71,"66,98",70,12,0,0,6,0,8,2,1,0,0,0,0,14,0,0,9,12,0,1,0,0,0,0,5,0
578070, Klatovy, Obec: Lomec,82,"78,85",81,15,0,0,7,0,11,7,0,1,0,0,1,5,0,0,1,17,0,5,0,0,0,0,10,1
556629, Klatovy, Obec: Malý Bor,285,163,163,13,0,0,12,1,10,8,1,1,2,0,2,21,0,0,7,63,0,12,0,0,0,0,7,1
556629, Klatovy, Obec: Malý Bor,161,103,103,10,0,0,8,0,8,10,1,3,0,0,0,10,0,0,3,32,0,11,0,1,0,0,4,1
578410, Klatovy, Obec: Maňovice,37,"75,51",37,4,0,0,4,0,2,4,0,0,1,0,0,2,0,1,0,10,0,1,0,0,0,0,8,0
556637, Klatovy, Obec: Měčín,477,282,282,18,0,0,23,0,13,40,1,3,3,0,0,17,0,2,11,107,0,5,0,2,3,1,30,0
556637, Klatovy, Obec: Měčín,69,52,52,4,0,0,5,0,0,6,0,0,2,0,0,6,0,0,0,19,0,0,0,0,0,0,10,0
556637, Klatovy, Obec: Měčín,124,67,67,4,0,0,3,0,0,10,2,0,0,0,0,3,0,0,1,35,0,0,0,0,0,0,8,1
556637, Klatovy, Obec: Měčín,97,40,40,0,0,0,7,0,1,5,0,0,0,0,0,3,0,0,0,18,0,0,0,0,0,0,6,0
556637, Klatovy, Obec: Měčín,69,59,59,4,0,0,5,0,6,4,0,0,0,0,0,1,0,0,1,30,0,0,0,0,0,0,8,0
556637, Klatovy, Obec: Měčín,58,31,31,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,17,0,2,0,0,0,0,7,0
578461, Klatovy, Obec: Mezihoří,29,"56,86",29,4,0,0,4,0,2,2,1,1,0,0,0,4,0,0,4,4,0,1,0,0,0,0,1,1
542059, Klatovy, Obec: Mlýnské Struhadlo,29,"61,70",29,6,0,0,4,0,1,1,0,0,0,0,0,2,0,0,3,11,0,0,0,0,0,0,1,0
542148, Klatovy, Obec: Modrava,121,"90,30",119,43,0,0,6,0,14,4,2,0,2,0,1,13,1,0,14,9,0,4,0,1,0,0,5,0
556718, Klatovy, Obec: Mochtín,389,262,262,35,0,0,15,0,20,32,1,0,1,0,1,16,0,0,17,75,0,8,0,1,2,0,35,3
556718, Klatovy, Obec: Mochtín,152,73,73,6,1,0,5,0,4,5,0,2,1,0,0,4,0,1,0,27,0,0,0,0,1,0,15,1
556718, Klatovy, Obec: Mochtín,100,63,63,7,0,0,1,0,2,7,3,0,2,1,0,1,0,0,5,27,0,1,0,0,0,0,6,0
556718, Klatovy, Obec: Mochtín,95,66,66,7,0,0,5,0,2,10,0,1,3,0,0,1,0,0,1,25,0,2,0,0,0,0,8,1
556718, Klatovy, Obec: Mochtín,80,43,43,5,0,0,4,0,2,8,3,0,0,0,1,3,1,0,4,7,2,1,0,0,0,0,1,0
556726, Klatovy, Obec: Mokrosuky,84,"79,25",84,19,0,0,8,0,4,4,0,1,0,0,1,12,0,0,7,21,0,1,0,1,0,0,5,0
556734, Klatovy, Obec: Myslív,232,121,121,7,0,0,13,2,10,13,1,0,3,0,0,8,0,0,6,45,0,7,0,0,0,0,6,0
556734, Klatovy, Obec: Myslív,80,54,54,1,0,0,15,0,3,3,0,1,0,0,0,3,0,0,3,15,0,2,0,0,2,0,5,1
556734, Klatovy, Obec: Myslív,39,26,26,0,0,0,2,0,2,12,0,0,0,0,0,1,0,0,0,6,0,1,0,0,0,0,2,0
541745, Klatovy, Obec: Myslovice,75,"75,00",75,2,1,0,5,0,3,16,0,0,0,2,0,14,0,0,4,23,0,0,0,0,0,0,5,0
556751, Klatovy, Obec: Nalžovské Hory,457,223,223,17,0,0,21,0,17,21,1,0,4,0,0,16,0,0,5,75,0,12,0,2,1,1,29,1
556751, Klatovy, Obec: Nalžovské Hory,180,102,102,7,1,0,9,0,13,13,0,1,0,0,0,6,0,0,4,37,1,7,0,0,1,0,2,0
556751, Klatovy, Obec: Nalžovské Hory,32,21,21,2,0,0,1,0,2,0,1,0,0,0,0,0,0,0,6,5,0,2,0,0,0,0,1,0
556751, Klatovy, Obec: Nalžovské Hory,33,26,26,1,0,0,2,0,6,0,0,0,0,0,0,2,0,0,2,11,0,0,0,0,0,0,2,0
556751, Klatovy, Obec: Nalžovské Hory,73,48,48,1,0,0,3,0,3,6,0,0,0,0,0,6,0,0,0,15,0,7,0,0,0,2,4,1
556751, Klatovy, Obec: Nalžovské Hory,89,60,59,6,0,0,1,0,6,7,0,1,4,0,0,1,0,0,3,19,0,4,0,1,0,0,6,0
556751, Klatovy, Obec: Nalžovské Hory,118,80,80,11,0,0,3,0,12,8,0,2,0,0,0,4,0,0,4,27,0,3,0,0,1,0,4,0
578223, Klatovy, Obec: Nehodiv,34,"56,67",33,4,0,0,5,0,1,1,0,1,2,0,0,1,0,0,3,8,0,4,0,0,0,0,3,0
578533, Klatovy, Obec: Nezamyslice,129,"65,82",129,9,0,0,12,0,5,22,1,1,0,0,0,9,0,0,2,40,0,7,0,0,1,1,19,0
556815, Klatovy, Obec: Nezdice na Šumavě,172,"61,87",171,17,0,1,14,1,9,23,1,1,3,0,1,6,0,1,4,67,0,4,0,2,0,1,15,0
556831, Klatovy, Obec: Nýrsko,1 232,645,645,62,2,0,55,2,57,58,7,7,3,3,1,70,0,1,14,197,2,19,0,4,7,0,69,4
556831, Klatovy, Obec: Nýrsko,1 024,613,613,71,0,0,34,1,44,87,5,8,9,0,1,52,0,1,12,193,1,20,2,5,3,1,55,2
556831, Klatovy, Obec: Nýrsko,1 065,704,704,87,2,0,62,1,77,45,4,13,9,0,2,68,1,0,21,209,1,25,1,0,2,4,66,2
556831, Klatovy, Obec: Nýrsko,203,116,116,15,0,0,9,0,4,9,1,2,2,0,0,10,0,0,1,28,0,16,0,3,0,1,12,1
556831, Klatovy, Obec: Nýrsko,86,48,48,8,0,0,6,0,5,3,2,1,1,0,2,3,0,0,1,9,0,4,0,1,1,0,1,0
556831, Klatovy, Obec: Nýrsko,138,104,104,8,0,0,8,0,13,14,2,0,4,0,0,8,0,0,6,30,0,5,0,0,0,0,6,0
541915, Klatovy, Obec: Obytce,90,"57,32",90,12,0,0,3,0,3,10,0,0,1,0,0,7,0,1,2,25,0,1,0,1,2,0,22,0
541958, Klatovy, Obec: Olšany,142,"78,45",142,7,0,0,17,0,18,9,5,3,0,0,0,10,0,0,7,41,0,7,0,2,1,0,15,0
578061, Klatovy, Obec: Ostřetice,41,"80,39",41,3,0,0,2,0,5,1,1,0,0,0,0,3,0,0,4,19,0,0,0,0,0,0,3,0
556912, Klatovy, Obec: Pačejov,361,211,211,13,0,1,20,3,57,11,0,0,2,0,0,19,0,0,5,50,0,6,0,1,0,0,21,0
556912, Klatovy, Obec: Pačejov,136,82,82,4,0,0,6,0,16,14,0,0,0,0,1,5,0,0,1,19,0,5,0,1,0,0,10,0
556912, Klatovy, Obec: Pačejov,61,39,39,1,0,0,4,0,11,0,0,0,0,0,0,3,0,0,0,11,1,2,0,1,0,0,5,0
556912, Klatovy, Obec: Pačejov,86,56,56,6,0,0,3,0,11,5,0,3,0,0,0,2,0,0,0,21,0,2,0,0,0,0,2,1
556921, Klatovy, Obec: Petrovice u Sušice,429,283,283,44,0,0,20,2,13,17,2,3,5,0,0,26,0,2,11,73,0,22,0,0,0,1,40,1
556921, Klatovy, Obec: Petrovice u Sušice,84,64,64,11,1,0,2,0,4,5,2,1,0,0,0,5,0,0,0,18,0,7,0,0,0,0,7,0
556955, Klatovy, Obec: Plánice,808,473,472,40,2,0,50,1,26,39,6,1,10,0,0,54,2,0,16,138,0,21,0,1,2,1,56,0
556955, Klatovy, Obec: Plánice,90,59,59,6,0,0,7,0,2,15,0,0,0,0,0,4,0,0,1,20,2,1,0,0,0,0,1,0
556955, Klatovy, Obec: Plánice,65,53,53,7,0,0,4,0,5,2,0,2,1,0,0,3,0,0,2,22,1,0,0,0,0,0,3,0
556955, Klatovy, Obec: Plánice,110,66,66,4,0,0,8,0,3,7,0,0,0,0,0,4,0,0,3,33,0,1,0,0,0,0,3,0
556955, Klatovy, Obec: Plánice,71,39,39,0,0,0,4,0,1,1,1,0,0,0,0,5,0,0,1,22,0,0,0,0,0,1,3,0
556955, Klatovy, Obec: Plánice,79,57,57,6,0,0,5,0,5,13,0,2,1,0,0,0,0,0,2,15,1,0,0,2,0,1,4,0
556955, Klatovy, Obec: Plánice,76,44,44,0,0,0,1,2,1,6,0,1,0,0,0,3,0,0,1,26,1,1,0,0,1,0,0,0
556955, Klatovy, Obec: Plánice,52,37,37,2,0,0,5,0,1,5,1,0,2,0,0,1,0,0,0,14,0,1,0,1,0,0,2,0
551686, Klatovy, Obec: Podmokly,74,"59,20",74,8,0,0,3,0,5,9,0,4,1,0,0,4,0,0,2,26,0,3,0,0,0,0,7,2
541788, Klatovy, Obec: Poleň,126,"55,51",125,6,0,2,11,0,3,29,1,0,1,0,0,14,0,0,3,36,0,3,0,0,0,0,12,4
556084, Klatovy, Obec: Prášily,81,"61,83",79,11,0,0,5,0,6,3,2,0,0,0,0,6,0,0,13,21,0,5,0,0,0,0,6,1
557005, Klatovy, Obec: Předslav,229,165,165,20,0,0,16,0,10,11,1,3,0,0,0,7,0,0,1,74,0,1,1,0,2,0,16,2
557005, Klatovy, Obec: Předslav,114,78,78,6,1,0,5,0,8,11,1,0,0,0,0,7,1,0,5,24,2,2,0,0,0,2,3,0
557005, Klatovy, Obec: Předslav,101,71,71,3,1,0,4,1,3,8,2,3,0,0,0,4,0,0,1,31,0,1,0,0,0,0,9,0
557005, Klatovy, Obec: Předslav,61,51,51,8,0,0,5,0,1,1,0,0,0,0,0,2,0,0,1,19,1,1,0,1,0,0,11,0
557005, Klatovy, Obec: Předslav,109,69,69,6,0,0,7,3,3,5,0,2,0,0,0,6,0,0,3,21,0,5,0,0,0,0,8,0
557013, Klatovy, Obec: Rabí,298,172,172,18,0,0,13,0,9,18,1,7,1,0,1,32,0,0,1,47,0,6,1,1,1,0,11,1
557013, Klatovy, Obec: Rabí,55,44,44,3,0,0,5,0,3,2,1,0,0,0,0,5,0,0,0,14,0,4,0,0,0,0,6,0
557013, Klatovy, Obec: Rabí,67,57,57,2,0,0,4,0,0,8,0,0,0,0,0,6,0,0,2,22,0,5,0,0,0,0,8,0
557021, Klatovy, Obec: Rejštejn,135,"62,21",135,25,0,0,7,1,7,11,3,0,1,0,0,21,0,0,7,29,1,3,0,1,0,0,18,0
578436, Klatovy, Obec: Slatina,70,"78,65",70,6,0,0,8,0,5,6,1,0,0,0,0,11,0,0,2,26,0,0,0,1,0,0,4,0
557099, Klatovy, Obec: Soběšice,181,"51,27",181,18,0,0,12,0,2,17,3,1,0,0,0,17,0,0,3,71,1,19,0,0,0,0,17,0
557111, Klatovy, Obec: Srní,188,"71,48",187,34,0,0,7,0,13,15,1,0,2,0,1,12,0,0,9,57,0,10,0,0,0,0,26,0
557129, Klatovy, Obec: Strašín,162,"58,70",160,19,0,0,9,0,8,19,1,0,0,0,1,8,0,3,7,57,0,1,0,0,0,1,25,1
557137, Klatovy, Obec: Strážov,688,"64,12",688,75,3,2,60,0,32,53,1,3,4,1,2,37,1,1,20,252,0,54,0,2,2,6,70,7
557153, Klatovy, Obec: Sušice,101,66,66,3,0,1,4,0,2,5,0,1,0,0,0,7,0,0,1,27,0,4,0,0,0,1,10,0
557153, Klatovy, Obec: Sušice,334,219,219,20,0,0,16,0,9,12,3,3,3,0,0,29,0,0,9,72,0,19,0,5,0,0,18,0
557153, Klatovy, Obec: Sušice,145,85,85,4,0,0,11,0,4,3,1,2,2,0,0,9,0,0,2,24,0,6,0,0,1,0,15,0
557153, Klatovy, Obec: Sušice,1 046,707,707,103,0,0,55,0,23,59,6,4,3,1,0,94,0,0,22,226,2,28,0,5,0,1,70,1
557153, Klatovy, Obec: Sušice,1 165,570,570,124,3,0,36,1,20,30,5,6,7,3,2,77,0,0,33,134,1,36,0,4,0,1,47,0
557153, Klatovy, Obec: Sušice,1 020,627,627,66,2,0,66,0,23,54,10,6,2,1,1,72,1,2,24,178,0,36,0,6,2,1,69,4
557153, Klatovy, Obec: Sušice,919,555,555,67,5,0,49,0,13,60,5,11,3,0,0,54,1,0,17,183,0,21,0,3,1,2,55,2
557153, Klatovy, Obec: Sušice,1 108,724,724,122,0,1,46,4,28,43,9,11,5,0,3,86,0,2,52,191,0,52,0,4,1,0,60,1
557153, Klatovy, Obec: Sušice,1 088,715,715,103,0,0,61,2,19,53,9,6,5,0,0,74,0,1,17,256,0,34,0,5,0,1,65,0
557153, Klatovy, Obec: Sušice,1 315,788,788,90,1,0,67,1,24,52,8,5,11,0,1,128,1,1,26,240,3,26,0,5,2,0,91,4
557153, Klatovy, Obec: Sušice,855,528,528,54,1,0,32,1,14,54,6,6,3,0,0,48,0,0,12,181,1,36,0,5,0,2,68,0
557161, Klatovy, Obec: Svéradice,188,"69,37",187,8,0,0,15,1,10,14,1,2,17,0,0,19,0,0,4,67,0,11,1,0,1,0,16,0
557200, Klatovy, Obec: Švihov,34,26,26,5,0,0,3,0,3,0,0,0,0,0,0,2,0,0,2,6,0,2,0,0,0,0,3,0
557200, Klatovy, Obec: Švihov,75,55,55,5,0,1,8,0,3,7,0,0,0,0,0,2,0,0,0,23,0,1,0,0,0,0,5,0
557200, Klatovy, Obec: Švihov,136,78,78,7,0,0,3,0,12,12,0,0,0,0,1,2,0,0,3,27,0,2,0,1,0,0,7,1
557200, Klatovy, Obec: Švihov,1 012,654,654,58,2,0,56,1,42,71,6,1,7,0,3,57,4,0,23,209,1,40,0,2,0,5,64,1
