Code,Location,District,Registered,Envelopes,Valid,Občanská demokratická strana,Řád národa - Vlastenecká unie,CESTA ODPOVĚDNÉ SPOLEČNOSTI,Česká str.sociálně demokrat.,Radostné Česko,STAROSTOVÉ A NEZÁVISLÍ,Komunistická str.Čech a Moravy,Strana zelených,"ROZUMNÍ-stop migraci,diktát.EU",Strana svobodných občanů,Blok proti islam.-Obran.domova,Občanská demokratická aliance,Česká pirátská strana,Unie H.A.V.E.L.,Referendum o Evropské unii,TOP 09,ANO 2011,Dobrá volba 2016,SPR-Republ.str.Čsl. M.Sládka,Křesť.demokr.unie-Čs.str.lid.,Česká strana národně sociální,REALISTÉ,SPORTOVCI,Dělnic.str.sociální spravedl.,Svob.a př.dem.-T.Okamura (SPD),Strana Práv Občanů
532819, Kladno, Obec: Slaný,768,404,404,52,1,0,20,1,23,32,7,2,11,0,2,46,0,0,23,115,1,1,11,0,5,1,1,47,0
532819, Kladno, Obec: Slaný,660,383,383,45,0,0,23,0,25,32,3,3,11,1,1,44,0,0,19,127,0,0,6,0,2,1,0,38,0
532819, Kladno, Obec: Slaný,636,381,381,38,0,0,39,1,26,34,16,3,6,0,1,34,0,0,16,109,0,0,9,0,1,1,2,40,1
532819, Kladno, Obec: Slaný,717,466,466,58,1,0,36,0,29,31,11,2,10,0,2,66,0,0,13,141,1,0,12,0,2,0,2,46,3
532819, Kladno, Obec: Slaný,511,358,358,47,1,0,24,0,25,23,7,1,11,0,0,46,1,0,22,102,0,1,10,0,3,0,3,28,2
532819, Kladno, Obec: Slaný,181,109,109,5,0,0,6,0,2,5,3,0,2,0,0,9,0,0,10,45,0,2,0,0,2,0,2,14,0
532819, Kladno, Obec: Slaný,489,336,336,41,1,0,17,0,20,27,4,3,6,0,2,32,0,0,18,114,1,0,4,0,3,2,1,36,1
532819, Kladno, Obec: Slaný,647,376,376,42,0,0,35,1,15,37,6,4,4,1,0,37,0,0,18,128,0,0,7,0,2,0,0,36,1
532819, Kladno, Obec: Slaný,754,470,470,51,0,0,46,1,41,32,11,2,22,0,0,58,0,1,29,118,0,0,6,0,4,1,3,37,2
532819, Kladno, Obec: Slaný,581,331,331,39,2,0,28,0,15,37,11,1,9,0,0,49,0,0,8,93,0,0,6,0,1,2,0,29,0
532819, Kladno, Obec: Slaný,826,435,435,38,2,0,28,1,20,42,14,4,13,1,0,60,0,0,16,132,0,0,8,0,2,1,1,51,1
532819, Kladno, Obec: Slaný,45,29,29,2,0,0,1,0,2,3,0,0,0,0,0,2,0,0,1,17,0,0,0,0,0,0,0,1,0
532819, Kladno, Obec: Slaný,123,43,43,6,0,0,5,0,1,7,0,0,0,0,0,3,0,0,1,11,0,0,1,0,0,1,0,7,0
532819, Kladno, Obec: Slaný,285,178,178,23,0,0,8,0,14,13,1,0,6,0,0,15,0,3,3,58,0,1,4,0,2,0,0,26,0
532819, Kladno, Obec: Slaný,85,50,50,3,0,0,3,0,4,4,1,0,1,0,0,5,0,0,1,23,1,0,0,0,0,0,0,4,0
532819, Kladno, Obec: Slaný,52,31,31,3,0,0,1,0,4,4,1,0,0,0,0,5,0,0,1,7,0,0,1,0,0,0,0,4,0
532819, Kladno, Obec: Slaný,581,331,331,39,2,0,28,0,15,37,11,1,9,0,0,49,0,0,8,93,0,0,6,0,1,2,0,29,0
532819, Kladno, Obec: Slaný,826,435,435,38,2,0,28,1,20,42,14,4,13,1,0,60,0,0,16,132,0,0,8,0,2,1,1,51,1
532819, Kladno, Obec: Slaný,45,29,29,2,0,0,1,0,2,3,0,0,0,0,0,2,0,0,1,17,0,0,0,0,0,0,0,1,0
532819, Kladno, Obec: Slaný,123,43,43,6,0,0,5,0,1,7,0,0,0,0,0,3,0,0,1,11,0,0,1,0,0,1,0,7,0
532819, Kladno, Obec: Slaný,285,178,178,23,0,0,8,0,14,13,1,0,6,0,0,15,0,3,3,58,0,1,4,0,2,0,0,26,0
532819, Kladno, Obec: Slaný,85,50,50,3,0,0,3,0,4,4,1,0,1,0,0,5,0,0,1,23,1,0,0,0,0,0,0,4,0
532819, Kladno, Obec: Slaný,52,31,31,3,0,0,1,0,4,4,1,0,0,0,0,5,0,0,1,7,0,0,1,0,0,0,0,4,0
532827, Kladno, Obec: Slatina,291,"64,96",289,32,0,0,16,0,26,41,2,0,4,0,0,24,0,0,7,91,0,0,8,0,3,0,2,32,1
532835, Kladno, Obec: Smečno,730,413,413,46,0,1,39,0,29,45,9,3,6,0,0,35,0,0,17,103,0,3,17,1,1,1,0,54,0
532835, Kladno, Obec: Smečno,742,377,377,53,1,0,15,2,39,38,4,3,3,0,0,33,0,1,14,108,2,0,8,0,6,2,0,44,1
532851, Kladno, Obec: Stehelčeves,392,"63,64",391,63,1,0,15,1,34,44,7,2,5,0,0,51,0,1,27,82,0,1,6,0,4,0,0,47,0
532860, Kladno, Obec: Stochov,853,581,581,62,0,0,68,0,52,42,6,7,5,1,0,50,3,2,14,176,0,1,16,2,6,0,4,59,1
532860, Kladno, Obec: Stochov,873,408,408,23,2,0,51,1,22,47,4,7,5,0,1,43,0,0,3,116,2,1,6,0,1,0,1,70,1
532860, Kladno, Obec: Stochov,979,429,428,28,0,0,48,1,22,42,3,7,13,0,0,38,0,0,8,131,0,0,4,0,3,2,1,71,1
532860, Kladno, Obec: Stochov,620,313,313,19,0,0,42,1,9,32,1,11,2,0,0,27,0,0,8,103,0,0,1,0,1,1,0,53,0
532860, Kladno, Obec: Stochov,619,324,324,20,0,0,35,0,24,33,0,10,8,0,0,21,0,0,14,119,0,2,6,0,1,0,0,28,1
532860, Kladno, Obec: Stochov,218,129,129,23,0,0,12,0,6,16,1,0,1,0,0,6,0,0,6,33,0,0,2,0,1,0,0,21,1
532860, Kladno, Obec: Stochov,270,141,141,11,0,0,11,0,16,16,2,1,5,0,0,18,0,0,3,38,0,0,5,0,2,1,0,12,0
599441, Kladno, Obec: Stradonice,45,"47,37",45,5,0,0,3,0,0,8,0,0,1,0,0,2,0,0,1,15,0,1,1,0,0,0,0,8,0
551457, Kladno, Obec: Studeněves,215,"60,22",215,31,1,0,5,0,17,16,1,3,3,0,0,29,0,0,11,68,0,0,12,0,3,0,1,14,0
599433, Kladno, Obec: Svárov,306,"71,33",303,52,0,0,12,0,46,10,2,1,8,1,0,47,0,1,25,54,1,0,10,0,2,0,0,31,0
532908, Kladno, Obec: Svinařov,364,"62,98",359,47,2,0,42,0,11,38,2,2,3,2,0,32,0,0,13,116,1,2,4,0,3,0,0,38,1
532916, Kladno, Obec: Šlapanice,79,"55,24",79,11,0,0,14,0,1,11,2,2,0,0,0,6,0,0,5,18,0,0,2,0,0,0,0,7,0
532959, Kladno, Obec: Třebichovice,283,"60,08",283,34,1,0,8,0,13,31,2,4,2,0,0,25,0,0,12,116,0,0,4,1,3,1,3,22,1
532967, Kladno, Obec: Třebíz,144,"75,79",143,27,0,0,8,0,5,14,2,2,1,0,1,18,0,0,5,46,0,0,1,0,0,0,0,13,0
532975, Kladno, Obec: Třebusice,246,"58,85",242,19,0,0,14,0,11,30,5,1,3,0,0,21,0,1,6,87,0,0,4,0,1,1,1,36,1
532983, Kladno, Obec: Tuchlovice,794,457,457,59,1,1,15,0,72,29,11,5,8,1,0,47,0,0,19,128,2,0,6,0,0,0,1,46,1
532983, Kladno, Obec: Tuchlovice,877,621,621,83,1,1,36,1,94,47,11,3,6,1,0,60,0,0,19,179,0,1,11,0,3,2,0,57,3
532983, Kladno, Obec: Tuchlovice,312,236,235,27,0,0,20,0,18,45,1,0,3,0,0,27,0,0,9,59,0,0,1,0,0,0,0,24,0
532177, Kladno, Obec: Tuřany,293,"61,17",292,25,0,0,17,1,12,32,6,2,4,0,1,39,0,7,5,94,0,0,3,0,0,0,1,43,0
533009, Kladno, Obec: Uhy,148,"51,39",148,16,0,0,8,1,10,18,4,1,3,0,1,17,0,0,4,46,0,0,0,0,3,0,1,14,1
533017, Kladno, Obec: Unhošť,1 049,692,692,88,0,1,65,0,28,50,10,3,27,3,0,84,1,3,56,185,0,2,19,0,9,1,0,53,2
533017, Kladno, Obec: Unhošť,1 238,754,752,111,0,0,38,2,40,42,14,2,14,0,1,120,0,0,84,189,0,1,29,0,3,1,2,49,1
533017, Kladno, Obec: Unhošť,1 016,724,724,87,1,1,47,1,36,56,12,5,8,0,2,99,0,0,88,187,3,1,20,0,3,0,0,58,2
533017, Kladno, Obec: Unhošť,323,226,226,59,1,0,14,0,10,5,2,3,7,0,2,38,0,0,14,47,0,0,0,0,0,0,1,23,0
533025, Kladno, Obec: Velká Dobrá,995,"72,89",988,175,1,0,53,3,64,49,9,13,13,1,0,122,3,0,73,292,0,3,25,0,7,0,4,77,1
533033, Kladno, Obec: Velké Přítočno,535,"66,46",533,64,0,0,21,0,26,39,9,3,12,1,1,77,0,0,33,156,0,0,9,3,5,0,1,72,1
533041, Kladno, Obec: Velvary,1 101,673,673,69,3,0,67,0,47,71,9,11,5,2,0,70,0,0,23,201,1,1,12,2,5,1,3,65,1
533041, Kladno, Obec: Velvary,1 053,583,583,65,1,0,43,0,57,55,15,9,3,0,0,47,0,0,32,144,0,0,16,0,7,0,2,84,0
533041, Kladno, Obec: Velvary,173,115,115,13,0,0,14,1,8,15,2,0,5,1,1,8,0,0,0,32,0,2,1,0,0,0,0,11,0
533041, Kladno, Obec: Velvary,145,77,77,14,1,0,5,0,3,12,3,1,1,0,0,5,0,0,2,21,0,1,0,0,0,0,0,8,0
533050, Kladno, Obec: Vinařice,616,385,385,38,0,0,28,1,13,38,3,4,10,0,1,40,0,0,9,143,0,2,4,0,2,1,0,47,1
533050, Kladno, Obec: Vinařice,597,347,347,21,0,2,28,1,25,40,2,5,1,0,0,43,0,0,15,101,0,0,4,0,5,0,1,49,1
533050, Kladno, Obec: Vinařice,771,491,491,39,0,0,37,1,4,50,8,5,9,4,0,57,1,0,22,188,1,4,4,0,1,3,8,42,2
533068, Kladno, Obec: Vraný,489,253,253,15,1,0,22,0,19,22,2,4,9,0,0,23,0,0,5,92,0,1,5,0,0,0,0,33,0
533068, Kladno, Obec: Vraný,91,56,56,3,0,1,4,0,0,13,0,1,0,0,0,6,0,0,0,18,0,0,8,0,0,0,0,1,0
571431, Kladno, Obec: Vrbičany,88,"47,06",88,3,2,1,7,0,0,20,1,0,0,0,0,8,0,0,0,34,0,0,0,0,1,0,0,11,0
571598, Kladno, Obec: Zájezd,58,"63,04",57,10,0,0,2,0,5,3,0,2,2,1,0,2,0,0,1,19,0,0,0,0,0,0,2,8,0
533092, Kladno, Obec: Zákolany,287,"63,22",287,29,0,0,20,1,32,32,5,1,3,0,1,39,0,2,16,62,0,0,10,0,5,0,0,29,0
571423, Kladno, Obec: Zichovec,105,"88,24",105,16,0,0,10,0,17,6,3,0,1,0,0,9,0,0,3,33,0,1,4,0,0,0,0,2,0
533114, Kladno, Obec: Zlonice,770,349,347,22,1,0,16,0,16,42,5,7,5,0,0,31,0,0,8,138,1,1,4,0,3,0,5,42,0
533114, Kladno, Obec: Zlonice,722,354,354,33,0,0,26,2,13,36,6,7,10,0,0,18,1,0,7,125,0,0,12,0,1,1,3,49,2
533114, Kladno, Obec: Zlonice,133,88,88,7,0,0,13,0,4,10,2,1,0,0,0,5,0,0,2,27,1,0,0,0,0,0,0,16,0
533114, Kladno, Obec: Zlonice,80,42,42,3,0,0,3,0,3,5,0,0,0,1,0,3,0,0,2,9,0,0,0,0,0,0,0,13,0
533114, Kladno, Obec: Zlonice,101,48,48,5,0,0,2,0,3,12,0,0,0,0,0,4,0,0,0,10,0,1,0,0,1,1,0,8,0
533122, Kladno, Obec: Zvoleněves,364,"51,93",364,36,1,0,26,0,6,43,6,0,7,0,0,43,0,0,16,118,0,0,7,0,1,0,0,54,0
599425, Kladno, Obec: Želenice,91,"60,26",91,1,0,0,10,0,2,11,1,1,0,0,0,11,0,0,4,39,0,0,5,0,1,0,0,5,0
533149, Kladno, Obec: Žilina,427,"66,20",425,48,0,0,29,0,29,54,6,3,11,1,0,49,0,0,19,103,1,2,10,0,2,1,0,56,1
533157, Kladno, Obec: Žižice,397,245,245,40,1,0,10,0,13,21,3,3,1,0,0,33,0,0,5,86,0,1,0,0,0,1,1,24,0
533157, Kladno, Obec: Žižice,90,53,53,3,0,0,6,0,4,6,0,0,0,1,0,7,0,0,1,21,0,0,0,0,0,1,0,3,0
533173, Kolín, Obec: Barchovice,132,"71,35",132,8,0,0,11,0,14,11,0,0,2,1,0,27,0,0,8,37,0,2,2,0,1,0,1,7,0
533181, Kolín, Obec: Bečváry,438,247,247,15,0,1,13,0,60,24,2,0,1,0,0,11,0,0,2,84,0,3,3,0,1,0,2,24,1
533181, Kolín, Obec: Bečváry,232,146,146,16,0,0,11,0,19,17,0,1,2,0,0,9,0,0,3,55,0,0,2,0,1,0,0,10,0
533181, Kolín, Obec: Bečváry,80,46,46,8,0,0,6,0,7,5,1,0,0,0,0,5,0,0,1,10,0,0,0,0,0,0,0,3,0
533181, Kolín, Obec: Bečváry,72,53,53,2,0,0,2,0,8,2,0,2,0,0,0,9,0,0,4,18,0,0,1,0,0,0,0,4,0
533190, Kolín, Obec: Bělušice,123,"53,71",123,9,0,0,12,0,16,18,0,1,0,0,0,8,0,0,0,46,0,0,1,0,0,0,0,12,0
533211, Kolín, Obec: Břežany I,164,94,94,4,0,0,2,0,17,4,2,0,2,0,0,5,0,0,1,39,0,0,9,0,0,0,0,9,0
533211, Kolín, Obec: Břežany I,87,53,53,5,0,0,2,0,17,1,0,4,0,0,0,2,0,0,0,12,0,0,2,0,0,0,0,7,1
533220, Kolín, Obec: Břežany II,328,"57,85",328,42,2,0,22,0,31,19,7,7,6,0,0,48,1,0,16,91,0,0,8,0,3,2,1,20,2
533238, Kolín, Obec: Býchory,306,"67,25",305,23,1,0,16,0,90,29,1,1,4,0,0,12,0,0,7,92,0,0,2,0,3,0,0,24,0
533246, Kolín, Obec: Cerhenice,1 150,696,694,56,0,0,127,2,70,58,6,6,10,0,0,57,0,1,8,203,0,0,23,1,3,0,0,58,1
533246, Kolín, Obec: Cerhenice,177,111,111,4,0,0,20,0,16,8,1,1,4,0,0,12,0,0,1,29,0,0,0,0,0,0,0,14,0
599476, Kolín, Obec: Církvice,86,"64,66",86,1,0,0,7,0,22,10,1,0,0,0,0,0,0,0,2,27,0,0,0,0,1,0,0,15,0
533262, Kolín, Obec: Červené Pečky,747,479,479,45,1,0,22,0,143,34,1,4,4,1,1,32,1,0,17,116,0,0,7,0,3,0,1,43,0
533262, Kolín, Obec: Červené Pečky,687,432,432,35,0,0,24,0,120,32,4,3,7,1,0,31,0,0,20,103,0,0,8,0,0,0,1,40,0
533271, Kolín, Obec: Český Brod,983,460,460,94,2,0,21,0,37,20,4,3,7,0,1,63,0,1,38,109,0,0,11,3,4,0,2,34,3
533271, Kolín, Obec: Český Brod,661,437,437,62,0,0,27,0,24,23,6,4,11,0,1,64,2,0,35,127,0,0,11,0,3,1,0,33,2
533271, Kolín, Obec: Český Brod,878,632,632,92,0,0,43,1,63,47,12,4,13,0,3,93,0,1,63,134,0,0,21,0,6,0,0,31,1
533271, Kolín, Obec: Český Brod,969,626,626,100,0,0,39,0,57,40,3,4,6,0,0,69,0,0,53,168,1,0,22,0,3,0,0,58,0
533271, Kolín, Obec: Český Brod,632,367,367,30,1,0,31,0,23,24,3,3,5,0,0,42,0,1,21,132,0,0,19,0,0,1,0,30,0
533271, Kolín, Obec: Český Brod,217,108,108,9,0,0,5,0,17,6,1,0,0,0,2,14,0,0,6,27,1,0,10,0,0,0,0,10,0
533271, Kolín, Obec: Český Brod,74,47,47,2,0,1,7,0,12,5,0,1,0,0,0,0,0,0,1,8,0,0,4,0,0,0,0,5,0
533271, Kolín, Obec: Český Brod,1 067,670,670,112,0,0,36,1,41,47,12,3,10,0,1,88,0,0,41,163,1,0,25,0,6,1,2,75,1
533289, Kolín, Obec: Dobřichov,391,"64,42",389,36,0,1,44,0,58,51,4,3,8,0,0,42,1,1,15,94,0,1,2,0,0,1,0,24,3
533297, Kolín, Obec: Dolní Chvatliny,198,95,95,3,0,1,4,0,15,21,0,0,1,0,0,5,0,0,1,32,0,0,1,0,0,0,0,10,0
533297, Kolín, Obec: Dolní Chvatliny,76,48,48,2,0,0,3,0,16,9,0,2,1,0,0,5,0,1,1,5,0,0,0,0,0,1,0,1,1
533297, Kolín, Obec: Dolní Chvatliny,84,53,53,5,0,0,4,1,5,6,0,4,1,0,0,3,0,0,1,18,0,0,1,0,2,0,0,2,0
513181, Kolín, Obec: Dománovice,66,"63,46",66,3,0,0,0,0,20,8,0,0,1,0,0,5,0,0,1,20,0,0,2,0,0,0,0,6,0
533301, Kolín, Obec: Doubravčice,325,"66,33",325,54,1,0,17,0,23,14,3,2,2,1,1,50,0,0,25,97,1,1,11,0,0,2,0,20,0
564681, Kolín, Obec: Drahobudice,129,"63,86",129,13,0,0,6,0,27,15,0,0,1,0,0,9,0,0,4,34,0,0,1,0,0,0,0,19,0
599450, Kolín, Obec: Grunta,56,"78,87",56,1,0,0,2,0,8,6,0,0,0,0,0,3,0,0,0,24,0,0,4,0,0,1,2,5,0
533327, Kolín, Obec: Horní Kruty,222,"55,50",221,32,1,0,8,0,32,29,0,2,5,1,0,11,0,0,9,63,0,0,5,0,2,0,0,17,4
564800, Kolín, Obec: Hradešín,213,"65,34",211,33,1,0,13,0,13,5,3,0,9,0,0,28,1,0,25,49,0,0,10,0,1,0,1,18,1
534994, Kolín, Obec: Choťovice,104,"66,24",103,15,0,0,4,0,18,14,1,1,1,0,0,9,0,0,0,33,0,0,2,0,0,0,1,4,0
533343, Kolín, Obec: Chotutice,248,"62,63",244,41,0,0,20,0,42,23,0,0,1,0,0,23,0,0,11,61,0,0,0,0,1,0,0,21,0
533351, Kolín, Obec: Chrášťany,237,106,106,7,0,0,11,0,7,5,0,0,4,1,1,17,0,0,2,29,1,0,1,0,0,0,0,18,2
533351, Kolín, Obec: Chrášťany,206,133,133,7,1,0,11,0,13,10,0,2,3,0,1,11,0,0,1,50,0,1,9,0,0,0,0,11,2
533351, Kolín, Obec: Chrášťany,116,74,74,1,0,0,6,0,11,7,1,0,1,0,0,11,0,0,3,24,0,0,1,0,1,0,0,7,0
533360, Kolín, Obec: Jestřabí Lhota,255,"67,64",255,24,0,0,18,0,80,16,1,7,2,1,0,17,0,0,3,62,0,0,4,0,4,0,0,15,1
513415, Kolín, Obec: Kbel,112,"65,12",112,7,0,1,5,0,34,7,1,0,1,0,0,10,0,0,3,33,0,1,4,0,0,1,0,4,0
571687, Kolín, Obec: Klášterní Skalice,78,"70,91",77,4,0,0,9,0,13,4,1,0,0,0,0,4,0,0,4,31,0,1,1,0,0,3,1,1,0
533386, Kolín, Obec: Klučov,468,250,250,14,0,0,29,0,23,10,3,2,2,0,0,33,0,1,18,86,0,0,4,0,2,0,0,21,1
533386, Kolín, Obec: Klučov,166,112,112,16,0,0,10,0,11,5,1,0,0,1,0,3,0,0,11,34,0,0,5,0,3,2,0,10,0
533386, Kolín, Obec: Klučov,156,89,89,8,0,0,2,0,9,7,1,0,8,0,0,6,0,0,4,31,0,0,0,0,1,0,0,10,2
533165, Kolín, Obec: Kolín,1 028,594,594,44,1,0,33,0,167,50,5,2,10,1,2,42,0,0,11,140,0,1,6,0,9,1,3,59,2
533165, Kolín, Obec: Kolín,1 065,750,750,100,1,0,48,0,217,47,8,0,10,0,1,60,0,0,35,144,0,0,11,0,12,0,1,54,1
533165, Kolín, Obec: Kolín,954,656,656,80,0,1,37,0,173,39,5,7,5,0,1,33,0,0,31,176,0,1,9,0,4,0,0,49,1
533165, Kolín, Obec: Kolín,1 126,733,732,67,0,0,29,1,227,42,2,1,8,0,0,62,0,0,18,201,0,3,10,0,4,0,1,51,1
533165, Kolín, Obec: Kolín,869,502,502,61,1,1,18,0,148,35,2,1,1,0,1,44,1,0,16,121,1,0,14,0,3,0,1,25,3
533165, Kolín, Obec: Kolín,693,344,344,27,0,0,27,0,80,25,4,0,3,2,1,19,0,0,21,80,0,0,19,0,1,1,0,33,0
533165, Kolín, Obec: Kolín,988,686,686,64,2,0,44,0,159,34,8,1,9,0,0,50,0,0,24,219,0,1,7,0,5,1,1,48,3
533165, Kolín, Obec: Kolín,1 033,636,635,46,1,0,36,0,198,29,3,4,15,1,0,62,1,0,19,138,0,0,15,0,5,0,0,59,1
533165, Kolín, Obec: Kolín,628,359,359,36,1,0,22,2,106,21,5,0,2,0,0,33,0,0,23,78,0,0,7,0,3,0,0,20,0
533165, Kolín, Obec: Kolín,875,591,591,50,0,1,41,0,169,30,9,4,3,0,0,35,0,0,24,171,0,1,9,0,2,1,0,40,0
533165, Kolín, Obec: Kolín,870,540,540,34,0,0,23,0,156,36,8,2,1,1,0,35,0,1,20,166,1,2,6,0,3,0,0,42,1
533165, Kolín, Obec: Kolín,1 753,489,489,56,1,1,15,1,121,27,6,1,6,0,0,49,0,1,23,111,0,1,10,0,6,0,2,45,2
533165, Kolín, Obec: Kolín,1 028,528,528,36,0,0,40,0,128,26,4,2,2,1,1,44,0,1,15,155,0,2,16,0,2,0,0,51,2
533165, Kolín, Obec: Kolín,1 188,832,832,74,1,0,34,1,219,87,5,3,17,1,4,54,0,0,28,187,2,1,17,0,8,1,1,84,0
533165, Kolín, Obec: Kolín,458,321,321,39,0,0,11,0,96,14,4,0,1,0,0,18,0,0,21,88,0,0,6,0,0,1,0,21,0
533165, Kolín, Obec: Kolín,1 035,672,672,69,2,1,25,0,203,32,4,2,12,1,2,58,0,0,25,150,0,1,15,0,4,2,1,60,3
533165, Kolín, Obec: Kolín,1 057,590,590,42,1,0,39,0,151,46,6,1,9,0,1,39,0,0,18,169,0,0,7,0,1,1,1,51,2
533165, Kolín, Obec: Kolín,597,410,410,41,2,0,36,0,94,28,6,0,7,0,1,25,0,0,12,108,0,0,13,0,1,0,0,29,3
533165, Kolín, Obec: Kolín,729,418,418,25,1,0,33,0,99,44,4,0,1,0,0,32,0,0,9,127,0,0,6,0,2,0,0,35,0
533165, Kolín, Obec: Kolín,750,463,463,30,1,0,43,0,112,35,3,2,4,0,1,30,0,0,12,140,0,0,8,0,3,1,0,35,2
533165, Kolín, Obec: Kolín,782,474,473,35,2,0,23,0,107,46,4,3,6,1,0,37,0,0,13,145,0,2,11,0,1,1,0,34,0
533165, Kolín, Obec: Kolín,731,446,446,24,2,0,41,0,111,35,1,1,3,0,0,34,0,0,7,145,0,0,8,0,3,0,1,28,0
533165, Kolín, Obec: Kolín,682,454,454,36,0,1,24,0,130,39,2,0,9,0,0,26,0,1,6,130,0,2,6,0,1,0,0,39,0
533165, Kolín, Obec: Kolín,676,461,460,36,1,0,41,0,111,38,4,2,8,0,0,39,0,0,10,130,0,1,11,0,2,0,0,23,0
533165, Kolín, Obec: Kolín,1 008,637,637,42,2,0,42,0,173,48,6,5,3,0,3,40,0,1,8,193,2,0,8,0,2,3,0,55,0
533165, Kolín, Obec: Kolín,813,518,518,27,1,1,29,0,129,45,0,1,3,0,1,25,1,0,11,176,0,0,9,0,1,0,0,56,1
533165, Kolín, Obec: Kolín,365,231,231,15,0,1,9,0,63,15,2,4,3,2,0,21,0,0,9,54,0,3,6,0,1,0,0,22,0
533165, Kolín, Obec: Kolín,528,390,390,37,0,0,5,1,118,17,2,5,6,1,0,33,0,0,7,120,0,1,4,0,2,0,0,29,0
533165, Kolín, Obec: Kolín,159,105,105,2,0,0,3,0,32,7,2,1,0,0,0,3,0,0,2,39,0,0,1,0,0,0,1,12,0
533165, Kolín, Obec: Kolín,1 035,672,672,69,2,1,25,0,203,32,4,2,12,1,2,58,0,0,25,150,0,1,15,0,4,2,1,60,3
533165, Kolín, Obec: Kolín,1 057,590,590,42,1,0,39,0,151,46,6,1,9,0,1,39,0,0,18,169,0,0,7,0,1,1,1,51,2
533165, Kolín, Obec: Kolín,597,410,410,41,2,0,36,0,94,28,6,0,7,0,1,25,0,0,12,108,0,0,13,0,1,0,0,29,3
533165, Kolín, Obec: Kolín,729,418,418,25,1,0,33,0,99,44,4,0,1,0,0,32,0,0,9,127,0,0,6,0,2,0,0,35,0
533165, Kolín, Obec: Kolín,750,463,463,30,1,0,43,0,112,35,3,2,4,0,1,30,0,0,12,140,0,0,8,0,3,1,0,35,2
533165, Kolín, Obec: Kolín,782,474,473,35,2,0,23,0,107,46,4,3,6,1,0,37,0,0,13,145,0,2,11,0,1,1,0,34,0
533165, Kolín, Obec: Kolín,731,446,446,24,2,0,41,0,111,35,1,1,3,0,0,34,0,0,7,145,0,0,8,0,3,0,1,28,0
533165, Kolín, Obec: Kolín,682,454,454,36,0,1,24,0,130,39,2,0,9,0,0,26,0,1,6,130,0,2,6,0,1,0,0,39,0
533165, Kolín, Obec: Kolín,676,461,460,36,1,0,41,0,111,38,4,2,8,0,0,39,0,0,10,130,0,1,11,0,2,0,0,23,0
533165, Kolín, Obec: Kolín,1 008,637,637,42,2,0,42,0,173,48,6,5,3,0,3,40,0,1,8,193,2,0,8,0,2,3,0,55,0
533165, Kolín, Obec: Kolín,813,518,518,27,1,1,29,0,129,45,0,1,3,0,1,25,1,0,11,176,0,0,9,0,1,0,0,56,1
533165, Kolín, Obec: Kolín,365,231,231,15,0,1,9,0,63,15,2,4,3,2,0,21,0,0,9,54,0,3,6,0,1,0,0,22,0
533165, Kolín, Obec: Kolín,528,390,390,37,0,0,5,1,118,17,2,5,6,1,0,33,0,0,7,120,0,1,4,0,2,0,0,29,0
533165, Kolín, Obec: Kolín,159,105,105,2,0,0,3,0,32,7,2,1,0,0,0,3,0,0,2,39,0,0,1,0,0,0,1,12,0
533394, Kolín, Obec: Konárovice,424,"60,66",422,32,3,0,23,0,98,22,4,2,3,0,0,26,1,0,10,138,0,0,3,0,1,1,0,51,4
533408, Kolín, Obec: Kořenice,212,120,120,4,0,0,4,0,28,15,1,0,3,0,0,16,0,0,2,34,0,0,3,0,1,1,1,6,0
533408, Kolín, Obec: Kořenice,164,105,105,9,0,0,5,1,15,15,0,1,2,0,0,4,0,0,0,40,0,1,1,0,0,0,0,11,0
533408, Kolín, Obec: Kořenice,132,85,85,8,1,0,3,0,8,4,0,0,1,1,0,5,0,0,0,40,0,0,0,0,0,1,0,13,0
533424, Kolín, Obec: Kouřim,774,498,498,56,0,0,32,0,69,56,3,3,10,0,0,39,0,0,15,164,0,0,12,0,5,0,1,28,3
533424, Kolín, Obec: Kouřim,760,454,453,65,6,0,18,0,61,38,4,0,4,1,0,49,0,0,22,126,0,2,6,0,3,2,4,39,2
533441, Kolín, Obec: Krakovany,580,375,374,45,1,0,14,0,31,32,2,3,3,1,0,39,0,0,6,142,0,0,26,0,1,0,1,25,2
533441, Kolín, Obec: Krakovany,69,44,44,5,0,0,5,0,5,6,0,0,0,0,0,4,0,0,0,14,0,0,2,0,0,0,0,3,0
533459, Kolín, Obec: Krupá,197,"60,80",195,7,0,0,10,0,19,26,3,3,5,0,0,22,0,0,11,68,0,1,3,0,1,0,1,15,0
599484, Kolín, Obec: Krychnov,75,"83,33",75,6,0,0,6,0,12,6,1,1,0,0,0,6,0,0,2,16,0,0,3,0,0,0,0,16,0
533467, Kolín, Obec: Křečhoř,233,"60,52",231,23,0,0,11,0,58,33,0,2,1,0,1,23,0,0,7,56,0,1,5,0,1,0,0,9,0
571717, Kolín, Obec: Kšely,119,"63,98",118,18,0,0,9,0,3,7,0,1,7,0,0,9,0,0,10,38,0,0,0,0,1,0,0,15,0
533475, Kolín, Obec: Libenice,148,"58,04",148,4,0,0,6,0,27,12,2,2,1,0,0,10,0,0,14,46,0,0,4,0,2,0,1,17,0
533483, Kolín, Obec: Libodřice,161,"70,61",160,14,1,0,6,0,26,23,0,0,0,0,0,19,0,0,2,49,1,1,0,0,0,2,0,14,2
