Code,Location,District,Registered,Envelopes,Valid,Občanská demokratická strana,Řád národa - Vlastenecká unie,CESTA ODPOVĚDNÉ SPOLEČNOSTI,Česká str.sociálně demokrat.,STAROSTOVÉ A NEZÁVISLÍ,Komunistická str.Čech a Moravy,Strana zelených,"ROZUMNÍ-stop migraci,diktát.EU",Strana svobodných občanů,Blok proti islam.-Obran.domova,Občanská demokratická aliance,Česká pirátská strana,Referendum o Evropské unii,TOP 09,ANO 2011,Dobrá volba 2016,SPR-Republ.str.Čsl. M.Sládka,Křesť.demokr.unie-Čs.str.lid.,Česká strana národně sociální,REALISTÉ,SPORTOVCI,Dělnic.str.sociální spravedl.,Svob.a př.dem.-T.Okamura (SPD),Strana Práv Občanů
563331, Chomutov, Obec: Rokle,122,"54,22",122,9,0,0,10,2,13,0,1,4,0,1,10,0,1,57,1,0,0,0,0,0,0,10,3
563340, Chomutov, Obec: Spořice,725,"62,72",723,81,0,0,45,38,57,13,3,14,0,4,71,0,18,254,1,1,6,0,18,2,2,93,2
563358, Chomutov, Obec: Strupčice,473,"66,15",470,32,2,0,36,25,40,1,1,8,0,0,21,0,5,200,0,3,11,0,2,2,3,78,0
563382, Chomutov, Obec: Údlice,638,"64,77",633,76,0,0,25,28,64,13,5,10,0,1,52,1,15,243,0,1,12,0,5,0,3,76,3
563404, Chomutov, Obec: Vejprty,955,276,257,28,1,0,22,8,13,4,3,2,1,1,23,2,11,85,0,0,11,1,1,0,0,39,1
563404, Chomutov, Obec: Vejprty,702,274,274,29,0,0,23,5,28,2,2,0,1,0,23,0,4,119,0,1,4,0,0,0,0,29,2
563404, Chomutov, Obec: Vejprty,708,311,310,12,2,0,31,6,58,0,4,2,0,0,11,1,4,143,0,1,1,0,0,0,0,33,0
563412, Chomutov, Obec: Veliká Ves,127,"51,84",126,8,0,0,7,6,16,0,1,0,1,0,11,0,0,60,1,2,0,0,0,0,1,12,0
563439, Chomutov, Obec: Vilémov,265,"55,09",263,10,2,0,14,2,48,2,5,0,0,0,12,0,2,131,0,0,1,0,1,1,0,31,1
563463, Chomutov, Obec: Vrskmaň,141,"61,04",141,3,0,0,9,4,20,7,3,3,0,0,6,0,2,51,0,4,2,1,1,0,1,22,2
563471, Chomutov, Obec: Všehrdy,324,"81,20",318,20,2,0,7,2,106,6,6,5,1,0,27,1,6,69,1,2,1,0,4,7,3,36,6
563480, Chomutov, Obec: Všestudy,102,"68,92",102,3,0,0,2,5,3,1,4,1,0,0,4,0,2,55,0,0,2,2,0,0,2,16,0
563498, Chomutov, Obec: Výsluní,135,"61,09",135,11,0,0,5,4,22,2,0,8,0,0,16,0,7,43,0,0,3,0,0,0,0,13,1
563501, Chomutov, Obec: Vysoká Pec,621,"70,97",615,59,2,0,33,32,44,7,9,9,0,6,60,0,21,239,0,2,8,0,6,0,1,76,1
564575, Litoměřice, Obec: Bechlín,603,331,329,14,2,0,22,16,41,5,2,5,0,1,32,0,5,142,0,0,5,0,1,0,0,35,0
564575, Litoměřice, Obec: Bechlín,368,259,259,31,0,0,7,8,24,6,1,4,1,0,28,0,10,103,0,1,6,0,0,0,0,29,0
564591, Litoměřice, Obec: Bohušovice nad Ohří,1 030,611,610,58,2,0,52,23,74,9,7,6,2,0,49,0,17,226,0,1,17,0,2,0,1,60,1
564591, Litoměřice, Obec: Bohušovice nad Ohří,722,407,407,36,1,1,28,17,36,10,5,5,1,2,30,0,6,147,0,2,7,0,2,2,4,58,4
564591, Litoměřice, Obec: Bohušovice nad Ohří,245,148,148,9,1,0,10,5,16,3,2,2,0,0,9,0,9,51,0,3,9,0,0,1,0,18,0
564613, Litoměřice, Obec: Brňany,181,"52,16",180,18,0,0,11,8,31,3,1,0,0,0,17,0,5,57,0,0,5,0,2,0,0,18,4
564621, Litoměřice, Obec: Brozany nad Ohří,569,"56,11",565,96,1,1,51,16,47,5,7,4,0,2,51,0,33,171,0,0,17,0,2,0,0,60,1
546755, Litoměřice, Obec: Brzánky,50,"74,63",50,4,0,0,3,4,0,0,0,0,0,1,7,0,2,15,0,0,3,0,0,1,0,10,0
564648, Litoměřice, Obec: Bříza,180,"53,57",180,17,0,0,12,6,28,1,0,2,1,0,15,0,9,60,0,1,0,0,4,4,0,18,2
564656, Litoměřice, Obec: Budyně nad Ohří,1 119,633,632,66,0,1,33,26,98,6,7,5,1,2,61,0,40,184,2,4,16,0,4,2,1,64,4
564656, Litoměřice, Obec: Budyně nad Ohří,130,83,83,7,0,0,3,5,12,2,2,0,0,0,10,0,6,18,0,2,6,0,1,0,0,9,0
564656, Litoměřice, Obec: Budyně nad Ohří,82,54,54,10,1,0,2,2,7,0,1,1,0,0,0,0,5,17,0,0,0,0,1,0,0,4,1
564656, Litoměřice, Obec: Budyně nad Ohří,147,68,68,4,0,0,7,3,13,1,1,1,0,0,8,0,3,17,0,1,1,0,0,0,2,6,0
564656, Litoměřice, Obec: Budyně nad Ohří,103,81,80,14,0,1,1,0,12,0,2,0,0,0,10,0,0,26,0,0,1,0,1,0,1,9,0
564656, Litoměřice, Obec: Budyně nad Ohří,72,38,38,4,0,0,3,1,11,0,0,0,0,0,2,0,0,11,0,1,0,0,0,0,2,3,0
564656, Litoměřice, Obec: Budyně nad Ohří,74,42,42,3,0,0,1,1,3,0,0,0,0,0,4,0,5,16,0,0,3,0,0,2,0,4,0
546780, Litoměřice, Obec: Býčkovice,122,"50,21",122,11,1,0,4,2,23,1,0,3,0,0,14,1,4,39,0,1,3,0,0,0,0,15,0
564672, Litoměřice, Obec: Ctiněves,172,"64,91",172,15,0,1,10,9,20,5,4,2,1,0,26,0,6,49,0,0,1,0,0,2,0,19,2
546852, Litoměřice, Obec: Černěves,114,"62,64",114,16,0,0,5,9,7,1,0,3,0,0,19,0,2,23,0,2,3,0,0,0,0,24,0
564699, Litoměřice, Obec: Černiv,51,"38,64",51,1,0,0,6,5,9,0,1,0,0,0,2,0,0,20,0,0,0,0,0,1,0,6,0
542423, Litoměřice, Obec: Černouček,158,"63,71",158,24,0,0,14,3,19,0,1,1,0,0,21,0,17,39,1,0,2,0,1,0,0,13,2
564711, Litoměřice, Obec: Čížkovice,564,"50,86",560,28,2,1,33,20,59,7,10,14,1,1,44,0,8,250,0,0,14,0,0,2,2,63,1
564729, Litoměřice, Obec: Děčany,170,"56,67",170,11,0,0,5,4,20,3,2,6,1,0,3,0,2,84,1,0,2,0,1,0,1,24,0
564737, Litoměřice, Obec: Dlažkovice,66,"64,71",66,1,0,0,2,2,5,2,1,0,0,0,3,0,1,41,0,0,1,0,0,0,1,6,0
564745, Litoměřice, Obec: Dobříň,302,"67,56",300,43,2,0,30,10,31,4,5,2,1,2,35,0,16,81,0,1,9,0,1,0,0,27,0
564753, Litoměřice, Obec: Doksany,191,"58,77",191,21,0,0,14,4,21,4,3,6,0,0,21,0,8,38,1,3,15,0,1,0,2,29,0
553646, Litoměřice, Obec: Dolánky nad Ohří,105,"50,24",105,14,0,0,3,1,10,0,1,0,0,0,14,0,2,29,0,0,0,0,1,0,0,28,2
564770, Litoměřice, Obec: Drahobuz,116,"52,25",116,6,0,0,9,4,23,0,2,3,0,0,11,0,2,32,0,0,2,2,0,0,1,19,0
564818, Litoměřice, Obec: Dušníky,178,"60,14",178,15,1,1,11,19,18,7,4,3,0,1,14,0,5,58,0,0,4,0,1,1,2,11,2
564834, Litoměřice, Obec: Evaň,129,"55,36",129,13,0,0,10,3,33,1,2,1,0,0,6,1,2,49,0,1,1,0,0,0,1,5,0
564842, Litoměřice, Obec: Hlinná,157,"69,16",156,13,0,0,7,12,11,8,1,3,0,0,14,0,8,58,0,0,5,0,0,0,0,16,0
564851, Litoměřice, Obec: Horní Beřkovice,447,"58,97",445,43,0,0,30,20,61,8,6,10,2,1,53,0,11,138,0,1,6,0,1,1,1,51,1
546763, Litoměřice, Obec: Horní Řepčice,61,"77,22",61,2,0,0,4,0,7,0,1,1,0,0,5,0,2,26,0,1,5,0,0,0,0,6,1
564877, Litoměřice, Obec: Hoštka,843,"63,10",838,90,1,1,32,25,151,11,11,17,3,3,85,0,26,243,0,2,25,1,6,0,4,92,9
564893, Litoměřice, Obec: Hrobce,351,220,220,40,3,1,13,9,21,1,1,3,1,0,27,2,6,62,0,0,5,0,0,0,0,20,0
564893, Litoměřice, Obec: Hrobce,179,98,98,4,1,0,6,5,5,1,1,0,0,0,14,0,8,43,0,0,3,0,0,0,0,6,0
564923, Litoměřice, Obec: Chodouny,281,142,142,14,1,0,15,7,16,2,1,4,0,0,18,0,5,35,0,1,1,0,0,0,1,20,0
564923, Litoměřice, Obec: Chodouny,258,162,162,17,1,0,12,11,16,3,1,2,0,0,13,0,11,35,1,0,7,0,0,0,1,29,1
564931, Litoměřice, Obec: Chodovlice,104,"79,39",103,5,1,0,13,3,9,1,0,3,0,0,6,0,0,35,0,1,7,0,0,0,1,18,0
564940, Litoměřice, Obec: Chotěšov,210,"54,40",207,24,1,0,15,14,21,2,8,3,2,2,17,0,3,64,2,0,6,1,7,1,1,12,1
564958, Litoměřice, Obec: Chotiměř,140,"61,67",139,8,1,0,9,14,4,1,3,5,0,0,10,0,4,59,1,1,5,0,1,0,2,11,0
564966, Litoměřice, Obec: Chotiněves,110,"65,09",110,14,0,0,19,6,19,1,0,2,0,0,8,0,2,26,0,0,1,0,1,0,1,10,0
546810, Litoměřice, Obec: Chudoslavice,81,"66,39",81,8,0,0,3,4,12,0,0,0,0,0,13,0,5,26,0,0,2,0,0,0,1,7,0
505528, Litoměřice, Obec: Jenčice,210,"73,17",210,28,1,0,10,11,15,1,2,4,1,0,17,0,9,87,0,0,5,0,0,0,2,17,0
546771, Litoměřice, Obec: Kamýk,105,"80,77",105,14,0,0,8,2,7,3,2,3,0,1,5,0,6,32,0,0,2,0,0,0,0,20,0
565016, Litoměřice, Obec: Keblice,157,"52,33",155,14,0,0,14,7,18,0,1,0,0,0,8,0,1,74,1,0,2,0,0,1,0,14,0
565024, Litoměřice, Obec: Klapý,244,"60,70",241,14,2,0,8,13,29,6,2,1,1,0,12,0,16,108,0,0,6,0,0,1,1,21,0
565032, Litoměřice, Obec: Kleneč,273,"64,08",272,28,3,0,20,10,36,4,6,3,0,0,26,2,10,84,0,0,5,0,4,0,0,31,0
565059, Litoměřice, Obec: Kostomlaty pod Řípem,174,"47,41",174,10,0,1,23,6,20,3,5,1,0,0,23,0,1,60,0,1,1,0,0,1,1,17,0
565067, Litoměřice, Obec: Krabčice,303,200,200,28,0,0,10,1,13,1,2,2,1,0,19,0,15,71,0,0,13,0,0,1,0,22,0
565067, Litoměřice, Obec: Krabčice,417,249,249,37,1,0,13,12,28,1,1,5,2,2,18,0,10,66,0,1,5,1,2,2,0,40,0
565075, Litoměřice, Obec: Křesín,180,"66,67",180,25,0,0,9,2,43,0,0,2,1,0,13,0,4,60,0,0,9,0,1,0,2,8,1
565083, Litoměřice, Obec: Křešice,548,302,302,31,1,0,29,14,24,4,6,4,0,0,30,0,3,119,0,1,6,0,2,0,0,24,0
565083, Litoměřice, Obec: Křešice,88,60,60,4,0,0,4,1,5,1,0,0,0,0,3,0,4,26,0,1,3,0,0,0,1,5,1
565083, Litoměřice, Obec: Křešice,280,176,176,13,1,0,17,5,18,3,5,3,0,0,18,0,4,55,0,1,4,0,0,0,2,25,1
565083, Litoměřice, Obec: Křešice,258,135,135,5,0,0,13,3,27,1,1,1,0,0,6,0,2,53,1,0,2,0,1,1,0,14,4
565091, Litoměřice, Obec: Kyškovice,164,"69,79",164,18,1,0,10,9,15,0,2,1,0,2,16,0,7,52,1,0,2,0,1,0,2,23,2
565105, Litoměřice, Obec: Levín,81,"66,94",79,4,0,0,3,3,20,1,0,1,0,0,3,0,8,24,0,0,3,0,1,0,0,8,0
565113, Litoměřice, Obec: Lhotka nad Labem,171,"70,66",171,6,1,0,13,13,12,1,1,0,0,0,16,0,5,87,0,0,3,0,0,0,0,12,1
565121, Litoměřice, Obec: Liběšice,1 027,470,470,45,0,0,22,10,40,7,9,6,1,1,41,0,13,185,0,1,16,0,1,4,2,61,3
565121, Litoměřice, Obec: Liběšice,233,144,144,19,0,0,8,6,15,4,0,0,0,0,5,0,4,49,0,0,11,0,0,0,1,20,0
565148, Litoměřice, Obec: Libkovice pod Řípem,237,"54,73",236,15,2,0,6,8,25,2,1,6,1,1,24,0,5,86,0,2,10,0,3,0,3,36,0
565156, Litoměřice, Obec: Libochovany,270,"58,19",269,24,1,0,19,16,24,5,2,7,0,0,25,0,8,109,2,0,5,0,4,0,3,15,0
565164, Litoměřice, Obec: Libochovice,719,414,414,40,0,0,22,19,45,6,2,11,0,0,35,0,27,156,0,0,13,1,2,1,2,31,1
565164, Litoměřice, Obec: Libochovice,948,436,435,31,2,0,31,14,56,7,3,9,0,1,36,0,12,168,0,1,8,0,1,3,2,47,2
565164, Litoměřice, Obec: Libochovice,723,450,450,47,0,0,32,12,38,6,1,6,1,0,30,0,31,189,0,0,11,1,1,1,2,35,0
565164, Litoměřice, Obec: Libochovice,329,187,187,16,0,0,13,5,8,4,0,4,0,0,21,0,8,80,0,0,5,0,3,1,2,16,0
565164, Litoměřice, Obec: Libochovice,148,102,102,9,0,0,3,3,8,2,0,3,0,0,6,0,1,44,0,0,2,0,0,1,0,19,1
565172, Litoměřice, Obec: Libotenice,238,"70,00",237,12,1,0,11,58,21,7,2,4,1,0,16,0,5,84,0,1,1,0,0,1,1,11,0
564567, Litoměřice, Obec: Litoměřice,1 588,517,516,118,4,2,30,17,28,19,6,4,0,0,60,0,27,111,0,4,16,0,1,0,0,61,2
564567, Litoměřice, Obec: Litoměřice,830,528,528,102,0,0,20,29,46,13,5,7,1,1,63,0,36,119,0,4,22,0,6,2,1,48,2
564567, Litoměřice, Obec: Litoměřice,690,460,459,74,1,2,26,11,25,12,7,10,3,1,57,0,15,110,3,1,36,0,7,2,2,47,2
564567, Litoměřice, Obec: Litoměřice,625,394,393,67,0,0,19,16,29,12,5,7,1,3,56,0,27,105,0,0,15,0,3,1,0,24,2
564567, Litoměřice, Obec: Litoměřice,607,393,393,68,0,0,24,16,29,12,3,5,1,0,48,0,31,103,2,0,17,0,3,0,0,25,2
564567, Litoměřice, Obec: Litoměřice,606,360,359,38,1,0,21,9,38,5,5,3,0,2,34,0,12,128,0,3,7,0,3,2,2,42,0
564567, Litoměřice, Obec: Litoměřice,380,237,237,32,1,0,7,8,23,8,6,6,0,0,27,1,12,64,0,1,10,0,2,1,0,26,1
564567, Litoměřice, Obec: Litoměřice,661,381,381,47,0,0,24,9,36,10,7,6,0,1,49,2,12,121,1,0,17,0,1,0,0,35,2
564567, Litoměřice, Obec: Litoměřice,503,307,307,30,0,0,17,16,37,6,2,4,0,2,28,0,7,108,0,0,9,1,3,0,1,35,1
564567, Litoměřice, Obec: Litoměřice,463,319,318,31,0,0,7,12,39,5,0,3,1,0,34,2,15,124,0,0,11,0,2,0,1,28,0
564567, Litoměřice, Obec: Litoměřice,585,360,360,50,1,0,30,10,41,8,5,3,0,0,30,0,16,109,1,2,13,0,9,1,0,31,0
564567, Litoměřice, Obec: Litoměřice,609,366,366,45,0,0,21,10,24,6,4,8,0,0,49,0,25,123,0,1,11,0,3,1,2,31,0
564567, Litoměřice, Obec: Litoměřice,568,390,390,69,1,0,22,10,48,8,4,4,0,0,28,0,14,122,0,0,15,0,5,2,1,36,1
564567, Litoměřice, Obec: Litoměřice,630,397,397,70,0,0,12,13,40,11,5,7,1,0,58,0,21,104,0,2,16,0,5,1,0,27,0
564567, Litoměřice, Obec: Litoměřice,525,326,326,38,0,2,37,5,37,14,3,6,0,1,30,0,14,103,1,0,7,0,5,0,0,20,1
564567, Litoměřice, Obec: Litoměřice,592,373,373,41,0,0,38,17,30,9,5,3,0,0,42,1,14,109,0,0,21,0,3,1,0,35,3
564567, Litoměřice, Obec: Litoměřice,652,463,463,92,1,1,11,21,28,12,0,5,1,2,52,0,37,140,0,0,14,0,0,0,0,44,0
564567, Litoměřice, Obec: Litoměřice,554,312,312,39,0,0,25,16,24,3,0,2,0,0,28,0,11,112,0,2,5,0,5,0,3,34,2
564567, Litoměřice, Obec: Litoměřice,568,433,433,86,1,0,26,15,33,10,0,3,0,0,41,0,26,139,1,3,19,0,0,0,0,27,1
564567, Litoměřice, Obec: Litoměřice,697,348,347,33,3,0,13,12,30,10,2,8,0,2,41,0,10,122,0,2,7,0,3,0,2,42,2
564567, Litoměřice, Obec: Litoměřice,967,662,662,141,1,0,39,26,47,8,4,10,1,0,66,0,27,211,1,2,14,0,2,2,2,52,4
564567, Litoměřice, Obec: Litoměřice,755,518,518,58,0,0,32,23,52,16,2,12,1,1,73,0,23,167,1,1,17,0,3,1,0,33,1
564567, Litoměřice, Obec: Litoměřice,661,456,456,50,1,0,34,30,53,7,2,3,1,0,45,0,19,155,0,0,17,0,7,0,1,28,2
564567, Litoměřice, Obec: Litoměřice,738,521,520,118,1,0,32,14,20,4,3,9,0,0,60,0,43,145,0,2,17,0,10,2,0,37,2
564567, Litoměřice, Obec: Litoměřice,705,433,433,30,2,0,39,22,41,10,1,8,1,2,62,3,20,112,0,1,6,0,1,0,2,66,1
564567, Litoměřice, Obec: Litoměřice,611,422,422,35,0,0,18,19,38,8,4,3,0,0,55,0,19,146,0,4,10,0,2,0,1,54,1
564567, Litoměřice, Obec: Litoměřice,830,467,466,50,0,1,39,19,38,12,3,9,0,1,50,0,18,141,0,0,13,0,6,2,1,54,1
564567, Litoměřice, Obec: Litoměřice,726,404,404,46,0,0,28,11,33,12,2,10,1,1,59,0,16,132,0,3,7,0,3,1,3,34,2
564567, Litoměřice, Obec: Litoměřice,208,153,153,17,0,0,16,3,23,2,2,3,1,1,3,0,4,51,0,0,3,0,2,0,0,19,1
564567, Litoměřice, Obec: Litoměřice,69,34,34,5,0,0,3,0,2,2,0,0,0,0,5,0,2,9,0,1,0,0,0,0,0,5,0
564567, Litoměřice, Obec: Litoměřice,592,373,373,41,0,0,38,17,30,9,5,3,0,0,42,1,14,109,0,0,21,0,3,1,0,35,3
564567, Litoměřice, Obec: Litoměřice,652,463,463,92,1,1,11,21,28,12,0,5,1,2,52,0,37,140,0,0,14,0,0,0,0,44,0
564567, Litoměřice, Obec: Litoměřice,554,312,312,39,0,0,25,16,24,3,0,2,0,0,28,0,11,112,0,2,5,0,5,0,3,34,2
564567, Litoměřice, Obec: Litoměřice,568,433,433,86,1,0,26,15,33,10,0,3,0,0,41,0,26,139,1,3,19,0,0,0,0,27,1
564567, Litoměřice, Obec: Litoměřice,697,348,347,33,3,0,13,12,30,10,2,8,0,2,41,0,10,122,0,2,7,0,3,0,2,42,2
564567, Litoměřice, Obec: Litoměřice,967,662,662,141,1,0,39,26,47,8,4,10,1,0,66,0,27,211,1,2,14,0,2,2,2,52,4
564567, Litoměřice, Obec: Litoměřice,755,518,518,58,0,0,32,23,52,16,2,12,1,1,73,0,23,167,1,1,17,0,3,1,0,33,1
564567, Litoměřice, Obec: Litoměřice,661,456,456,50,1,0,34,30,53,7,2,3,1,0,45,0,19,155,0,0,17,0,7,0,1,28,2
564567, Litoměřice, Obec: Litoměřice,738,521,520,118,1,0,32,14,20,4,3,9,0,0,60,0,43,145,0,2,17,0,10,2,0,37,2
564567, Litoměřice, Obec: Litoměřice,705,433,433,30,2,0,39,22,41,10,1,8,1,2,62,3,20,112,0,1,6,0,1,0,2,66,1
564567, Litoměřice, Obec: Litoměřice,611,422,422,35,0,0,18,19,38,8,4,3,0,0,55,0,19,146,0,4,10,0,2,0,1,54,1
564567, Litoměřice, Obec: Litoměřice,830,467,466,50,0,1,39,19,38,12,3,9,0,1,50,0,18,141,0,0,13,0,6,2,1,54,1
564567, Litoměřice, Obec: Litoměřice,726,404,404,46,0,0,28,11,33,12,2,10,1,1,59,0,16,132,0,3,7,0,3,1,3,34,2
564567, Litoměřice, Obec: Litoměřice,208,153,153,17,0,0,16,3,23,2,2,3,1,1,3,0,4,51,0,0,3,0,2,0,0,19,1
564567, Litoměřice, Obec: Litoměřice,69,34,34,5,0,0,3,0,2,2,0,0,0,0,5,0,2,9,0,1,0,0,0,0,0,5,0
546691, Litoměřice, Obec: Lkáň,80,"55,56",80,4,1,0,4,3,23,0,0,0,0,1,3,0,0,24,1,0,2,0,0,0,0,13,1
565211, Litoměřice, Obec: Lovečkovice,301,"63,50",301,17,1,0,18,12,63,5,3,13,1,2,15,0,9,103,0,0,4,0,1,0,3,29,2
565229, Litoměřice, Obec: Lovosice,744,427,427,49,0,0,24,12,37,4,2,2,0,0,26,0,28,182,0,0,8,0,1,0,0,48,2
565229, Litoměřice, Obec: Lovosice,666,428,428,31,1,3,30,10,32,7,5,5,0,1,38,0,15,209,0,2,5,0,3,0,2,27,1
565229, Litoměřice, Obec: Lovosice,764,471,471,35,0,0,33,11,41,4,5,4,0,0,31,0,16,248,1,1,11,0,0,1,1,27,1
565229, Litoměřice, Obec: Lovosice,817,536,534,53,1,0,31,22,32,4,3,11,0,1,39,0,24,260,0,1,19,0,2,0,2,25,2
565229, Litoměřice, Obec: Lovosice,601,351,347,15,0,1,20,15,25,3,2,4,2,1,35,0,11,180,1,2,6,0,0,0,1,22,1
565229, Litoměřice, Obec: Lovosice,1 210,485,483,40,1,2,31,15,29,2,6,5,1,0,31,1,18,220,1,1,8,0,3,3,0,63,1
565229, Litoměřice, Obec: Lovosice,565,317,317,25,0,0,13,10,31,0,8,6,1,1,24,0,14,138,0,0,3,0,0,0,6,32,4
565229, Litoměřice, Obec: Lovosice,474,252,251,18,0,0,15,7,26,0,1,0,0,0,18,0,6,119,0,0,6,0,1,0,0,31,2
565229, Litoměřice, Obec: Lovosice,913,430,430,32,1,0,38,16,37,10,3,5,1,1,26,0,12,182,0,2,1,0,1,0,3,55,1
565229, Litoměřice, Obec: Lovosice,324,174,174,15,0,0,12,4,10,3,0,4,0,1,18,1,4,79,0,0,2,0,0,0,0,20,1
565237, Litoměřice, Obec: Lukavec,160,"56,54",158,10,0,0,14,4,12,2,0,1,0,0,6,0,5,97,0,0,1,0,0,0,2,4,0
565245, Litoměřice, Obec: Malé Žernoseky,405,"69,23",403,32,0,0,27,45,46,7,3,8,0,3,33,0,7,141,1,1,6,0,1,2,1,37,2
542491, Litoměřice, Obec: Malíč,100,"60,61",100,7,1,0,13,5,4,1,1,2,0,0,13,0,12,20,0,0,1,0,3,0,1,16,0
565253, Litoměřice, Obec: Martiněves,247,146,146,20,0,0,9,4,11,2,2,4,0,0,10,0,9,43,0,0,2,0,0,0,1,29,0
565253, Litoměřice, Obec: Martiněves,184,121,121,14,3,0,5,10,25,0,1,2,0,0,12,0,3,30,0,0,5,1,0,0,0,9,0
565253, Litoměřice, Obec: Martiněves,194,122,122,13,4,0,5,2,20,0,1,1,0,0,13,0,12,31,0,0,3,0,0,0,1,15,0
542521, Litoměřice, Obec: Michalovice,91,"73,39",88,6,0,0,2,6,10,0,3,0,0,0,16,0,0,28,0,0,1,0,0,0,0,16,0
530506, Litoměřice, Obec: Miřejovice,115,"65,34",114,28,0,0,4,6,8,1,0,1,0,0,10,0,6,33,0,0,5,0,4,0,0,8,0
565296, Litoměřice, Obec: Mlékojedy,84,"47,73",82,9,0,0,6,5,9,3,2,2,0,0,10,0,1,24,0,0,0,0,0,0,0,10,1
565300, Litoměřice, Obec: Mnetěš,314,"70,88",313,63,0,1,21,16,30,4,5,7,0,0,41,1,15,63,0,0,16,0,3,1,0,26,0
565318, Litoměřice, Obec: Mšené-lázně,932,565,565,81,2,0,28,12,67,11,8,8,0,0,59,0,18,187,0,5,13,0,3,0,2,58,3
565318, Litoměřice, Obec: Mšené-lázně,169,76,76,9,0,0,0,1,13,1,0,6,0,1,8,0,7,18,0,2,1,0,0,0,2,6,1
565318, Litoměřice, Obec: Mšené-lázně,91,60,60,0,0,0,2,5,15,1,0,2,0,0,4,0,4,22,0,0,3,0,0,0,0,2,0
565318, Litoměřice, Obec: Mšené-lázně,91,59,59,6,0,0,1,2,14,0,2,0,1,0,10,0,1,12,0,1,0,0,0,0,0,8,0
565318, Litoměřice, Obec: Mšené-lázně,158,109,109,11,0,0,7,2,24,0,1,1,0,0,14,0,3,34,1,0,0,0,1,0,0,10,0
565342, Litoměřice, Obec: Nové Dvory,212,126,126,19,0,0,9,8,22,0,1,0,0,0,14,0,7,38,0,0,0,0,0,0,1,5,1
565342, Litoměřice, Obec: Nové Dvory,116,74,74,4,0,0,1,4,9,0,0,0,0,0,10,0,2,28,0,0,1,0,0,1,0,13,0
542440, Litoměřice, Obec: Oleško,49,"63,64",49,2,2,0,0,10,16,1,0,0,0,0,9,0,0,8,0,0,0,0,0,0,1,0,0
542539, Litoměřice, Obec: Píšťany,110,"61,80",110,10,0,0,8,6,14,4,0,3,0,1,5,0,4,44,0,0,0,0,0,0,0,9,2
565393, Litoměřice, Obec: Ploskovice,217,"61,30",215,25,1,0,13,8,34,1,1,4,0,0,20,0,9,58,0,0,6,0,2,0,1,31,1
565415, Litoměřice, Obec: Podsedice,386,259,259,17,1,0,23,10,24,4,3,2,0,0,14,0,6,121,0,2,5,0,2,0,2,23,0
565415, Litoměřice, Obec: Podsedice,145,109,109,18,0,0,5,5,8,1,1,1,0,0,12,0,2,40,0,0,0,0,0,0,2,13,0
565431, Litoměřice, Obec: Polepy,610,"56,85",599,53,1,0,52,19,89,8,5,2,0,2,37,1,9,214,0,2,6,0,0,1,2,95,1
565458, Litoměřice, Obec: Prackovice nad Labem,347,210,210,9,0,0,11,14,31,1,5,1,1,0,23,0,6,83,0,1,0,0,2,0,0,19,1
565458, Litoměřice, Obec: Prackovice nad Labem,181,112,112,3,2,0,5,4,11,2,3,1,0,0,10,0,4,39,1,1,2,0,0,0,0,23,0
565474, Litoměřice, Obec: Přestavlky,146,"70,53",146,9,0,0,17,2,24,2,5,3,0,0,20,0,6,33,0,1,4,0,2,1,1,15,1
565482, Litoměřice, Obec: Račice,194,"70,29",194,26,1,0,5,11,24,1,5,8,0,0,15,0,6,70,0,0,1,0,1,0,0,19,1
565491, Litoměřice, Obec: Račiněves,238,"55,35",235,22,3,0,14,7,31,3,3,4,0,0,14,0,6,84,0,0,13,0,0,0,4,26,1
565521, Litoměřice, Obec: Radovesice,219,"57,48",217,16,0,0,14,5,35,6,0,5,0,1,13,0,2,83,0,2,2,0,1,1,1,30,0
565547, Litoměřice, Obec: Rochov,58,"67,44",58,11,0,0,1,2,14,3,0,0,0,0,1,0,0,22,1,0,0,0,1,0,0,2,0
565555, Litoměřice, Obec: Roudnice nad Labem,611,375,375,56,0,0,18,11,22,1,2,9,0,2,47,1,22,122,1,1,22,1,2,0,3,32,0
565555, Litoměřice, Obec: Roudnice nad Labem,782,523,523,76,1,0,30,19,48,14,6,8,0,0,73,0,39,128,0,0,21,0,3,0,1,52,1
565555, Litoměřice, Obec: Roudnice nad Labem,603,368,367,64,0,1,35,13,34,3,2,6,0,0,41,1,12,110,0,1,8,0,1,0,0,32,0
565555, Litoměřice, Obec: Roudnice nad Labem,633,424,424,83,2,0,28,10,44,5,3,8,1,0,47,0,29,116,0,2,10,0,4,1,0,29,1
565555, Litoměřice, Obec: Roudnice nad Labem,1 095,425,424,79,0,0,6,9,35,11,2,7,1,1,66,2,32,72,0,3,15,0,3,0,0,75,3
565555, Litoměřice, Obec: Roudnice nad Labem,821,555,555,111,3,1,28,22,40,8,2,10,1,3,59,0,56,111,0,1,30,1,7,0,0,57,2
565555, Litoměřice, Obec: Roudnice nad Labem,613,377,377,46,0,0,34,16,40,5,2,11,0,0,45,0,26,99,0,1,5,0,3,0,3,40,0
565555, Litoměřice, Obec: Roudnice nad Labem,790,422,422,56,1,0,26,11,34,3,7,2,1,0,47,0,20,148,0,0,6,0,5,1,2,50,2
