Code,Location,District,Registered,Envelopes,Valid,Občanská demokratická strana,Řád národa - Vlastenecká unie,CESTA ODPOVĚDNÉ SPOLEČNOSTI,Česká str.sociálně demokrat.,Radostné Česko,STAROSTOVÉ A NEZÁVISLÍ,Komunistická str.Čech a Moravy,Strana zelených,"ROZUMNÍ-stop migraci,diktát.EU",Strana svobodných občanů,Blok proti islam.-Obran.domova,Občanská demokratická aliance,Česká pirátská strana,Referendum o Evropské unii,TOP 09,ANO 2011,Dobrá volba 2016,SPR-Republ.str.Čsl. M.Sládka,Křesť.demokr.unie-Čs.str.lid.,REALISTÉ,SPORTOVCI,Dělnic.str.sociální spravedl.,Svob.a př.dem.-T.Okamura (SPD),Strana Práv Občanů
542679, Vsetín, Obec: Halenkov,915,540,540,55,1,0,56,0,14,32,6,2,9,1,2,37,0,18,127,0,0,90,4,1,4,78,2
542687, Vsetín, Obec: Horní Bečva,1 277,"60,26",1 271,123,0,0,94,0,66,77,14,14,32,3,2,107,1,25,351,3,1,122,13,3,0,217,3
542725, Vsetín, Obec: Horní Lideč,725,"65,97",717,42,1,0,38,0,25,30,13,1,9,0,0,59,0,15,175,0,2,213,2,2,1,83,6
542750, Vsetín, Obec: Hošťálková,1 046,"59,23",1 041,106,0,0,54,0,64,56,9,6,14,4,2,75,0,17,288,1,1,114,4,4,1,217,4
542768, Vsetín, Obec: Hovězí,952,613,611,37,0,2,37,1,57,45,7,8,7,0,1,40,0,7,189,0,0,91,1,0,2,76,1
542768, Vsetín, Obec: Hovězí,975,583,581,60,0,0,36,0,74,29,3,9,3,0,1,34,0,4,136,0,1,116,1,2,1,68,0
542784, Vsetín, Obec: Huslenky,906,490,490,50,1,0,45,1,28,36,3,5,9,0,0,44,0,13,111,1,0,42,3,1,0,94,1
542784, Vsetín, Obec: Huslenky,910,523,523,29,0,1,51,2,30,20,4,5,5,1,3,44,0,13,134,0,2,112,0,0,2,61,1
542814, Vsetín, Obec: Hutisko-Solanec,1 006,"62,60",991,98,2,0,64,0,47,82,13,5,11,0,2,67,0,18,295,1,1,148,10,10,1,112,4
542831, Vsetín, Obec: Choryně,359,"59,93",357,29,1,1,25,0,11,27,3,2,6,1,1,32,1,7,119,0,0,41,3,0,1,44,2
542865, Vsetín, Obec: Jablůnka,1 004,"60,96",998,113,0,1,66,0,54,58,14,5,18,3,3,111,0,18,279,0,4,79,13,4,2,148,5
570346, Vsetín, Obec: Janová,375,"61,58",374,58,3,0,21,0,29,24,3,2,10,2,1,33,0,5,98,0,2,27,4,1,1,47,3
542903, Vsetín, Obec: Jarcová,405,"60,00",402,37,0,0,40,1,21,16,5,5,3,0,0,49,0,9,136,1,0,29,1,0,0,48,1
542911, Vsetín, Obec: Karolinka,1 027,595,594,40,1,3,68,1,18,49,5,3,12,0,0,37,1,6,161,0,0,74,1,1,0,110,2
542911, Vsetín, Obec: Karolinka,1 134,584,583,62,0,0,59,0,21,59,9,6,8,0,1,35,0,12,169,0,2,45,1,1,1,86,2
542946, Vsetín, Obec: Kateřinice,487,"58,39",483,44,0,0,27,0,45,34,7,6,10,2,0,32,0,11,127,0,0,40,0,4,0,92,2
542989, Vsetín, Obec: Kelč,602,428,428,14,0,0,9,0,19,25,0,4,4,1,0,24,0,12,130,0,0,133,0,0,1,51,0
542989, Vsetín, Obec: Kelč,961,608,607,38,2,1,36,0,29,39,5,1,5,0,0,35,0,13,226,0,1,91,2,1,1,77,1
542989, Vsetín, Obec: Kelč,204,135,135,10,0,0,4,3,6,9,0,0,1,0,0,13,0,0,44,0,0,25,2,0,0,17,1
542989, Vsetín, Obec: Kelč,127,89,89,3,0,0,1,0,5,4,1,1,0,1,0,5,0,0,37,0,0,28,0,0,0,3,0
542989, Vsetín, Obec: Kelč,117,69,69,0,0,0,9,0,6,8,0,0,2,0,0,5,0,2,24,0,0,4,0,0,0,9,0
542989, Vsetín, Obec: Kelč,80,57,57,8,0,0,6,0,2,3,0,0,1,0,0,5,0,0,21,0,0,4,0,0,0,5,1
542997, Vsetín, Obec: Kladeruby,208,"58,76",208,17,0,0,13,1,7,16,2,4,1,0,0,13,0,4,83,0,2,29,2,0,0,14,0
500062, Vsetín, Obec: Krhová,1 034,"63,99",1 031,111,2,1,46,2,27,48,5,16,31,1,2,86,1,20,391,1,0,105,7,0,3,124,1
543021, Vsetín, Obec: Kunovice,357,"71,69",355,14,0,0,17,1,15,36,1,0,4,0,0,46,0,5,125,0,0,43,2,1,1,43,1
543098, Vsetín, Obec: Lačnov,430,"63,33",422,18,1,0,30,0,19,21,2,5,8,1,0,27,1,12,92,1,2,143,1,1,0,36,1
544264, Vsetín, Obec: Leskovec,289,"52,26",286,27,1,0,20,2,32,14,2,2,4,0,0,27,0,5,81,0,0,22,1,0,3,40,3
544302, Vsetín, Obec: Lešná,556,362,360,32,0,0,20,0,6,24,4,1,3,0,0,42,0,10,123,0,1,55,0,0,1,31,2
544302, Vsetín, Obec: Lešná,324,196,196,6,0,0,17,0,5,12,0,2,5,0,0,12,0,8,89,0,0,20,1,0,1,18,0
544302, Vsetín, Obec: Lešná,215,139,139,9,0,0,3,0,3,5,0,3,0,1,1,17,0,3,55,0,0,22,0,0,0,12,2
544302, Vsetín, Obec: Lešná,195,128,127,18,0,0,11,0,5,7,0,0,2,0,0,15,0,1,46,0,0,8,0,0,0,13,1
544302, Vsetín, Obec: Lešná,136,98,98,1,0,0,8,0,7,12,0,0,0,0,0,16,0,4,22,0,0,13,0,0,0,13,0
544302, Vsetín, Obec: Lešná,117,83,83,6,0,0,3,0,4,2,1,1,0,0,0,13,0,7,30,0,0,6,1,0,0,8,1
544302, Vsetín, Obec: Lešná,102,68,68,5,0,0,5,0,4,2,3,0,0,0,0,4,0,1,33,0,1,1,1,0,0,7,1
556866, Vsetín, Obec: Lhota u Vsetína,381,"59,62",381,47,2,1,23,0,38,24,7,3,14,1,0,43,2,9,81,0,2,17,1,2,0,63,1
544370, Vsetín, Obec: Lidečko,916,"63,79",913,39,2,0,26,1,19,24,6,6,10,0,0,53,0,13,201,1,2,426,1,0,1,82,0
544396, Vsetín, Obec: Liptál,719,"59,67",714,78,1,0,44,2,43,31,9,4,23,0,0,62,1,22,178,0,3,52,4,0,1,150,6
544418, Vsetín, Obec: Loučka,559,357,357,40,1,0,16,0,26,16,3,2,7,3,1,14,0,12,138,0,1,29,2,1,1,40,1
544418, Vsetín, Obec: Loučka,78,49,49,1,0,0,3,0,5,6,0,0,0,0,0,1,0,0,22,0,0,2,0,0,0,9,0
544434, Vsetín, Obec: Lužná,310,"61,75",310,8,0,0,13,0,27,20,3,4,2,0,0,20,0,5,86,0,1,74,1,0,0,45,1
544469, Vsetín, Obec: Malá Bystřice,184,"66,67",183,12,0,0,21,0,9,16,1,3,5,0,1,24,0,9,46,0,0,19,0,2,0,15,0
544507, Vsetín, Obec: Mikulůvka,349,"58,07",346,41,0,2,19,0,22,23,9,0,6,1,0,33,0,19,91,0,0,22,2,1,1,52,2
544566, Vsetín, Obec: Nový Hrozenkov,958,493,493,38,0,0,73,0,21,35,5,3,11,2,1,28,2,12,105,0,2,74,2,1,2,73,1
544566, Vsetín, Obec: Nový Hrozenkov,553,292,292,47,0,1,28,1,7,10,7,1,6,0,0,27,0,9,60,0,0,46,0,1,0,37,3
544566, Vsetín, Obec: Nový Hrozenkov,662,330,330,32,1,0,36,0,9,13,4,3,3,0,1,14,0,9,60,0,1,90,3,0,0,42,7
544574, Vsetín, Obec: Oznice,285,"77,03",283,21,0,0,15,0,18,10,2,2,6,0,0,31,0,7,105,0,0,25,1,0,0,40,0
569496, Vsetín, Obec: Podolí,113,"56,50",113,5,0,0,11,0,7,9,1,0,6,0,0,0,0,1,39,0,0,18,1,0,0,15,0
544621, Vsetín, Obec: Police,279,"62,70",277,22,0,1,10,0,16,12,1,4,2,0,0,32,1,3,94,0,0,36,0,0,0,42,1
500071, Vsetín, Obec: Poličná,959,"66,46",954,106,0,2,61,2,37,62,7,12,16,3,1,74,1,32,326,1,1,83,3,2,3,117,2
544655, Vsetín, Obec: Pozděchov,305,"62,37",303,15,1,0,12,0,33,29,5,5,1,0,0,23,0,0,75,2,0,59,4,0,0,36,3
544671, Vsetín, Obec: Prlov,271,"61,17",270,8,0,0,36,0,22,37,5,4,7,0,0,9,0,3,86,0,2,17,0,1,1,31,1
544698, Vsetín, Obec: Prostřední Bečva,943,"64,77",938,79,0,0,45,1,35,47,4,3,17,0,0,65,0,20,320,0,2,111,10,2,5,166,6
544728, Vsetín, Obec: Pržno,323,"62,36",323,34,1,0,19,1,15,24,8,0,3,0,1,20,0,10,94,0,2,33,7,0,1,47,3
544787, Vsetín, Obec: Ratiboř,915,"61,16",909,129,3,0,71,0,54,54,9,11,15,0,1,67,0,24,261,2,1,60,7,2,2,126,10
544841, Vsetín, Obec: Rožnov pod Radhoštěm,1 601,772,772,120,0,0,30,0,34,32,17,5,6,3,0,90,0,28,221,1,2,61,4,1,1,113,2
544841, Vsetín, Obec: Rožnov pod Radhoštěm,748,463,463,71,0,0,33,0,21,21,10,2,18,1,0,47,0,12,142,0,0,40,2,1,1,35,2
544841, Vsetín, Obec: Rožnov pod Radhoštěm,850,615,615,82,0,0,32,0,30,20,12,2,12,0,0,78,0,20,178,1,1,80,7,1,1,54,1
544841, Vsetín, Obec: Rožnov pod Radhoštěm,323,216,216,22,0,1,9,1,12,7,6,2,3,0,0,17,0,6,64,0,0,42,4,1,0,19,0
544841, Vsetín, Obec: Rožnov pod Radhoštěm,833,567,567,88,0,0,24,0,16,19,13,2,6,0,2,53,1,16,179,0,0,36,9,1,0,98,2
544841, Vsetín, Obec: Rožnov pod Radhoštěm,1 234,781,781,122,3,0,50,0,31,26,15,3,13,1,1,87,0,38,223,1,5,50,6,2,0,96,2
544841, Vsetín, Obec: Rožnov pod Radhoštěm,910,570,570,56,0,0,37,0,31,24,12,6,11,0,0,80,0,18,171,1,0,29,5,1,0,81,4
544841, Vsetín, Obec: Rožnov pod Radhoštěm,530,366,366,29,2,0,29,1,21,21,7,1,6,0,0,35,0,11,121,0,0,29,1,1,2,40,2
544841, Vsetín, Obec: Rožnov pod Radhoštěm,1 026,646,646,62,1,1,52,0,23,27,13,4,5,1,1,72,0,13,202,1,1,44,4,1,1,111,3
544841, Vsetín, Obec: Rožnov pod Radhoštěm,1 253,801,801,99,2,2,54,0,28,20,20,4,4,0,0,99,0,45,234,0,1,88,10,0,0,86,3
544841, Vsetín, Obec: Rožnov pod Radhoštěm,979,584,584,72,2,0,30,0,35,27,14,6,6,0,0,55,1,10,187,0,1,44,3,5,0,78,1
544841, Vsetín, Obec: Rožnov pod Radhoštěm,1 012,575,575,47,0,0,49,0,18,42,13,6,11,0,0,45,1,20,171,0,2,44,5,0,1,89,7
544841, Vsetín, Obec: Rožnov pod Radhoštěm,1 063,648,648,65,1,0,49,0,45,35,14,8,5,1,1,65,3,9,193,0,0,50,4,5,2,90,2
544841, Vsetín, Obec: Rožnov pod Radhoštěm,1 397,762,761,73,0,0,34,1,26,29,22,3,15,0,1,106,0,29,234,0,0,42,12,2,3,118,2
544850, Vsetín, Obec: Růžďka,424,"55,79",422,35,0,1,29,4,34,25,3,5,6,1,2,41,0,13,132,1,0,38,0,1,0,49,2
544906, Vsetín, Obec: Seninka,158,"62,95",157,31,0,0,11,0,13,13,10,2,1,0,0,9,0,2,46,0,5,1,0,0,0,12,1
544914, Vsetín, Obec: Střelná,283,"57,17",281,27,1,0,29,0,7,20,3,1,5,0,0,10,0,1,64,0,2,72,0,0,0,39,0
544922, Vsetín, Obec: Střítež nad Bečvou,451,"65,27",451,36,0,0,46,2,34,24,9,5,5,2,2,34,1,11,141,1,0,48,0,1,1,48,0
544931, Vsetín, Obec: Študlov,272,"62,82",272,21,0,0,8,0,12,12,2,3,10,0,0,18,0,7,53,0,1,84,0,1,0,39,1
570371, Vsetín, Obec: Ústí,309,"60,95",307,44,0,2,28,1,27,12,2,5,3,0,4,21,0,4,98,2,0,23,1,0,2,28,0
544949, Vsetín, Obec: Valašská Bystřice,537,307,307,23,0,0,26,0,12,16,3,2,2,0,0,29,0,4,62,0,0,82,3,2,0,38,1
544949, Vsetín, Obec: Valašská Bystřice,1 306,791,791,62,0,0,72,1,26,30,10,3,12,2,1,70,0,26,234,0,2,155,1,1,1,78,2
544990, Vsetín, Obec: Valašská Polanka,715,"61,43",707,35,2,0,27,0,70,32,6,12,7,0,0,61,1,23,176,0,3,160,3,2,0,84,3
553026, Vsetín, Obec: Valašská Senice,224,"59,10",223,16,0,0,14,0,13,8,2,13,5,1,2,9,0,1,44,0,0,68,1,0,0,24,2
545058, Vsetín, Obec: Valašské Meziříčí,780,509,509,51,0,1,33,0,10,11,4,1,13,0,0,53,1,15,166,0,0,73,5,0,1,68,1
545058, Vsetín, Obec: Valašské Meziříčí,1 166,764,764,81,1,1,26,0,20,33,14,12,12,2,2,61,0,28,272,1,3,88,2,1,2,92,2
545058, Vsetín, Obec: Valašské Meziříčí,278,171,171,20,0,0,5,0,7,6,3,0,5,0,0,10,0,6,48,0,0,42,3,0,0,15,0
545058, Vsetín, Obec: Valašské Meziříčí,465,273,272,22,0,0,20,0,7,28,2,0,10,0,0,14,0,4,125,0,0,10,5,0,0,23,0
545058, Vsetín, Obec: Valašské Meziříčí,415,268,268,29,0,0,24,0,8,9,2,2,9,0,0,30,0,4,93,0,0,22,3,0,0,32,0
545058, Vsetín, Obec: Valašské Meziříčí,200,145,144,9,0,0,10,0,2,3,0,0,12,0,0,12,0,4,52,0,0,28,1,0,0,9,0
545058, Vsetín, Obec: Valašské Meziříčí,721,411,411,35,0,0,16,0,14,24,6,0,3,0,0,48,0,21,148,1,0,33,1,2,0,52,4
545058, Vsetín, Obec: Valašské Meziříčí,716,458,458,69,0,0,28,0,13,23,6,4,8,0,0,50,1,12,138,0,1,41,6,0,0,55,1
545058, Vsetín, Obec: Valašské Meziříčí,731,441,441,32,0,0,27,0,17,23,5,2,10,0,2,38,0,19,165,0,3,31,2,0,1,58,3
545058, Vsetín, Obec: Valašské Meziříčí,625,371,371,29,0,1,18,0,10,29,2,2,15,0,1,40,0,9,135,0,0,24,0,0,0,52,0
545058, Vsetín, Obec: Valašské Meziříčí,625,394,394,46,0,0,26,0,12,18,3,3,9,0,0,33,0,11,135,0,0,39,3,1,0,50,3
545058, Vsetín, Obec: Valašské Meziříčí,563,353,353,18,0,0,26,1,13,24,2,3,8,1,0,25,0,5,148,0,0,29,1,0,0,44,2
545058, Vsetín, Obec: Valašské Meziříčí,689,367,367,18,0,0,39,0,9,34,5,2,10,0,0,27,2,11,127,2,0,27,2,0,1,49,2
545058, Vsetín, Obec: Valašské Meziříčí,465,265,265,23,0,0,15,0,8,17,0,1,2,0,0,25,0,6,100,0,3,21,2,0,0,42,0
545058, Vsetín, Obec: Valašské Meziříčí,402,199,198,26,0,0,12,0,8,8,3,1,4,0,0,18,0,5,66,0,2,14,1,1,1,28,0
545058, Vsetín, Obec: Valašské Meziříčí,861,638,638,103,1,0,34,1,26,13,9,0,9,0,0,63,2,34,202,0,0,73,8,3,0,53,0
545058, Vsetín, Obec: Valašské Meziříčí,556,378,378,43,0,0,28,1,13,25,3,2,5,0,0,40,1,15,94,0,0,52,5,0,0,46,1
545058, Vsetín, Obec: Valašské Meziříčí,613,385,385,46,0,2,18,1,11,24,3,7,9,2,1,31,0,14,144,0,0,32,0,3,0,31,1
545058, Vsetín, Obec: Valašské Meziříčí,679,434,434,33,0,0,27,0,6,22,6,0,6,1,0,38,1,18,152,0,0,58,1,0,0,61,0
545058, Vsetín, Obec: Valašské Meziříčí,1 059,650,649,74,0,0,48,1,23,24,5,5,17,1,0,73,0,20,203,1,5,58,2,0,0,80,4
545058, Vsetín, Obec: Valašské Meziříčí,1 134,708,707,47,2,0,56,1,21,51,9,4,15,0,1,65,1,16,235,0,1,75,3,1,2,94,1
545058, Vsetín, Obec: Valašské Meziříčí,961,559,559,45,0,0,38,0,17,28,9,4,15,2,0,64,0,6,185,1,0,34,5,2,0,98,3
545058, Vsetín, Obec: Valašské Meziříčí,746,519,519,54,0,2,29,2,18,32,7,3,3,0,0,53,1,17,186,0,0,50,3,0,0,57,0
545058, Vsetín, Obec: Valašské Meziříčí,1 378,408,404,49,0,2,29,0,13,26,6,0,5,1,2,40,2,12,119,1,0,15,5,0,2,74,1
545058, Vsetín, Obec: Valašské Meziříčí,780,512,512,73,0,0,28,1,12,34,6,1,11,0,0,42,2,33,155,0,0,46,5,2,0,58,2
545058, Vsetín, Obec: Valašské Meziříčí,621,383,381,32,1,0,32,0,7,32,3,1,8,0,0,22,1,12,144,0,1,29,3,0,0,49,2
545058, Vsetín, Obec: Valašské Meziříčí,861,638,638,103,1,0,34,1,26,13,9,0,9,0,0,63,2,34,202,0,0,73,8,3,0,53,0
545058, Vsetín, Obec: Valašské Meziříčí,556,378,378,43,0,0,28,1,13,25,3,2,5,0,0,40,1,15,94,0,0,52,5,0,0,46,1
545058, Vsetín, Obec: Valašské Meziříčí,613,385,385,46,0,2,18,1,11,24,3,7,9,2,1,31,0,14,144,0,0,32,0,3,0,31,1
545058, Vsetín, Obec: Valašské Meziříčí,679,434,434,33,0,0,27,0,6,22,6,0,6,1,0,38,1,18,152,0,0,58,1,0,0,61,0
545058, Vsetín, Obec: Valašské Meziříčí,1 059,650,649,74,0,0,48,1,23,24,5,5,17,1,0,73,0,20,203,1,5,58,2,0,0,80,4
545058, Vsetín, Obec: Valašské Meziříčí,1 134,708,707,47,2,0,56,1,21,51,9,4,15,0,1,65,1,16,235,0,1,75,3,1,2,94,1
545058, Vsetín, Obec: Valašské Meziříčí,961,559,559,45,0,0,38,0,17,28,9,4,15,2,0,64,0,6,185,1,0,34,5,2,0,98,3
545058, Vsetín, Obec: Valašské Meziříčí,746,519,519,54,0,2,29,2,18,32,7,3,3,0,0,53,1,17,186,0,0,50,3,0,0,57,0
545058, Vsetín, Obec: Valašské Meziříčí,1 378,408,404,49,0,2,29,0,13,26,6,0,5,1,2,40,2,12,119,1,0,15,5,0,2,74,1
545058, Vsetín, Obec: Valašské Meziříčí,780,512,512,73,0,0,28,1,12,34,6,1,11,0,0,42,2,33,155,0,0,46,5,2,0,58,2
545058, Vsetín, Obec: Valašské Meziříčí,621,383,381,32,1,0,32,0,7,32,3,1,8,0,0,22,1,12,144,0,1,29,3,0,0,49,2
545112, Vsetín, Obec: Valašské Příkazy,159,"65,43",159,15,1,0,10,0,9,11,5,1,1,0,1,12,0,7,33,0,1,35,0,0,0,16,1
545147, Vsetín, Obec: Velká Lhota,330,207,207,35,0,0,5,0,17,11,1,1,8,0,0,15,0,12,54,0,0,20,0,1,1,23,0
545147, Vsetín, Obec: Velká Lhota,85,58,58,2,0,0,4,0,1,0,0,1,1,0,0,6,0,0,23,0,0,13,1,0,0,6,0
545163, Vsetín, Obec: Velké Karlovice,1 164,673,673,81,0,2,49,0,40,52,10,3,8,1,3,49,0,31,135,0,2,123,4,1,5,64,5
545163, Vsetín, Obec: Velké Karlovice,937,612,611,73,0,1,51,0,37,33,7,2,12,0,2,55,0,31,133,0,0,86,6,1,2,68,5
545198, Vsetín, Obec: Vidče,884,"63,87",877,101,1,0,73,0,52,54,7,9,10,3,1,95,0,18,224,1,1,89,6,3,0,124,5
545210, Vsetín, Obec: Vigantice,566,"66,12",563,109,0,0,33,1,25,20,11,2,9,0,6,64,0,15,153,0,0,50,9,5,6,44,1
541630, Vsetín, Obec: Vsetín,1 052,677,677,69,1,0,48,0,72,55,14,8,10,0,2,46,0,15,185,1,3,56,3,1,1,76,7
541630, Vsetín, Obec: Vsetín,882,480,480,39,0,1,39,0,19,51,9,6,11,0,1,37,0,6,139,2,1,39,5,2,0,67,4
541630, Vsetín, Obec: Vsetín,921,562,562,72,0,0,45,1,37,49,6,3,9,0,1,55,0,14,148,0,0,48,4,0,0,68,2
541630, Vsetín, Obec: Vsetín,837,538,537,57,1,0,50,0,29,51,4,1,4,0,1,58,0,9,165,1,0,42,0,1,1,57,3
541630, Vsetín, Obec: Vsetín,821,535,534,52,7,0,47,0,28,35,5,6,12,0,0,44,2,18,142,0,1,56,4,1,0,68,2
541630, Vsetín, Obec: Vsetín,831,513,513,48,0,0,31,1,36,37,9,2,3,4,2,41,0,20,142,1,1,65,3,3,1,58,2
541630, Vsetín, Obec: Vsetín,868,518,518,67,6,0,57,1,46,26,8,2,11,0,2,44,2,19,133,0,0,29,2,0,1,56,1
541630, Vsetín, Obec: Vsetín,836,487,487,53,1,0,37,0,33,31,11,3,10,1,0,67,0,15,128,0,2,32,3,1,1,54,2
541630, Vsetín, Obec: Vsetín,1 767,482,482,38,4,1,43,1,31,35,7,0,15,0,0,59,0,14,110,0,4,28,3,1,1,80,5
541630, Vsetín, Obec: Vsetín,320,203,203,23,0,0,7,0,17,15,9,1,2,0,0,17,0,13,47,0,0,18,0,0,0,34,0
541630, Vsetín, Obec: Vsetín,384,215,215,28,1,0,20,0,9,17,2,0,4,1,0,18,2,10,59,0,0,17,2,1,0,24,0
541630, Vsetín, Obec: Vsetín,811,554,554,72,3,0,42,1,38,35,13,2,7,0,1,52,1,14,121,0,0,74,10,0,2,56,6
541630, Vsetín, Obec: Vsetín,886,498,498,58,5,0,36,0,32,38,16,4,16,1,0,46,0,12,110,0,1,39,3,1,2,66,1
541630, Vsetín, Obec: Vsetín,807,406,406,46,0,0,32,1,25,29,8,3,13,1,0,42,0,15,84,0,3,40,5,1,0,55,1
541630, Vsetín, Obec: Vsetín,619,423,423,73,0,0,21,0,20,26,6,1,7,1,1,32,0,14,94,1,2,59,1,0,0,57,5
541630, Vsetín, Obec: Vsetín,956,628,628,80,1,1,44,0,41,39,11,9,21,2,2,50,0,22,173,0,0,60,5,1,0,56,2
541630, Vsetín, Obec: Vsetín,918,536,536,54,1,0,55,1,34,42,12,1,13,0,0,64,1,11,140,0,0,32,5,0,1,66,0
541630, Vsetín, Obec: Vsetín,987,531,531,63,0,0,53,0,35,25,12,5,15,0,0,54,0,12,107,0,2,58,1,1,0,79,1
541630, Vsetín, Obec: Vsetín,943,552,552,64,3,1,52,0,33,28,13,3,6,0,1,60,0,21,113,1,2,56,3,1,0,84,3
541630, Vsetín, Obec: Vsetín,850,484,484,55,1,1,62,1,22,27,9,5,10,1,0,41,0,9,149,0,0,36,1,0,1,50,0
541630, Vsetín, Obec: Vsetín,914,533,533,74,0,0,33,0,30,28,10,1,9,1,0,33,2,19,129,1,1,63,0,3,1,91,1
541630, Vsetín, Obec: Vsetín,761,488,488,51,0,0,40,0,24,51,9,2,14,0,0,31,1,13,136,2,0,50,1,2,0,57,2
541630, Vsetín, Obec: Vsetín,649,362,362,26,2,0,37,3,23,36,3,4,8,0,1,17,0,4,120,2,0,21,0,0,0,51,2
541630, Vsetín, Obec: Vsetín,782,556,556,85,2,0,29,0,39,27,8,2,12,0,0,53,0,17,157,1,0,56,5,0,0,55,5
541630, Vsetín, Obec: Vsetín,1 033,632,632,69,1,0,40,1,33,34,17,9,22,1,0,76,0,26,105,1,3,104,2,3,2,76,2
541630, Vsetín, Obec: Vsetín,956,628,628,80,1,1,44,0,41,39,11,9,21,2,2,50,0,22,173,0,0,60,5,1,0,56,2
541630, Vsetín, Obec: Vsetín,918,536,536,54,1,0,55,1,34,42,12,1,13,0,0,64,1,11,140,0,0,32,5,0,1,66,0
541630, Vsetín, Obec: Vsetín,987,531,531,63,0,0,53,0,35,25,12,5,15,0,0,54,0,12,107,0,2,58,1,1,0,79,1
541630, Vsetín, Obec: Vsetín,943,552,552,64,3,1,52,0,33,28,13,3,6,0,1,60,0,21,113,1,2,56,3,1,0,84,3
541630, Vsetín, Obec: Vsetín,850,484,484,55,1,1,62,1,22,27,9,5,10,1,0,41,0,9,149,0,0,36,1,0,1,50,0
541630, Vsetín, Obec: Vsetín,914,533,533,74,0,0,33,0,30,28,10,1,9,1,0,33,2,19,129,1,1,63,0,3,1,91,1
541630, Vsetín, Obec: Vsetín,761,488,488,51,0,0,40,0,24,51,9,2,14,0,0,31,1,13,136,2,0,50,1,2,0,57,2
541630, Vsetín, Obec: Vsetín,649,362,362,26,2,0,37,3,23,36,3,4,8,0,1,17,0,4,120,2,0,21,0,0,0,51,2
541630, Vsetín, Obec: Vsetín,782,556,556,85,2,0,29,0,39,27,8,2,12,0,0,53,0,17,157,1,0,56,5,0,0,55,5
541630, Vsetín, Obec: Vsetín,1 033,632,632,69,1,0,40,1,33,34,17,9,22,1,0,76,0,26,105,1,3,104,2,3,2,76,2
545236, Vsetín, Obec: Zašová,1 090,700,700,58,0,0,35,0,44,26,19,2,13,0,0,73,0,34,202,0,3,94,2,3,1,81,8
545236, Vsetín, Obec: Zašová,872,500,500,69,0,1,27,0,22,17,6,4,15,0,0,50,0,7,152,0,0,75,3,3,0,46,0
545236, Vsetín, Obec: Zašová,396,249,249,16,0,1,22,0,4,11,4,0,6,0,2,19,0,5,76,0,0,61,1,2,0,18,0
545244, Vsetín, Obec: Zděchov,314,"62,93",311,27,1,0,18,1,15,16,5,1,4,0,0,23,0,10,102,0,1,58,1,1,1,26,0
545252, Vsetín, Obec: Zubří,776,475,474,22,0,0,38,1,23,38,2,4,6,0,0,30,0,9,163,0,0,38,3,8,1,80,4
545252, Vsetín, Obec: Zubří,859,616,616,52,0,1,53,1,20,47,5,8,23,2,0,63,0,13,189,0,0,39,5,2,1,80,10
545252, Vsetín, Obec: Zubří,1 136,659,658,69,0,0,56,0,27,24,8,6,9,0,0,51,0,10,213,0,1,54,2,8,2,102,13
545252, Vsetín, Obec: Zubří,1 039,690,684,67,0,1,43,1,21,36,10,3,17,0,0,53,2,26,214,0,0,71,3,5,2,98,5
545252, Vsetín, Obec: Zubří,636,391,391,42,1,1,24,0,18,25,3,5,20,0,0,34,0,9,103,0,0,42,3,6,1,35,16
588318, Zlín, Obec: Bělov,174,"67,70",174,25,0,0,8,0,14,20,1,0,2,0,0,14,0,6,51,0,0,9,4,0,0,20,0
585076, Zlín, Obec: Biskupice,314,"55,67",314,17,1,0,16,0,15,34,2,6,15,0,0,16,0,1,102,0,1,38,2,0,2,42,4
557102, Zlín, Obec: Bohuslavice nad Vláří,201,"63,81",201,19,1,0,24,1,8,13,2,3,1,1,0,16,0,2,65,1,0,22,0,0,3,18,1
585092, Zlín, Obec: Bohuslavice u Zlína,399,"62,64",397,32,0,0,28,0,36,24,6,5,5,0,0,21,0,8,125,0,3,40,1,2,0,54,7
585106, Zlín, Obec: Bratřejov,422,"65,94",419,20,12,0,34,0,29,35,7,5,3,0,0,35,0,4,97,1,0,76,1,0,1,55,4
585114, Zlín, Obec: Brumov-Bylnice,1 166,620,620,39,7,0,73,1,37,28,3,0,8,0,0,41,0,9,201,0,3,94,2,0,1,66,2
585114, Zlín, Obec: Brumov-Bylnice,1 649,953,952,58,0,1,98,0,57,66,7,4,21,1,1,49,0,13,273,0,0,188,12,2,0,91,5
585114, Zlín, Obec: Brumov-Bylnice,1 247,749,749,46,0,0,49,0,35,47,7,7,10,0,0,53,1,10,207,0,0,173,8,0,3,88,2
585114, Zlín, Obec: Brumov-Bylnice,258,157,157,8,0,0,11,0,27,14,0,1,0,1,0,5,0,2,37,0,0,26,1,0,0,20,1
585114, Zlín, Obec: Brumov-Bylnice,211,120,120,7,0,0,8,0,3,4,2,0,2,0,0,12,0,4,47,0,0,14,0,0,0,17,0
538744, Zlín, Obec: Březnice,687,"66,57",681,82,0,2,36,0,49,33,4,4,23,0,0,45,1,22,212,0,0,70,0,0,1,91,6
585131, Zlín, Obec: Březová,262,"69,87",261,18,1,0,14,0,16,24,3,4,1,0,0,23,0,4,71,0,0,44,0,1,0,33,4
