Code,Location,District,Registered,Envelopes,Valid,Občanská demokratická strana,Řád národa - Vlastenecká unie,CESTA ODPOVĚDNÉ SPOLEČNOSTI,Česká str.sociálně demokrat.,Radostné Česko,STAROSTOVÉ A NEZÁVISLÍ,Komunistická str.Čech a Moravy,Strana zelených,"ROZUMNÍ-stop migraci,diktát.EU",Strana svobodných občanů,Blok proti islam.-Obran.domova,Občanská demokratická aliance,Česká pirátská strana,Referendum o Evropské unii,TOP 09,ANO 2011,Dobrá volba 2016,SPR-Republ.str.Čsl. M.Sládka,Křesť.demokr.unie-Čs.str.lid.,REALISTÉ,SPORTOVCI,Dělnic.str.sociální spravedl.,Svob.a př.dem.-T.Okamura (SPD),Strana Práv Občanů
573094, Jičín, Obec: Lázně Bělohrad,87,60,60,3,1,0,0,0,8,6,1,0,0,0,0,8,0,3,17,0,0,1,0,0,0,11,0
573094, Jičín, Obec: Lázně Bělohrad,142,81,81,7,0,0,12,0,8,3,0,1,0,0,0,3,0,0,35,1,0,0,0,0,0,11,0
573094, Jičín, Obec: Lázně Bělohrad,262,184,184,21,0,0,13,0,14,7,1,4,6,2,0,24,0,9,60,0,1,10,4,0,0,6,0
573108, Jičín, Obec: Libáň,681,355,355,36,0,0,15,0,17,35,2,5,1,0,0,32,0,13,153,0,2,4,1,0,0,34,1
573108, Jičín, Obec: Libáň,716,387,386,44,1,0,17,0,24,34,2,1,5,0,0,18,0,27,164,1,0,8,0,0,0,36,0
573116, Jičín, Obec: Libošovice,284,"68,43",283,36,1,0,11,0,27,26,0,6,4,0,0,29,0,15,98,1,1,3,0,0,1,23,1
573124, Jičín, Obec: Libuň,468,279,279,24,1,1,16,0,34,22,3,4,5,0,0,40,0,7,88,0,1,6,1,0,1,22,0
573124, Jičín, Obec: Libuň,111,80,80,10,0,3,2,0,8,4,1,1,0,0,0,8,0,4,36,0,0,1,0,0,0,2,0
573124, Jičín, Obec: Libuň,81,53,53,5,0,0,3,1,7,5,0,0,0,0,1,7,0,1,15,0,0,6,0,0,0,2,0
573086, Jičín, Obec: Lískovice,110,"63,95",107,10,0,0,9,0,4,6,2,2,0,0,0,16,0,1,41,0,2,3,1,0,0,10,0
573141, Jičín, Obec: Lukavec u Hořic,156,"67,83",153,21,0,0,14,0,12,14,1,2,0,0,0,16,0,4,41,0,0,8,3,1,1,15,0
573159, Jičín, Obec: Lužany,327,"66,87",323,40,0,0,30,0,25,28,3,4,4,1,1,35,0,8,111,0,1,9,2,0,0,21,0
573167, Jičín, Obec: Markvartice,238,"60,10",238,8,1,0,22,0,9,20,7,6,8,0,0,25,0,7,79,1,2,9,1,0,1,30,2
573175, Jičín, Obec: Miletín,492,"67,12",490,40,1,0,27,0,115,27,6,2,6,0,2,50,0,18,142,2,0,19,4,0,0,28,1
548863, Jičín, Obec: Milovice u Hořic,151,"69,59",148,7,0,0,7,0,16,9,3,2,0,1,0,24,0,9,46,0,0,5,1,0,0,17,1
573205, Jičín, Obec: Mladějov,343,219,219,10,0,1,13,0,9,23,8,15,0,0,0,12,0,8,65,0,0,14,4,1,0,31,2
573205, Jičín, Obec: Mladějov,89,60,60,6,0,0,7,0,0,3,0,1,1,0,0,6,0,0,29,0,0,0,0,0,0,5,0
573213, Jičín, Obec: Mlázovice,286,"60,34",285,25,1,0,27,0,31,27,5,0,7,1,1,15,3,8,103,0,1,13,3,0,1,11,2
573230, Jičín, Obec: Nemyčeves,143,"55,43",141,3,4,0,18,0,4,12,0,1,0,0,0,9,0,1,62,0,0,5,1,0,2,19,0
549207, Jičín, Obec: Nevratice,77,"60,16",76,6,0,0,1,0,7,6,0,0,2,0,0,13,0,5,33,0,0,0,0,0,0,3,0
573248, Jičín, Obec: Nová Paka,750,379,379,43,0,0,30,0,61,22,3,2,4,0,0,38,1,12,87,1,1,19,1,0,0,52,1
573248, Jičín, Obec: Nová Paka,598,377,377,43,0,0,24,1,59,6,3,1,6,0,0,44,1,15,103,0,1,15,0,0,1,43,0
573248, Jičín, Obec: Nová Paka,788,501,500,53,4,0,20,0,84,17,5,3,12,0,0,79,0,15,151,1,0,13,1,0,0,39,2
573248, Jičín, Obec: Nová Paka,661,488,488,60,0,0,24,0,63,22,6,7,8,0,0,61,0,10,136,1,1,43,5,1,2,34,0
573248, Jičín, Obec: Nová Paka,901,641,641,80,2,1,50,0,96,31,8,3,10,0,0,67,0,16,184,0,1,29,1,0,1,55,2
573248, Jičín, Obec: Nová Paka,844,527,526,33,0,4,32,1,69,51,11,2,15,0,0,56,1,22,134,2,1,14,4,3,0,67,4
573248, Jičín, Obec: Nová Paka,863,549,549,40,0,0,47,1,92,41,2,1,8,0,1,62,0,12,160,0,1,14,0,1,1,56,2
573248, Jičín, Obec: Nová Paka,471,330,330,31,1,0,23,0,61,31,5,3,3,0,0,38,0,6,82,0,0,13,2,0,2,28,1
573248, Jičín, Obec: Nová Paka,622,409,408,39,0,0,27,1,83,14,5,4,4,0,0,57,0,10,107,0,0,17,2,0,1,31,0
573248, Jičín, Obec: Nová Paka,209,162,162,23,0,0,3,0,33,7,1,2,2,0,0,22,0,5,35,1,0,6,0,1,0,21,0
573248, Jičín, Obec: Nová Paka,259,189,189,17,0,0,10,0,40,22,2,1,3,1,0,31,0,4,32,0,0,3,0,0,1,21,0
573248, Jičín, Obec: Nová Paka,113,69,69,2,0,0,7,0,11,5,1,1,0,0,0,13,0,4,17,0,0,2,0,0,0,6,0
573248, Jičín, Obec: Nová Paka,97,75,75,4,0,0,3,0,10,9,0,0,0,0,0,13,0,5,23,0,0,0,0,0,0,8,0
573248, Jičín, Obec: Nová Paka,295,190,190,23,0,0,5,0,47,16,0,0,2,0,0,14,0,2,50,0,0,9,1,1,0,18,0
549185, Jičín, Obec: Ohařice,35,"63,64",35,2,0,0,0,0,2,3,1,0,0,0,0,8,0,0,13,0,1,1,1,1,0,2,0
548910, Jičín, Obec: Ohaveč,45,"69,23",45,4,0,0,3,0,3,2,2,0,0,0,0,6,0,4,20,0,0,1,0,0,0,0,0
573264, Jičín, Obec: Osek,110,"63,22",109,10,1,0,7,0,10,5,5,5,2,0,0,13,0,3,40,1,1,2,0,0,0,4,0
573272, Jičín, Obec: Ostroměř,949,612,612,88,0,0,44,0,43,36,4,5,10,0,3,75,1,18,216,0,1,15,2,1,0,40,5
573272, Jičín, Obec: Ostroměř,149,62,62,0,0,0,0,0,4,11,0,1,4,0,0,1,0,0,25,0,0,4,3,0,0,8,0
573281, Jičín, Obec: Ostružno,46,"56,79",46,1,0,0,6,0,4,2,0,1,1,0,0,1,0,0,24,0,0,1,0,0,0,5,0
573299, Jičín, Obec: Pecka,686,"64,53",683,75,3,3,45,0,100,37,2,4,9,3,0,61,1,18,223,0,1,33,4,0,2,59,0
548871, Jičín, Obec: Petrovičky,27,"75,00",27,3,0,0,4,0,1,3,0,2,0,0,0,0,0,3,6,0,0,2,0,0,0,3,0
573311, Jičín, Obec: Podhorní Újezd a Vojice,350,"64,94",348,47,1,1,25,1,23,23,2,4,4,0,1,32,0,21,112,0,0,7,6,1,0,37,0
573329, Jičín, Obec: Podhradí,156,87,87,5,0,0,6,0,3,10,3,1,1,0,0,8,0,3,38,0,2,1,2,0,0,2,1
573329, Jičín, Obec: Podhradí,52,42,42,2,0,0,3,0,3,5,0,0,1,0,0,6,0,1,16,0,0,0,0,0,0,5,0
573329, Jičín, Obec: Podhradí,86,52,52,7,0,0,5,0,3,3,0,0,0,0,0,9,1,2,17,0,0,0,0,0,0,5,0
573329, Jičín, Obec: Podhradí,76,52,52,3,0,0,6,0,3,10,0,0,1,0,0,6,0,2,18,0,0,0,0,0,0,2,0
573345, Jičín, Obec: Podůlší,149,"70,62",149,15,0,0,7,0,10,8,0,0,2,0,0,15,0,13,57,1,1,12,1,0,0,7,0
573370, Jičín, Obec: Radim,232,"66,10",230,29,1,0,12,0,34,15,1,3,3,1,0,24,0,4,67,0,0,8,2,3,2,21,0
549274, Jičín, Obec: Rašín,43,"64,18",43,4,0,0,2,0,1,2,0,0,1,0,1,6,0,5,11,0,0,1,2,0,0,7,0
573221, Jičín, Obec: Rohoznice,192,"75,29",191,13,0,0,17,0,45,9,0,1,2,0,0,17,0,4,69,0,0,7,0,0,0,6,1
548898, Jičín, Obec: Rokytňany,44,"53,66",42,3,0,0,4,0,1,1,0,0,0,0,0,1,0,3,23,0,1,2,0,0,0,3,0
573442, Jičín, Obec: Samšina,129,"58,64",129,15,2,0,4,0,12,13,0,5,1,0,0,13,0,5,32,0,0,5,1,0,1,19,1
573451, Jičín, Obec: Sběř,110,"53,14",110,6,0,0,10,0,6,18,1,1,1,0,0,6,1,3,33,1,0,6,0,0,0,17,0
548961, Jičín, Obec: Sedliště,66,"74,16",63,3,0,0,6,0,7,8,0,3,0,0,0,3,0,4,17,0,0,4,1,0,0,6,1
572144, Jičín, Obec: Sekeřice,89,"87,25",88,9,0,1,3,0,1,7,1,2,1,0,0,4,0,2,46,1,1,1,2,0,0,6,0
573469, Jičín, Obec: Slatiny,286,163,163,10,0,1,13,0,20,11,2,1,0,1,0,12,0,3,59,0,0,13,0,1,1,5,5
573469, Jičín, Obec: Slatiny,166,77,77,3,0,2,14,0,9,6,1,1,1,0,0,9,0,1,16,1,0,0,0,0,1,10,2
572187, Jičín, Obec: Slavhostice,53,"48,62",53,0,3,0,4,1,3,11,0,0,0,0,0,3,0,1,13,0,0,1,0,1,0,11,1
573477, Jičín, Obec: Sobčice,170,"71,43",169,30,0,0,17,0,4,6,1,1,4,0,0,11,0,7,64,0,1,6,2,0,1,14,0
573361, Jičín, Obec: Soběraz,62,"67,39",60,11,0,0,1,0,9,1,0,2,1,0,0,13,0,2,18,1,0,0,1,0,0,0,0
573493, Jičín, Obec: Sobotka,969,584,584,76,0,0,27,0,38,44,9,5,8,0,2,68,0,64,175,0,0,20,2,2,0,39,1
573493, Jičín, Obec: Sobotka,961,614,614,32,0,0,47,0,33,37,12,14,6,0,0,69,0,48,210,0,2,36,6,1,1,54,0
573507, Jičín, Obec: Stará Paka,726,436,436,50,0,0,24,1,39,32,4,4,11,1,0,59,0,5,140,1,0,20,0,1,2,37,2
573507, Jičín, Obec: Stará Paka,472,327,327,49,0,1,11,0,18,29,4,4,6,0,0,40,0,5,102,0,0,17,1,1,0,35,2
573507, Jičín, Obec: Stará Paka,179,133,133,26,0,4,6,0,4,8,0,1,4,0,0,10,0,0,46,0,0,12,0,0,0,11,0
573507, Jičín, Obec: Stará Paka,129,84,84,8,0,0,11,0,2,4,1,0,0,0,0,7,0,3,29,0,0,5,0,1,0,11,0
573507, Jičín, Obec: Stará Paka,153,100,100,9,1,0,4,0,7,6,0,5,0,1,0,11,0,6,19,1,0,17,0,0,0,12,0
530735, Jičín, Obec: Staré Hrady,111,"74,00",110,21,0,0,5,0,4,9,1,2,0,0,0,6,0,8,36,1,0,2,1,0,0,14,0
549096, Jičín, Obec: Staré Místo,140,"54,26",140,12,0,0,4,0,7,14,0,1,0,0,1,14,0,8,47,0,5,3,1,0,0,23,0
573523, Jičín, Obec: Staré Smrkovice,97,"46,19",96,2,1,1,6,0,2,11,0,2,1,0,0,13,0,1,40,0,0,0,1,0,1,14,0
573540, Jičín, Obec: Střevač,108,"45,38",108,6,2,0,8,0,6,6,4,4,0,0,0,8,0,3,44,0,0,5,1,0,0,10,1
548880, Jičín, Obec: Sukorady,130,"73,03",130,7,0,0,7,0,8,16,0,0,2,0,0,12,0,4,61,0,0,5,2,0,1,4,1
573302, Jičín, Obec: Svatojanský Újezd,48,"65,75",47,5,0,0,2,0,5,3,0,0,1,0,0,6,0,0,10,0,0,11,0,0,0,3,1
573256, Jičín, Obec: Šárovcova Lhota,105,"62,87",105,8,1,0,2,0,11,9,5,0,4,0,0,13,0,5,31,0,1,4,1,1,0,9,0
572756, Jičín, Obec: Tetín,76,"59,84",76,6,0,0,2,0,20,4,1,0,2,0,0,5,0,1,19,0,0,8,0,0,0,7,1
573612, Jičín, Obec: Třebnouševes,145,"60,67",145,19,0,0,6,0,9,15,2,2,0,0,0,16,0,6,53,0,0,1,0,0,1,15,0
573639, Jičín, Obec: Třtěnice,162,"60,22",162,10,0,0,14,0,10,12,0,2,2,0,1,10,0,8,66,0,2,3,0,0,2,20,0
573647, Jičín, Obec: Tuř,80,"58,39",79,6,0,0,8,0,8,6,2,1,2,0,0,4,0,2,24,0,1,0,0,1,0,14,0
573655, Jičín, Obec: Úbislavice,185,129,129,6,0,0,6,1,20,10,1,0,0,0,0,11,0,6,41,1,2,7,1,0,0,12,1
573655, Jičín, Obec: Úbislavice,82,60,60,3,0,0,4,0,8,2,3,0,0,0,0,9,0,6,12,0,0,4,2,0,0,7,0
573655, Jičín, Obec: Úbislavice,74,63,63,1,0,0,5,0,3,8,0,0,0,0,0,7,2,1,23,0,0,3,0,0,0,10,0
573663, Jičín, Obec: Údrnice,189,109,109,13,0,0,8,0,7,9,2,2,0,0,0,15,0,1,42,0,1,2,0,2,0,5,0
573663, Jičín, Obec: Údrnice,60,43,43,2,0,0,4,0,1,6,0,1,0,1,0,2,0,2,7,0,0,5,0,0,0,12,0
573671, Jičín, Obec: Úhlejov,80,"67,80",80,9,0,2,6,0,15,12,1,0,2,0,0,5,0,3,12,0,0,4,0,0,0,9,0
573680, Jičín, Obec: Újezd pod Troskami,133,89,89,4,0,0,2,0,10,7,2,3,2,0,0,13,0,3,28,0,0,3,0,2,0,8,1
573680, Jičín, Obec: Újezd pod Troskami,77,60,60,6,0,0,5,0,4,8,0,3,0,0,0,9,0,2,13,1,0,2,0,0,1,6,0
573680, Jičín, Obec: Újezd pod Troskami,63,33,33,2,0,0,1,0,3,3,0,1,1,0,0,7,0,0,7,0,0,0,0,0,0,7,1
573698, Jičín, Obec: Úlibice,133,"59,91",130,7,0,0,15,1,8,11,5,2,1,0,0,8,2,8,49,0,0,3,2,0,0,8,0
573701, Jičín, Obec: Valdice,1 351,777,774,51,2,2,54,5,17,85,11,13,4,1,2,95,0,19,317,1,3,31,3,2,8,40,5
573701, Jičín, Obec: Valdice,493,322,322,16,0,0,28,0,13,50,2,5,2,0,0,21,0,7,135,0,0,12,0,1,0,29,0
573728, Jičín, Obec: Veliš,100,"65,36",99,9,0,0,8,0,7,1,1,0,0,0,1,13,2,9,40,0,0,3,0,0,0,4,1
573736, Jičín, Obec: Vidochov,179,"60,68",179,16,1,0,6,1,19,10,3,2,5,0,0,26,0,6,58,0,0,3,3,0,5,15,0
573752, Jičín, Obec: Vitiněves,201,"72,56",201,18,2,0,9,0,9,23,1,2,0,0,0,18,0,6,70,1,4,12,3,1,0,19,3
573761, Jičín, Obec: Volanice,101,"54,30",99,8,1,0,4,0,4,13,0,0,0,0,0,5,0,6,49,0,0,2,1,0,1,5,0
572128, Jičín, Obec: Vrbice,75,"63,03",74,1,2,0,8,0,9,11,1,1,3,1,0,8,0,2,20,0,0,1,0,0,0,5,1
573795, Jičín, Obec: Vršce,87,"49,15",87,6,0,0,3,0,3,20,0,2,0,0,0,10,0,2,27,0,1,1,0,0,1,11,0
549029, Jičín, Obec: Vřesník,49,"67,12",49,4,0,0,0,0,11,6,0,0,2,0,0,2,0,1,20,0,0,2,0,0,0,1,0
573809, Jičín, Obec: Vysoké Veselí,336,"48,41",336,27,13,1,24,0,14,46,2,4,4,0,0,19,0,13,116,1,3,11,2,0,1,35,0
549193, Jičín, Obec: Zámostí-Blata,69,"68,32",67,11,0,0,1,0,3,1,1,1,0,0,0,4,0,18,21,0,0,4,0,0,0,2,0
573183, Jičín, Obec: Zelenecká Lhota,78,"60,00",77,1,0,0,2,2,3,10,2,0,0,0,0,14,0,3,26,0,2,2,0,0,0,9,1
573825, Jičín, Obec: Železnice,887,573,573,26,0,1,23,0,126,42,2,9,2,1,0,62,1,17,165,0,2,34,1,0,0,53,4
573825, Jičín, Obec: Železnice,98,78,78,6,0,1,1,0,10,5,0,1,0,0,0,10,0,2,38,0,0,0,0,0,0,4,0
573833, Jičín, Obec: Žeretice,120,"56,87",120,2,0,0,14,0,3,17,4,2,2,0,0,13,0,4,43,0,0,2,0,1,1,12,0
573841, Jičín, Obec: Židovice,51,"50,50",51,2,0,0,7,0,6,6,0,2,1,0,0,1,0,0,20,0,0,1,1,0,1,3,0
573850, Jičín, Obec: Žlunice,142,"67,62",141,15,0,0,19,0,9,14,2,0,0,0,0,14,0,1,41,0,0,10,2,0,2,12,0
547786, Náchod, Obec: Adršpach,262,"59,95",262,44,1,0,14,0,12,23,1,3,2,0,0,25,0,17,72,0,1,9,1,1,2,34,0
573884, Náchod, Obec: Bezděkov nad Metují,283,"63,45",279,27,0,0,19,1,19,12,3,4,3,0,0,26,0,4,71,0,1,31,2,0,0,55,1
573892, Náchod, Obec: Bohuslavice,536,"67,93",530,53,0,0,42,1,28,30,7,5,7,0,0,38,0,22,172,0,1,64,8,0,2,46,4
573906, Náchod, Obec: Borová,123,"68,72",122,9,0,0,7,0,4,8,5,3,1,0,0,15,0,2,47,0,0,14,0,0,0,7,0
573914, Náchod, Obec: Božanov,160,"57,97",159,12,0,0,9,0,17,19,0,1,1,0,0,24,0,1,50,0,0,10,1,0,0,14,0
573922, Náchod, Obec: Broumov,772,350,350,16,0,0,29,0,8,33,0,2,3,0,0,26,1,9,150,0,0,23,1,0,1,46,1
573922, Náchod, Obec: Broumov,676,276,276,21,1,0,27,0,11,28,1,2,2,0,1,26,0,9,94,0,1,19,1,2,2,24,2
573922, Náchod, Obec: Broumov,571,258,258,22,0,0,31,2,11,31,4,2,3,1,0,27,0,8,75,0,0,10,0,0,0,29,2
573922, Náchod, Obec: Broumov,129,80,80,10,0,0,2,1,2,10,0,1,0,0,0,4,0,2,32,0,0,3,0,0,0,13,0
573922, Náchod, Obec: Broumov,621,254,254,23,0,1,18,0,6,25,3,6,2,0,0,24,0,10,77,0,2,10,2,0,2,42,1
573922, Náchod, Obec: Broumov,482,268,268,30,0,0,11,0,12,26,5,4,6,0,0,33,0,17,72,0,3,18,1,0,2,28,0
573922, Náchod, Obec: Broumov,1 203,615,615,31,0,0,55,0,28,40,15,2,6,1,0,89,2,22,178,2,2,54,0,3,1,81,2
573922, Náchod, Obec: Broumov,818,518,518,36,0,0,53,0,13,43,10,2,4,1,0,51,0,15,204,0,0,29,4,0,2,43,7
573922, Náchod, Obec: Broumov,810,505,505,40,0,1,39,0,28,38,4,4,3,1,1,45,2,16,195,1,1,37,1,1,4,42,0
573931, Náchod, Obec: Brzice,124,"67,76",123,13,0,0,6,1,9,10,0,1,0,0,0,14,0,7,36,0,0,18,1,0,0,7,0
547751, Náchod, Obec: Bukovice,208,"69,80",208,28,0,0,15,0,13,7,2,0,4,0,0,17,1,8,61,1,1,23,2,0,2,23,0
573957, Náchod, Obec: Černčice,264,"66,50",258,9,0,0,21,3,7,13,6,2,6,0,0,36,1,12,68,1,2,39,4,0,0,27,1
505099, Náchod, Obec: Červená Hora,118,"72,84",117,5,1,0,5,0,17,8,2,1,0,0,0,11,0,5,40,0,0,15,0,0,0,7,0
573965, Náchod, Obec: Červený Kostelec,196,142,142,19,0,0,5,0,7,8,0,1,0,1,0,10,0,11,39,0,0,25,0,0,0,12,0
573965, Náchod, Obec: Červený Kostelec,530,346,346,36,1,0,9,0,10,12,2,1,3,1,1,45,0,27,99,1,0,44,0,0,1,51,1
573965, Náchod, Obec: Červený Kostelec,811,535,534,60,0,1,18,0,15,33,6,0,6,0,0,53,0,52,143,0,0,86,2,0,0,54,0
573965, Náchod, Obec: Červený Kostelec,928,498,497,55,2,1,29,0,21,21,13,4,8,1,1,59,0,32,130,0,0,66,4,0,1,44,1
573965, Náchod, Obec: Červený Kostelec,541,387,387,47,0,0,20,1,14,15,3,4,9,0,0,34,0,23,122,1,1,54,2,0,1,35,0
573965, Náchod, Obec: Červený Kostelec,655,442,442,52,0,0,31,0,15,8,4,3,11,2,1,31,4,26,125,0,0,72,0,0,1,50,0
573965, Náchod, Obec: Červený Kostelec,641,439,439,51,0,0,28,1,23,22,1,4,17,0,1,38,0,31,111,0,1,65,3,0,0,40,1
573965, Náchod, Obec: Červený Kostelec,669,452,452,51,1,0,41,2,13,31,4,6,2,0,0,34,1,19,147,0,1,44,2,0,2,43,1
573965, Náchod, Obec: Červený Kostelec,481,309,309,40,0,0,20,0,7,22,1,3,6,0,0,16,0,21,84,1,3,56,1,0,1,25,2
573965, Náchod, Obec: Červený Kostelec,565,396,396,36,0,1,17,1,18,22,6,3,16,0,1,37,0,20,87,0,2,77,3,3,3,40,1
573965, Náchod, Obec: Červený Kostelec,224,148,148,26,0,0,6,0,2,5,2,1,5,0,1,13,0,4,39,0,0,23,3,0,2,14,1
573965, Náchod, Obec: Červený Kostelec,438,297,297,29,0,0,14,1,15,10,6,2,12,0,1,21,0,17,74,0,2,63,1,2,0,26,0
573973, Náchod, Obec: Česká Čermná,302,"72,60",301,40,2,0,37,1,7,2,4,3,4,0,0,23,0,7,93,0,0,43,1,2,0,31,1
573981, Náchod, Obec: Česká Metuje,138,"59,23",137,11,1,0,15,0,6,15,3,1,4,0,0,11,0,2,52,0,1,3,0,0,0,12,0
573990, Náchod, Obec: Česká Skalice,834,561,560,50,0,0,28,0,22,30,6,2,7,0,0,54,0,11,233,0,0,42,4,0,0,69,0
573990, Náchod, Obec: Česká Skalice,885,617,616,84,1,0,33,1,15,30,3,2,7,0,1,55,0,45,188,0,2,44,4,1,0,92,4
573990, Náchod, Obec: Česká Skalice,769,422,422,44,1,1,30,0,13,19,7,0,5,1,0,47,0,33,115,0,1,35,3,0,0,52,2
573990, Náchod, Obec: Česká Skalice,700,409,409,55,0,1,33,0,11,28,5,6,2,0,0,19,0,10,153,1,0,28,3,0,0,50,1
573990, Náchod, Obec: Česká Skalice,803,359,359,43,0,0,21,1,10,27,4,1,2,0,0,30,0,12,118,0,0,27,2,0,1,57,2
573990, Náchod, Obec: Česká Skalice,167,110,110,10,0,0,7,0,1,11,2,0,1,0,0,10,0,11,31,0,0,10,0,0,0,16,0
574015, Náchod, Obec: Dolany,347,238,238,30,0,0,6,0,11,16,10,3,0,0,0,20,0,11,91,3,0,6,3,0,0,25,0
574015, Náchod, Obec: Dolany,122,81,81,3,0,0,6,0,0,6,0,0,2,0,0,1,0,0,50,0,0,2,1,0,0,8,1
574015, Náchod, Obec: Dolany,54,29,29,1,0,0,0,0,2,6,1,0,2,0,0,2,0,1,10,0,0,3,0,0,0,1,0
574023, Náchod, Obec: Dolní Radechová,445,"71,09",442,54,1,0,42,1,17,21,3,2,2,1,1,37,0,30,141,0,1,35,2,0,0,51,0
574031, Náchod, Obec: Hejtmánkovice,302,"58,30",298,24,1,0,24,0,12,18,2,8,3,0,0,23,1,8,118,0,0,11,1,0,1,43,0
574040, Náchod, Obec: Heřmanice,192,120,120,15,0,0,12,0,11,6,2,1,0,0,0,10,1,2,40,0,0,6,1,1,1,11,0
574040, Náchod, Obec: Heřmanice,137,75,75,17,0,5,0,0,3,4,0,0,0,0,0,8,0,2,25,0,0,0,0,0,0,9,0
574058, Náchod, Obec: Heřmánkovice,207,"51,88",203,8,0,0,15,2,5,19,0,2,3,0,0,12,0,2,100,0,0,4,1,0,0,29,1
574066, Náchod, Obec: Horní Radechová,254,"64,80",253,19,0,1,26,1,8,16,4,0,2,0,0,26,0,5,83,0,1,34,1,0,0,26,0
547531, Náchod, Obec: Hořenice,72,"58,54",71,9,0,0,4,0,1,2,2,1,1,0,1,11,0,4,22,0,0,2,0,1,0,10,0
574074, Náchod, Obec: Hořičky,311,"67,76",307,23,4,0,16,0,13,11,0,4,7,1,0,33,0,20,102,0,0,41,0,0,3,27,2
574082, Náchod, Obec: Hronov,1 319,733,731,99,0,0,51,2,32,31,13,6,6,2,2,83,0,37,216,0,2,66,3,2,0,67,0
574082, Náchod, Obec: Hronov,895,535,535,54,1,1,54,0,20,40,3,2,6,0,2,47,0,10,159,1,2,66,4,0,0,52,2
574082, Náchod, Obec: Hronov,963,673,673,103,1,0,48,0,33,20,5,2,7,0,0,75,2,39,206,0,0,60,3,0,1,61,3
574082, Náchod, Obec: Hronov,122,79,79,11,0,0,4,0,5,8,1,1,1,0,0,7,0,1,21,1,0,13,0,0,0,5,0
574082, Náchod, Obec: Hronov,841,496,496,74,1,0,37,0,30,17,7,7,8,0,0,41,0,17,145,0,1,44,1,1,6,53,0
574082, Náchod, Obec: Hronov,589,417,417,44,0,0,27,0,20,17,4,5,7,0,0,34,1,13,144,0,0,46,3,2,0,44,1
574082, Náchod, Obec: Hronov,228,156,156,18,0,0,11,1,8,10,0,0,1,0,0,16,0,2,54,1,1,15,1,2,0,13,1
574082, Náchod, Obec: Hronov,73,41,41,2,1,0,10,0,3,2,0,3,0,0,0,2,0,3,11,0,0,1,0,0,1,1,0
574163, Náchod, Obec: Hynčice,65,"43,05",65,0,0,0,7,0,1,10,0,0,0,0,0,4,1,0,26,0,0,2,0,0,0,14,0
574112, Náchod, Obec: Chvalkovice,373,"63,11",371,20,1,0,14,0,18,37,3,3,3,0,1,42,2,12,134,0,0,17,2,0,0,61,1
574121, Náchod, Obec: Jaroměř,630,407,407,56,0,0,18,0,18,31,9,4,4,0,0,40,0,26,136,1,1,18,0,0,1,43,0
574121, Náchod, Obec: Jaroměř,667,419,419,59,2,0,13,0,25,34,6,5,3,0,1,53,0,29,105,1,1,19,1,0,0,56,1
574121, Náchod, Obec: Jaroměř,688,183,183,25,0,0,3,0,8,8,6,1,3,0,1,33,1,11,46,0,1,3,3,0,1,27,0
574121, Náchod, Obec: Jaroměř,525,388,388,32,0,0,20,1,21,35,5,2,3,0,1,38,0,25,154,0,0,23,4,0,1,21,0
574121, Náchod, Obec: Jaroměř,402,269,267,23,0,0,14,0,16,27,7,1,3,0,0,22,0,11,113,0,0,11,0,1,0,18,0
574121, Náchod, Obec: Jaroměř,879,558,558,73,0,0,26,2,38,25,9,3,8,2,1,57,0,27,181,0,1,31,1,0,1,65,1
574121, Náchod, Obec: Jaroměř,449,254,254,15,2,0,17,0,12,23,4,3,6,0,0,16,0,11,94,1,0,13,6,0,0,30,1
574121, Náchod, Obec: Jaroměř,667,403,403,28,0,0,24,2,27,27,8,1,7,3,0,50,1,18,119,0,2,16,3,3,0,57,0
574121, Náchod, Obec: Jaroměř,695,382,380,36,1,0,24,2,13,45,6,2,4,1,1,39,0,31,127,0,1,12,5,0,1,26,1
574121, Náchod, Obec: Jaroměř,600,367,367,33,0,1,24,0,25,42,3,2,6,0,2,35,2,13,120,0,2,21,0,1,0,33,1
574121, Náchod, Obec: Jaroměř,590,355,355,33,0,0,22,0,17,18,8,3,0,0,0,35,1,13,142,0,0,25,5,0,0,30,0
574121, Náchod, Obec: Jaroměř,694,351,351,41,0,0,31,0,28,28,3,3,4,1,1,33,0,14,90,0,2,14,3,0,1,50,0
574121, Náchod, Obec: Jaroměř,846,339,339,19,0,0,28,0,10,25,10,5,7,0,0,31,0,12,104,0,3,8,4,1,1,68,0
574121, Náchod, Obec: Jaroměř,236,161,161,9,2,0,11,0,8,24,1,2,2,0,1,17,0,7,39,0,1,10,4,0,0,21,1
574121, Náchod, Obec: Jaroměř,131,81,81,3,0,0,3,0,3,8,1,0,1,0,0,5,0,5,31,0,0,6,0,0,2,13,0
574121, Náchod, Obec: Jaroměř,204,140,140,7,0,0,5,0,9,8,2,3,3,0,0,15,0,10,55,0,0,10,0,0,0,13,0
574121, Náchod, Obec: Jaroměř,498,311,311,38,1,0,16,0,16,25,1,2,6,0,0,34,2,13,99,0,0,11,4,3,0,37,1
574121, Náchod, Obec: Jaroměř,493,260,260,25,0,0,10,0,16,21,3,1,0,0,0,26,0,13,94,0,0,15,1,0,2,32,0
